case,mode,k,nz,dt,theta_in,qv_in,qc_in,qr_in,qi_in,qs_in,qg_in,ni_in,ns_in,nr_in,ng_in,rho_in,pii_in,pressure_in,dz_in,qrcuten_in,qscuten_in,qicuten_in,theta_out,qv_out,qc_out,qr_out,qi_out,qs_out,qg_out,ni_out,ns_out,nr_out,ng_out,refl_10cm_out
11,1,2,32, 1.0000000000000000E+001, 2.9411227416992188E+002, 9.4160167500376701E-003,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000, 1.1068074703216553E+000, 9.7316581010818481E-001, 9.0918859375000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9411227416992188E+002, 9.4160167500376701E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,3,32, 1.0000000000000000E+001, 2.9571728515625000E+002, 8.3658229559659958E-003, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.0621796846389771E+000, 9.5936226844787598E-001, 8.6484695312500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9571728515625000E+002, 8.3658229559659958E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,4,32, 1.0000000000000000E+001, 2.9730758666992188E+002, 7.4089509434998035E-003, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 1.0194319486618042E+000, 9.4575452804565430E-001, 8.2266789062500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9730758666992188E+002, 7.4089509434998035E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,5,32, 1.0000000000000000E+001, 2.9888244628906250E+002, 6.5398486331105232E-003, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 5.1099511718750000E+004, 5.1099511718750000E+004, 5.1099511718750000E+004, 5.1099511718750000E+004, 9.7848296165466309E-001, 9.3233978748321533E-001, 7.8254585937500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9888244628906250E+002, 6.5398486331105232E-003, 0.0000000000000000E+000, 1.6046666491235928E-014, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4015912357717752E-004, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,6,32, 1.0000000000000000E+001, 3.0044107055664062E+002, 5.7529886253178120E-003, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 5.3233640625000000E+004, 5.3233640625000000E+004, 5.3233640625000000E+004, 5.3233640625000000E+004, 9.3925571441650391E-001, 9.1911536455154419E-001, 7.4438070312500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0044107055664062E+002, 5.7529886253178120E-003, 0.0000000000000000E+000, 2.1329776833667324E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5123853683471680E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,7,32, 1.0000000000000000E+001, 3.0198266601562500E+002, 5.0429459661245346E-003, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 5.5452269531250000E+004, 5.5452269531250000E+004, 5.5452269531250000E+004, 5.5452269531250000E+004, 9.0167635679244995E-001, 9.0607851743698120E-001, 7.0807687500000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0198257446289062E+002, 5.0429678522050381E-003, 0.0000000000000000E+000, 3.6363967836905431E-008, 0.0000000000000000E+000, 1.7040571176352159E-009, 1.7918798889127174E-008, 0.0000000000000000E+000, 4.9871387481689453E+001, 1.4512299804687500E+003, 3.6103607177734375E+002,-3.5000000000000000E+001
11,1,8,32, 1.0000000000000000E+001, 3.0350643920898438E+002, 4.4044437818229198E-003, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 5.7758480468750000E+004, 5.7758480468750000E+004, 5.7758480468750000E+004, 5.7758480468750000E+004, 8.6567372083663940E-001, 8.9322650432586670E-001, 6.7354351562500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0349777221679688E+002, 4.4073569588363171E-003, 0.0000000000000000E+000, 6.2549440826842329E-007, 5.8414946124685230E-007, 2.0086793028895045E-007, 6.4714697600720683E-007, 3.3782304687500000E+004, 1.1401546875000000E+004, 2.4962519531250000E+004, 2.8610177734375000E+004,-2.9013225555419922E+001
11,1,9,32, 1.0000000000000000E+001, 3.0501150512695312E+002, 3.8322969339787960E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3118063211441040E-001, 8.8055688142776489E-001, 6.4069441406250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0501150512695312E+002, 3.8322969339787960E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,10,32, 1.0000000000000000E+001, 3.0649710083007812E+002, 3.3215116709470749E-003,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000, 7.9813200235366821E-001, 8.6806690692901611E-001, 6.0944734375000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0649710083007812E+002, 3.3215116709470749E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,11,32, 1.0000000000000000E+001, 3.0796231079101562E+002, 2.8672323096543550E-003, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 7.6646620035171509E-001, 8.5575407743453979E-001, 5.7972425781250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0796231079101562E+002, 2.8672323096543550E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,12,32, 1.0000000000000000E+001, 3.0940618896484375E+002, 2.4647959508001804E-003, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 7.3612421751022339E-001, 8.4361594915390015E-001, 5.5145078125000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0940618896484375E+002, 2.4647959508001804E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,13,32, 1.0000000000000000E+001, 3.1082788085937500E+002, 2.1097511053085327E-003, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 7.0716445312500000E+004, 7.0716445312500000E+004, 7.0716445312500000E+004, 7.0716445312500000E+004, 7.0704913139343262E-001, 8.3164995908737183E-001, 5.2455621093750000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1082788085937500E+002, 2.1097511053085327E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.7916486276982093E-013, 3.7031440197274335E-014, 1.0911314102138130E-014, 6.3662476539611816E+000, 3.1833246350288391E-002, 0.0000000000000000E+000, 4.4201803393661976E-004,-3.5000000000000000E+001
11,1,14,32, 1.0000000000000000E+001, 3.1222640991210938E+002, 1.7978379037231207E-003, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 7.3617429687500000E+004, 7.3617429687500000E+004, 7.3617429687500000E+004, 7.3617429687500000E+004, 6.7918699979782104E-001, 8.1985372304916382E-001, 4.9897328125000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1222640991210938E+002, 1.7978379037231207E-003, 0.0000000000000000E+000, 1.1477188643915781E-010, 4.1275025064457793E-011, 4.1198658373708952E-010, 3.7238070960121661E-010, 1.8739702224731445E+001, 1.1828782653808594E+002, 1.4408953189849854E+000, 6.4950928688049316E+000,-3.5000000000000000E+001
11,1,15,32, 1.0000000000000000E+001, 3.1360089111328125E+002, 1.5250206924974918E-003, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 7.6629984375000000E+004, 7.6629984375000000E+004, 7.6629984375000000E+004, 7.6629984375000000E+004, 6.5248608589172363E-001, 8.0822473764419556E-001, 4.7463804687500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1360119628906250E+002, 1.5249307034537196E-003, 0.0000000000000000E+000, 2.0190935146047195E-008, 6.4800758536875946E-008, 7.2386178828764969E-008, 5.0009582253096596E-008, 7.6652148437500000E+004, 3.2126015625000000E+004, 4.8341650390625000E+002, 1.1009476318359375E+003,-3.5000000000000000E+001
11,1,16,32, 1.0000000000000000E+001, 3.1495022583007812E+002, 1.2874912936240435E-003, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 7.9757937500000000E+004, 7.9757937500000000E+004, 7.9757937500000000E+004, 7.9757937500000000E+004, 6.2689685821533203E-001, 7.9676079750061035E-001, 4.5148972656250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1495004272460938E+002, 1.2876729015260935E-003, 0.0000000000000000E+000, 8.3864733824157156E-007, 1.2648351912503131E-006, 1.5056334632390644E-006, 1.1380649311831803E-006, 7.9707796875000000E+004, 7.9340914062500000E+004, 3.3469125000000000E+004, 4.3519257812500000E+004,-2.7994668960571289E+001
11,1,17,32, 1.0000000000000000E+001, 3.1627349853515625E+002, 1.0816626017913222E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0237181186676025E-001, 7.8545939922332764E-001, 4.2947027343750000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1627362060546875E+002, 1.0816305875778198E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2036105324095843E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5283302734375000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,18,32, 1.0000000000000000E+001, 3.1756964111328125E+002, 9.0418424224480987E-004,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000, 5.7886594533920288E-001, 7.7431833744049072E-001, 4.0852476562500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1756991577148438E+002, 9.0411258861422539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.1719597372066346E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4214507812500000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,19,32, 1.0000000000000000E+001, 3.1883761596679688E+002, 7.5193622615188360E-004, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 5.5633562803268433E-001, 7.6333528757095337E-001, 3.8860078125000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1883822631835938E+002, 7.5177586404606700E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6054207208071603E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6587195312500000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,20,32, 1.0000000000000000E+001, 3.2007632446289062E+002, 6.2202126719057560E-004, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 5.3473967313766479E-001, 7.5250798463821411E-001, 3.6964851562500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2007769775390625E+002, 6.2166235875338316E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5933280173594540E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7141903125000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,21,32, 1.0000000000000000E+001, 3.2128466796875000E+002, 5.1177293062210083E-004, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.7269023437500000E+004, 9.7269023437500000E+004, 9.7269023437500000E+004, 9.7269023437500000E+004, 5.1403826475143433E-001, 7.4183434247970581E-001, 3.5162054687500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2128781127929688E+002, 5.1096972310915589E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0416896253154846E-007, 5.6477998682967143E-014, 2.1342504518784104E-014, 3.8362850000000000E+005, 3.1826972961425781E-002, 0.0000000000000000E+000, 5.4165860638022423E-004,-3.5000000000000000E+001
11,1,22,32, 1.0000000000000000E+001, 3.2246154785156250E+002, 4.1873924783430994E-004, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0117496093750000E+005, 1.0117496093750000E+005, 1.0117496093750000E+005, 1.0117496093750000E+005, 4.9419340491294861E-001, 7.3131203651428223E-001, 3.3447179687500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2246868896484375E+002, 4.1694188257679343E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7974581396629219E-006, 3.9459030487520863E-010, 8.0590245588041398E-010, 6.0704981250000000E+005, 1.3690658569335938E+002, 0.0000000000000000E+000, 1.4588183403015137E+001,-3.5000000000000000E+001
11,1,23,32, 1.0000000000000000E+001, 3.2360574340820312E+002, 3.4067899105139077E-004, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 1.0522571093750000E+005, 1.0522571093750000E+005, 1.0522571093750000E+005, 1.0522571093750000E+005, 4.7516903281211853E-001, 7.2093898057937622E-001, 3.1815941406250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2361383056640625E+002, 3.3868273021653295E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9780313778028358E-006, 6.2890947560845234E-008, 1.0204259837109930E-007, 6.3135418750000000E+005, 3.2332761718750000E+004, 0.0000000000000000E+000, 2.3143078613281250E+003,-3.5000000000000000E+001
11,1,24,32, 1.0000000000000000E+001, 3.2471612548828125E+002, 2.7555754058994353E-004, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 1.0942585937500000E+005, 1.0942585937500000E+005, 1.0942585937500000E+005, 1.0942585937500000E+005, 4.5693036913871765E-001, 7.1071308851242065E-001, 3.0264261718750000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2472305297851562E+002, 2.7409970061853528E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9589436962851323E-006, 1.3729991223954130E-006, 2.0244010556780268E-006, 6.5655518750000000E+005, 1.0876781250000000E+005, 0.0000000000000000E+000, 8.2570460937500000E+004,-3.2067134857177734E+001
11,1,25,32, 1.0000000000000000E+001, 3.2579147338867188E+002, 2.2153265308588743E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.3944412469863892E-001, 7.0063221454620361E-001, 2.8788255859375000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2580142211914062E+002, 2.1914964600000530E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3830393729440402E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.8268062500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,26,32, 1.0000000000000000E+001, 3.2683053588867188E+002, 1.7696620489004999E-004,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000,-0.0000000000000000E+000, 4.2267856001853943E-001, 6.9069433212280273E-001, 2.7384236328125000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2684109497070312E+002, 1.7448868311475962E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4775633846729761E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0975925000000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,27,32, 1.0000000000000000E+001, 3.2783206176757812E+002, 1.4037139771971852E-004, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 1.4012984643248171E-045, 4.0660327672958374E-001, 6.8089741468429565E-001, 2.6048689453125000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2784317016601562E+002, 1.3779592700302601E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5755152819328941E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3781993750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,28,32, 1.0000000000000000E+001, 3.2879473876953125E+002, 1.1048242595279589E-004, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 9.9999989774837532E-015, 3.9118930697441101E-001, 6.7123943567276001E-001, 2.4778281250000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2880648803710938E+002, 1.0780547017930076E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6769985197461210E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6689212500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
11,1,29,32, 1.0000000000000000E+001, 3.2971722412109375E+002, 8.6178290075622499E-005, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 9.9999998245167004E-015, 1.3283432812500000E+005, 1.3283432812500000E+005, 1.3283432812500000E+005, 1.3283432812500000E+005, 3.7640872597694397E-001, 6.6171848773956299E-001, 2.3569832031250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2972961425781250E+002, 8.3396225818432868E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7821042749565095E-006, 2.3521684816910082E-014, 2.0428371315514213E-014, 7.9700587500000000E+005, 3.1825974583625793E-002, 0.0000000000000000E+000, 8.4086984861642122E-004,-3.5000000000000000E+001
11,1,30,32, 1.0000000000000000E+001, 3.3059826660156250E+002, 6.6504086134955287E-005, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.0000000671549648E-014, 1.3803201562500000E+005, 1.3803201562500000E+005, 1.3803201562500000E+005, 1.3803201562500000E+005, 3.6223480105400085E-001, 6.5233254432678223E-001, 2.2420314453125000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3061138916015625E+002, 6.3613166275899857E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8889921850350220E-006, 1.5858525603817952E-010, 9.0308843736508493E-010, 8.2819212500000000E+005, 1.4226231384277344E+002, 0.0000000000000000E+000, 1.7126840591430664E+001,-3.5000000000000000E+001
11,1,31,32, 1.0000000000000000E+001, 3.3143634033203125E+002, 5.0684029702097178E-005, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 9.9999999392252903E-009, 1.4341343750000000E+005, 1.4341343750000000E+005, 1.4341343750000000E+005, 1.4341343750000000E+005, 3.4864234924316406E-001, 6.4307975769042969E-001, 2.1326863281250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3144860839843750E+002, 4.8025478463387117E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6692155188356992E-006, 3.1808891520768157E-008, 1.1118297749135309E-007, 8.6048068750000000E+005, 3.2645054687500000E+004, 0.0000000000000000E+000, 2.5708813476562500E+003,-3.5000000000000000E+001
11,1,32,32, 1.0000000000000000E+001, 3.3223010253906250E+002, 3.8107413274701685E-005, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 1.4898387500000000E+005, 1.4898387500000000E+005, 1.4898387500000000E+005, 1.4898387500000000E+005, 3.3560678362846375E-001, 6.3395822048187256E-001, 2.0286738281250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3224319458007812E+002, 3.5541186662157997E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4536336645251140E-006, 1.0766785862870165E-006, 1.9256408450019080E-006, 8.9390337500000000E+005, 1.4799170312500000E+005, 0.0000000000000000E+000, 8.2302796875000000E+004,-3.3952400207519531E+001
12,1,1,32, 1.0000000000000000E+001, 2.9249328613281250E+002, 0.0000000000000000E+000,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.4012984643248171E-045, 0.0000000000000000E+000, 1.1533998250961304E+000, 9.8716795444488525E-001, 9.5580367187500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9249328613281250E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
12,1,2,32, 1.0000000000000000E+001, 2.9411227416992188E+002,-0.0000000000000000E+000, 0.0000000000000000E+000, 1.4012984643248171E-045, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1068074703216553E+000, 9.7316581010818481E-001, 9.0918859375000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9411227416992188E+002, 1.4012984643248171E-045, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.5000000000000000E+001
