leaf,case,stage,field,index,dtype,value,bits
combine,combine_double_merge_exit,output,snliq,0,real,1.149999976E+00,3F933333
combine,combine_double_merge_exit,output,stc,-2,real,2.550000000E+02,437F0000
combine,combine_double_merge_exit,output,stc,-1,real,2.596739197E+02,4381D643
combine,combine_double_merge_exit,output,stc,0,real,2.690398560E+02,4386851A
combine,combine_double_merge_exit,output,stc,1,real,2.710000000E+02,43878000
combine,combine_double_merge_exit,output,stc,2,real,2.725000000E+02,43884000
combine,combine_double_merge_exit,output,stc,3,real,2.750000000E+02,43898000
combine,combine_double_merge_exit,output,stc,4,real,2.800000000E+02,438C0000
combine,combine_double_merge_exit,output,zsnso,-2,real,0.000000000E+00,00000000
combine,combine_double_merge_exit,output,zsnso,-1,real,0.000000000E+00,00000000
combine,combine_double_merge_exit,output,zsnso,0,real,0.000000000E+00,00000000
combine,combine_double_merge_exit,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
combine,combine_double_merge_exit,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
combine,combine_double_merge_exit,output,zsnso,3,real,-1.000000000E+00,BF800000
combine,combine_double_merge_exit,output,zsnso,4,real,-2.000000000E+00,C0000000
combine,combine_double_merge_exit,output,dzsnso,-2,real,4.999999888E-03,3BA3D70A
combine,combine_double_merge_exit,output,dzsnso,-1,real,1.499999966E-02,3C75C28F
combine,combine_double_merge_exit,output,dzsnso,0,real,2.150000036E-01,3E5C28F6
combine,combine_double_merge_exit,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
combine,combine_double_merge_exit,output,dzsnso,2,real,3.000000119E-01,3E99999A
combine,combine_double_merge_exit,output,dzsnso,3,real,6.000000238E-01,3F19999A
combine,combine_double_merge_exit,output,dzsnso,4,real,1.000000000E+00,3F800000
combine,combine_double_merge_exit,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
combine,combine_double_merge_exit,output,sh2o,2,real,2.199999988E-01,3E6147AE
combine,combine_double_merge_exit,output,sh2o,3,real,2.500000000E-01,3E800000
combine,combine_double_merge_exit,output,sh2o,4,real,2.800000012E-01,3E8F5C29
combine,combine_double_merge_exit,output,sice,1,real,5.000000075E-02,3D4CCCCD
combine,combine_double_merge_exit,output,sice,2,real,2.999999933E-02,3CF5C28F
combine,combine_double_merge_exit,output,sice,3,real,1.999999955E-02,3CA3D70A
combine,combine_double_merge_exit,output,sice,4,real,9.999999776E-03,3C23D70A
combine,combine_noop_2layer,input,nsnow,0,int,3,
combine,combine_noop_2layer,input,nsoil,0,int,4,
combine,combine_noop_2layer,input,ponding1,0,real,-9.990000000E+02,C479C000
combine,combine_noop_2layer,input,ponding2,0,real,-9.990000000E+02,C479C000
combine,combine_noop_2layer,input,isnow,0,int,-2,
combine,combine_noop_2layer,input,snowh,0,real,0.000000000E+00,00000000
combine,combine_noop_2layer,input,sneqv,0,real,0.000000000E+00,00000000
combine,combine_noop_2layer,input,snice,-2,real,0.000000000E+00,00000000
combine,combine_noop_2layer,input,snice,-1,real,1.200000000E+01,41400000
combine,combine_noop_2layer,input,snice,0,real,3.000000000E+01,41F00000
combine,combine_noop_2layer,input,snliq,-2,real,0.000000000E+00,00000000
combine,combine_noop_2layer,input,snliq,-1,real,4.000000060E-01,3ECCCCCD
combine,combine_noop_2layer,input,snliq,0,real,1.000000000E+00,3F800000
combine,combine_noop_2layer,input,stc,-2,real,0.000000000E+00,00000000
combine,combine_noop_2layer,input,stc,-1,real,2.620000000E+02,43830000
combine,combine_noop_2layer,input,stc,0,real,2.700000000E+02,43870000
combine,combine_noop_2layer,input,stc,1,real,2.710000000E+02,43878000
combine,combine_noop_2layer,input,stc,2,real,2.725000000E+02,43884000
combine,combine_noop_2layer,input,stc,3,real,2.750000000E+02,43898000
combine,combine_noop_2layer,input,stc,4,real,2.800000000E+02,438C0000
combine,combine_noop_2layer,input,zsnso,-2,real,0.000000000E+00,00000000
combine,combine_noop_2layer,input,zsnso,-1,real,0.000000000E+00,00000000
combine,combine_noop_2layer,input,zsnso,0,real,0.000000000E+00,00000000
combine,combine_noop_2layer,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
combine,combine_noop_2layer,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
combine,combine_noop_2layer,input,zsnso,3,real,-1.000000000E+00,BF800000
combine,combine_noop_2layer,input,zsnso,4,real,-2.000000000E+00,C0000000
combine,combine_noop_2layer,input,dzsnso,-2,real,0.000000000E+00,00000000
combine,combine_noop_2layer,input,dzsnso,-1,real,5.999999866E-02,3D75C28F
combine,combine_noop_2layer,input,dzsnso,0,real,1.500000060E-01,3E19999A
combine,combine_noop_2layer,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
combine,combine_noop_2layer,input,dzsnso,2,real,3.000000119E-01,3E99999A
combine,combine_noop_2layer,input,dzsnso,3,real,6.000000238E-01,3F19999A
combine,combine_noop_2layer,input,dzsnso,4,real,1.000000000E+00,3F800000
combine,combine_noop_2layer,input,sh2o,1,real,2.000000030E-01,3E4CCCCD
combine,combine_noop_2layer,input,sh2o,2,real,2.199999988E-01,3E6147AE
combine,combine_noop_2layer,input,sh2o,3,real,2.500000000E-01,3E800000
combine,combine_noop_2layer,input,sh2o,4,real,2.800000012E-01,3E8F5C29
combine,combine_noop_2layer,input,sice,1,real,5.000000075E-02,3D4CCCCD
combine,combine_noop_2layer,input,sice,2,real,2.999999933E-02,3CF5C28F
combine,combine_noop_2layer,input,sice,3,real,1.999999955E-02,3CA3D70A
combine,combine_noop_2layer,input,sice,4,real,9.999999776E-03,3C23D70A
combine,combine_noop_2layer,output,ponding1,0,real,-9.990000000E+02,C479C000
combine,combine_noop_2layer,output,ponding2,0,real,-9.990000000E+02,C479C000
combine,combine_noop_2layer,output,isnow,0,int,-2,
combine,combine_noop_2layer,output,snowh,0,real,2.100000083E-01,3E570A3E
combine,combine_noop_2layer,output,sneqv,0,real,4.340000153E+01,422D999A
combine,combine_noop_2layer,output,snice,-2,real,0.000000000E+00,00000000
combine,combine_noop_2layer,output,snice,-1,real,1.200000000E+01,41400000
combine,combine_noop_2layer,output,snice,0,real,3.000000000E+01,41F00000
combine,combine_noop_2layer,output,snliq,-2,real,0.000000000E+00,00000000
combine,combine_noop_2layer,output,snliq,-1,real,4.000000060E-01,3ECCCCCD
combine,combine_noop_2layer,output,snliq,0,real,1.000000000E+00,3F800000
combine,combine_noop_2layer,output,stc,-2,real,0.000000000E+00,00000000
combine,combine_noop_2layer,output,stc,-1,real,2.620000000E+02,43830000
combine,combine_noop_2layer,output,stc,0,real,2.700000000E+02,43870000
combine,combine_noop_2layer,output,stc,1,real,2.710000000E+02,43878000
combine,combine_noop_2layer,output,stc,2,real,2.725000000E+02,43884000
combine,combine_noop_2layer,output,stc,3,real,2.750000000E+02,43898000
combine,combine_noop_2layer,output,stc,4,real,2.800000000E+02,438C0000
combine,combine_noop_2layer,output,zsnso,-2,real,0.000000000E+00,00000000
combine,combine_noop_2layer,output,zsnso,-1,real,0.000000000E+00,00000000
combine,combine_noop_2layer,output,zsnso,0,real,0.000000000E+00,00000000
combine,combine_noop_2layer,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
combine,combine_noop_2layer,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
combine,combine_noop_2layer,output,zsnso,3,real,-1.000000000E+00,BF800000
combine,combine_noop_2layer,output,zsnso,4,real,-2.000000000E+00,C0000000
combine,combine_noop_2layer,output,dzsnso,-2,real,0.000000000E+00,00000000
combine,combine_noop_2layer,output,dzsnso,-1,real,5.999999866E-02,3D75C28F
combine,combine_noop_2layer,output,dzsnso,0,real,1.500000060E-01,3E19999A
combine,combine_noop_2layer,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
combine,combine_noop_2layer,output,dzsnso,2,real,3.000000119E-01,3E99999A
combine,combine_noop_2layer,output,dzsnso,3,real,6.000000238E-01,3F19999A
combine,combine_noop_2layer,output,dzsnso,4,real,1.000000000E+00,3F800000
combine,combine_noop_2layer,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
combine,combine_noop_2layer,output,sh2o,2,real,2.199999988E-01,3E6147AE
combine,combine_noop_2layer,output,sh2o,3,real,2.500000000E-01,3E800000
combine,combine_noop_2layer,output,sh2o,4,real,2.800000012E-01,3E8F5C29
combine,combine_noop_2layer,output,sice,1,real,5.000000075E-02,3D4CCCCD
combine,combine_noop_2layer,output,sice,2,real,2.999999933E-02,3CF5C28F
combine,combine_noop_2layer,output,sice,3,real,1.999999955E-02,3CA3D70A
combine,combine_noop_2layer,output,sice,4,real,9.999999776E-03,3C23D70A
combine,combine_already_zero,input,nsnow,0,int,3,
combine,combine_already_zero,input,nsoil,0,int,4,
combine,combine_already_zero,input,ponding1,0,real,-9.990000000E+02,C479C000
combine,combine_already_zero,input,ponding2,0,real,-9.990000000E+02,C479C000
combine,combine_already_zero,input,isnow,0,int,0,
combine,combine_already_zero,input,snowh,0,real,1.200000010E-02,3C449BA6
combine,combine_already_zero,input,sneqv,0,real,3.000000000E+00,40400000
combine,combine_already_zero,input,snice,-2,real,0.000000000E+00,00000000
combine,combine_already_zero,input,snice,-1,real,0.000000000E+00,00000000
combine,combine_already_zero,input,snice,0,real,0.000000000E+00,00000000
combine,combine_already_zero,input,snliq,-2,real,0.000000000E+00,00000000
combine,combine_already_zero,input,snliq,-1,real,0.000000000E+00,00000000
combine,combine_already_zero,input,snliq,0,real,0.000000000E+00,00000000
combine,combine_already_zero,input,stc,-2,real,0.000000000E+00,00000000
combine,combine_already_zero,input,stc,-1,real,0.000000000E+00,00000000
combine,combine_already_zero,input,stc,0,real,0.000000000E+00,00000000
combine,combine_already_zero,input,stc,1,real,2.710000000E+02,43878000
combine,combine_already_zero,input,stc,2,real,2.725000000E+02,43884000
combine,combine_already_zero,input,stc,3,real,2.750000000E+02,43898000
combine,combine_already_zero,input,stc,4,real,2.800000000E+02,438C0000
combine,combine_already_zero,input,zsnso,-2,real,0.000000000E+00,00000000
combine,combine_already_zero,input,zsnso,-1,real,0.000000000E+00,00000000
combine,combine_already_zero,input,zsnso,0,real,0.000000000E+00,00000000
combine,combine_already_zero,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
combine,combine_already_zero,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
combine,combine_already_zero,input,zsnso,3,real,-1.000000000E+00,BF800000
combine,combine_already_zero,input,zsnso,4,real,-2.000000000E+00,C0000000
combine,combine_already_zero,input,dzsnso,-2,real,0.000000000E+00,00000000
combine,combine_already_zero,input,dzsnso,-1,real,0.000000000E+00,00000000
combine,combine_already_zero,input,dzsnso,0,real,0.000000000E+00,00000000
combine,combine_already_zero,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
combine,combine_already_zero,input,dzsnso,2,real,3.000000119E-01,3E99999A
combine,combine_already_zero,input,dzsnso,3,real,6.000000238E-01,3F19999A
combine,combine_already_zero,input,dzsnso,4,real,1.000000000E+00,3F800000
combine,combine_already_zero,input,sh2o,1,real,2.000000030E-01,3E4CCCCD
combine,combine_already_zero,input,sh2o,2,real,2.199999988E-01,3E6147AE
combine,combine_already_zero,input,sh2o,3,real,2.500000000E-01,3E800000
combine,combine_already_zero,input,sh2o,4,real,2.800000012E-01,3E8F5C29
combine,combine_already_zero,input,sice,1,real,5.000000075E-02,3D4CCCCD
combine,combine_already_zero,input,sice,2,real,2.999999933E-02,3CF5C28F
combine,combine_already_zero,input,sice,3,real,1.999999955E-02,3CA3D70A
combine,combine_already_zero,input,sice,4,real,9.999999776E-03,3C23D70A
combine,combine_already_zero,output,ponding1,0,real,-9.990000000E+02,C479C000
combine,combine_already_zero,output,ponding2,0,real,-9.990000000E+02,C479C000
combine,combine_already_zero,output,isnow,0,int,0,
combine,combine_already_zero,output,snowh,0,real,1.200000010E-02,3C449BA6
combine,combine_already_zero,output,sneqv,0,real,3.000000000E+00,40400000
combine,combine_already_zero,output,snice,-2,real,0.000000000E+00,00000000
combine,combine_already_zero,output,snice,-1,real,0.000000000E+00,00000000
combine,combine_already_zero,output,snice,0,real,0.000000000E+00,00000000
combine,combine_already_zero,output,snliq,-2,real,0.000000000E+00,00000000
combine,combine_already_zero,output,snliq,-1,real,0.000000000E+00,00000000
combine,combine_already_zero,output,snliq,0,real,0.000000000E+00,00000000
combine,combine_already_zero,output,stc,-2,real,0.000000000E+00,00000000
combine,combine_already_zero,output,stc,-1,real,0.000000000E+00,00000000
combine,combine_already_zero,output,stc,0,real,0.000000000E+00,00000000
combine,combine_already_zero,output,stc,1,real,2.710000000E+02,43878000
combine,combine_already_zero,output,stc,2,real,2.725000000E+02,43884000
combine,combine_already_zero,output,stc,3,real,2.750000000E+02,43898000
combine,combine_already_zero,output,stc,4,real,2.800000000E+02,438C0000
combine,combine_already_zero,output,zsnso,-2,real,0.000000000E+00,00000000
combine,combine_already_zero,output,zsnso,-1,real,0.000000000E+00,00000000
combine,combine_already_zero,output,zsnso,0,real,0.000000000E+00,00000000
combine,combine_already_zero,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
combine,combine_already_zero,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
combine,combine_already_zero,output,zsnso,3,real,-1.000000000E+00,BF800000
combine,combine_already_zero,output,zsnso,4,real,-2.000000000E+00,C0000000
combine,combine_already_zero,output,dzsnso,-2,real,0.000000000E+00,00000000
combine,combine_already_zero,output,dzsnso,-1,real,0.000000000E+00,00000000
combine,combine_already_zero,output,dzsnso,0,real,0.000000000E+00,00000000
combine,combine_already_zero,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
combine,combine_already_zero,output,dzsnso,2,real,3.000000119E-01,3E99999A
combine,combine_already_zero,output,dzsnso,3,real,6.000000238E-01,3F19999A
combine,combine_already_zero,output,dzsnso,4,real,1.000000000E+00,3F800000
combine,combine_already_zero,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
combine,combine_already_zero,output,sh2o,2,real,2.199999988E-01,3E6147AE
combine,combine_already_zero,output,sh2o,3,real,2.500000000E-01,3E800000
combine,combine_already_zero,output,sh2o,4,real,2.800000012E-01,3E8F5C29
combine,combine_already_zero,output,sice,1,real,5.000000075E-02,3D4CCCCD
combine,combine_already_zero,output,sice,2,real,2.999999933E-02,3CF5C28F
combine,combine_already_zero,output,sice,3,real,1.999999955E-02,3CA3D70A
combine,combine_already_zero,output,sice,4,real,9.999999776E-03,3C23D70A
divide,divide_single_thin_noop,input,nsnow,0,int,3,
divide,divide_single_thin_noop,input,nsoil,0,int,4,
divide,divide_single_thin_noop,input,isnow,0,int,-1,
divide,divide_single_thin_noop,input,snowh,0,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,sneqv,0,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,snice,-2,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,snice,-1,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,snice,0,real,1.000000000E+01,41200000
divide,divide_single_thin_noop,input,snliq,-2,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,snliq,-1,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,snliq,0,real,5.000000000E-01,3F000000
divide,divide_single_thin_noop,input,stc,-2,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,stc,-1,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,stc,0,real,2.680000000E+02,43860000
divide,divide_single_thin_noop,input,stc,1,real,2.710000000E+02,43878000
divide,divide_single_thin_noop,input,stc,2,real,2.725000000E+02,43884000
divide,divide_single_thin_noop,input,stc,3,real,2.750000000E+02,43898000
divide,divide_single_thin_noop,input,stc,4,real,2.800000000E+02,438C0000
divide,divide_single_thin_noop,input,zsnso,-2,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,zsnso,-1,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,zsnso,0,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
divide,divide_single_thin_noop,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
divide,divide_single_thin_noop,input,zsnso,3,real,-1.000000000E+00,BF800000
divide,divide_single_thin_noop,input,zsnso,4,real,-2.000000000E+00,C0000000
divide,divide_single_thin_noop,input,dzsnso,-2,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,dzsnso,-1,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,input,dzsnso,0,real,3.999999911E-02,3D23D70A
divide,divide_single_thin_noop,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
divide,divide_single_thin_noop,input,dzsnso,2,real,3.000000119E-01,3E99999A
divide,divide_single_thin_noop,input,dzsnso,3,real,6.000000238E-01,3F19999A
divide,divide_single_thin_noop,input,dzsnso,4,real,1.000000000E+00,3F800000
divide,divide_single_thin_noop,input,sh2o,1,real,2.000000030E-01,3E4CCCCD
divide,divide_single_thin_noop,input,sh2o,2,real,2.199999988E-01,3E6147AE
divide,divide_single_thin_noop,input,sh2o,3,real,2.500000000E-01,3E800000
divide,divide_single_thin_noop,input,sh2o,4,real,2.800000012E-01,3E8F5C29
divide,divide_single_thin_noop,input,sice,1,real,5.000000075E-02,3D4CCCCD
divide,divide_single_thin_noop,input,sice,2,real,2.999999933E-02,3CF5C28F
divide,divide_single_thin_noop,input,sice,3,real,1.999999955E-02,3CA3D70A
divide,divide_single_thin_noop,input,sice,4,real,9.999999776E-03,3C23D70A
divide,divide_single_thin_noop,output,isnow,0,int,-1,
divide,divide_single_thin_noop,output,snowh,0,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,sneqv,0,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,snice,-2,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,snice,-1,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,snice,0,real,1.000000000E+01,41200000
divide,divide_single_thin_noop,output,snliq,-2,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,snliq,-1,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,snliq,0,real,5.000000000E-01,3F000000
divide,divide_single_thin_noop,output,stc,-2,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,stc,-1,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,stc,0,real,2.680000000E+02,43860000
divide,divide_single_thin_noop,output,stc,1,real,2.710000000E+02,43878000
divide,divide_single_thin_noop,output,stc,2,real,2.725000000E+02,43884000
divide,divide_single_thin_noop,output,stc,3,real,2.750000000E+02,43898000
divide,divide_single_thin_noop,output,stc,4,real,2.800000000E+02,438C0000
divide,divide_single_thin_noop,output,zsnso,-2,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,zsnso,-1,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,zsnso,0,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
divide,divide_single_thin_noop,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
divide,divide_single_thin_noop,output,zsnso,3,real,-1.000000000E+00,BF800000
divide,divide_single_thin_noop,output,zsnso,4,real,-2.000000000E+00,C0000000
divide,divide_single_thin_noop,output,dzsnso,-2,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,dzsnso,-1,real,0.000000000E+00,00000000
divide,divide_single_thin_noop,output,dzsnso,0,real,3.999999911E-02,3D23D70A
divide,divide_single_thin_noop,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
divide,divide_single_thin_noop,output,dzsnso,2,real,3.000000119E-01,3E99999A
divide,divide_single_thin_noop,output,dzsnso,3,real,6.000000238E-01,3F19999A
divide,divide_single_thin_noop,output,dzsnso,4,real,1.000000000E+00,3F800000
divide,divide_single_thin_noop,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
divide,divide_single_thin_noop,output,sh2o,2,real,2.199999988E-01,3E6147AE
divide,divide_single_thin_noop,output,sh2o,3,real,2.500000000E-01,3E800000
divide,divide_single_thin_noop,output,sh2o,4,real,2.800000012E-01,3E8F5C29
divide,divide_single_thin_noop,output,sice,1,real,5.000000075E-02,3D4CCCCD
divide,divide_single_thin_noop,output,sice,2,real,2.999999933E-02,3CF5C28F
divide,divide_single_thin_noop,output,sice,3,real,1.999999955E-02,3CA3D70A
divide,divide_single_thin_noop,output,sice,4,real,9.999999776E-03,3C23D70A
divide,divide_single_to_two,input,nsnow,0,int,3,
divide,divide_single_to_two,input,nsoil,0,int,4,
divide,divide_single_to_two,input,isnow,0,int,-1,
divide,divide_single_to_two,input,snowh,0,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,sneqv,0,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,snice,-2,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,snice,-1,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,snice,0,real,2.400000000E+01,41C00000
divide,divide_single_to_two,input,snliq,-2,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,snliq,-1,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,snliq,0,real,1.200000048E+00,3F99999A
divide,divide_single_to_two,input,stc,-2,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,stc,-1,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,stc,0,real,2.660000000E+02,43850000
divide,divide_single_to_two,input,stc,1,real,2.710000000E+02,43878000
divide,divide_single_to_two,input,stc,2,real,2.725000000E+02,43884000
divide,divide_single_to_two,input,stc,3,real,2.750000000E+02,43898000
divide,divide_single_to_two,input,stc,4,real,2.800000000E+02,438C0000
divide,divide_single_to_two,input,zsnso,-2,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,zsnso,-1,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,zsnso,0,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
divide,divide_single_to_two,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
divide,divide_single_to_two,input,zsnso,3,real,-1.000000000E+00,BF800000
divide,divide_single_to_two,input,zsnso,4,real,-2.000000000E+00,C0000000
divide,divide_single_to_two,input,dzsnso,-2,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,dzsnso,-1,real,0.000000000E+00,00000000
divide,divide_single_to_two,input,dzsnso,0,real,1.199999973E-01,3DF5C28F
divide,divide_single_to_two,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
divide,divide_single_to_two,input,dzsnso,2,real,3.000000119E-01,3E99999A
divide,divide_single_to_two,input,dzsnso,3,real,6.000000238E-01,3F19999A
divide,divide_single_to_two,input,dzsnso,4,real,1.000000000E+00,3F800000
divide,divide_single_to_two,input,sh2o,1,real,2.000000030E-01,3E4CCCCD
divide,divide_single_to_two,input,sh2o,2,real,2.199999988E-01,3E6147AE
divide,divide_single_to_two,input,sh2o,3,real,2.500000000E-01,3E800000
divide,divide_single_to_two,input,sh2o,4,real,2.800000012E-01,3E8F5C29
divide,divide_single_to_two,input,sice,1,real,5.000000075E-02,3D4CCCCD
divide,divide_single_to_two,input,sice,2,real,2.999999933E-02,3CF5C28F
divide,divide_single_to_two,input,sice,3,real,1.999999955E-02,3CA3D70A
divide,divide_single_to_two,input,sice,4,real,9.999999776E-03,3C23D70A
divide,divide_single_to_two,output,isnow,0,int,-2,
divide,divide_single_to_two,output,snowh,0,real,0.000000000E+00,00000000
divide,divide_single_to_two,output,sneqv,0,real,0.000000000E+00,00000000
divide,divide_single_to_two,output,snice,-2,real,0.000000000E+00,00000000
divide,divide_single_to_two,output,snice,-1,real,1.000000000E+01,41200000
divide,divide_single_to_two,output,snice,0,real,1.400000000E+01,41600000
divide,divide_single_to_two,output,snliq,-2,real,0.000000000E+00,00000000
divide,divide_single_to_two,output,snliq,-1,real,5.000000596E-01,3F000001
divide,divide_single_to_two,output,snliq,0,real,6.999999881E-01,3F333333
divide,divide_single_to_two,output,stc,-2,real,0.000000000E+00,00000000
divide,divide_single_to_two,output,stc,-1,real,2.660000000E+02,43850000
divide,divide_single_to_two,output,stc,0,real,2.660072327E+02,438500ED
divide,divide_single_to_two,output,stc,1,real,2.710000000E+02,43878000
divide,divide_single_to_two,output,stc,2,real,2.725000000E+02,43884000
divide,divide_single_to_two,output,stc,3,real,2.750000000E+02,43898000
divide,divide_single_to_two,output,stc,4,real,2.800000000E+02,438C0000
divide,divide_single_to_two,output,zsnso,-2,real,0.000000000E+00,00000000
divide,divide_single_to_two,output,zsnso,-1,real,0.000000000E+00,00000000
divide,divide_single_to_two,output,zsnso,0,real,0.000000000E+00,00000000
divide,divide_single_to_two,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
divide,divide_single_to_two,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
divide,divide_single_to_two,output,zsnso,3,real,-1.000000000E+00,BF800000
divide,divide_single_to_two,output,zsnso,4,real,-2.000000000E+00,C0000000
divide,divide_single_to_two,output,dzsnso,-2,real,0.000000000E+00,00000000
divide,divide_single_to_two,output,dzsnso,-1,real,5.000000075E-02,3D4CCCCD
divide,divide_single_to_two,output,dzsnso,0,real,6.999999285E-02,3D8F5C28
divide,divide_single_to_two,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
divide,divide_single_to_two,output,dzsnso,2,real,3.000000119E-01,3E99999A
divide,divide_single_to_two,output,dzsnso,3,real,6.000000238E-01,3F19999A
divide,divide_single_to_two,output,dzsnso,4,real,1.000000000E+00,3F800000
divide,divide_single_to_two,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
divide,divide_single_to_two,output,sh2o,2,real,2.199999988E-01,3E6147AE
divide,divide_single_to_two,output,sh2o,3,real,2.500000000E-01,3E800000
divide,divide_single_to_two,output,sh2o,4,real,2.800000012E-01,3E8F5C29
divide,divide_single_to_two,output,sice,1,real,5.000000075E-02,3D4CCCCD
divide,divide_single_to_two,output,sice,2,real,2.999999933E-02,3CF5C28F
divide,divide_single_to_two,output,sice,3,real,1.999999955E-02,3CA3D70A
divide,divide_single_to_two,output,sice,4,real,9.999999776E-03,3C23D70A
divide,divide_single_to_three,input,nsnow,0,int,3,
divide,divide_single_to_three,input,nsoil,0,int,4,
divide,divide_single_to_three,input,isnow,0,int,-1,
divide,divide_single_to_three,input,snowh,0,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,sneqv,0,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,snice,-2,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,snice,-1,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,snice,0,real,1.500000000E+02,43160000
divide,divide_single_to_three,input,snliq,-2,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,snliq,-1,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,snliq,0,real,3.000000000E+00,40400000
divide,divide_single_to_three,input,stc,-2,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,stc,-1,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,stc,0,real,2.610000000E+02,43828000
divide,divide_single_to_three,input,stc,1,real,2.710000000E+02,43878000
divide,divide_single_to_three,input,stc,2,real,2.725000000E+02,43884000
divide,divide_single_to_three,input,stc,3,real,2.750000000E+02,43898000
divide,divide_single_to_three,input,stc,4,real,2.800000000E+02,438C0000
divide,divide_single_to_three,input,zsnso,-2,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,zsnso,-1,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,zsnso,0,real,0.000000000E+00,00000000
divide,divide_single_to_three,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
divide,divide_single_to_three,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
divide,divide_single_to_three,input,zsnso,3,real,-1.000000000E+00,BF800000
