leaf,case,stage,field,index,dtype,value,bits
infil,infil_qinsur_zero,param,smcmax,1,real,4.339999855E-01,3EDE353F
infil,infil_qinsur_zero,param,smcmax,2,real,4.390000105E-01,3EE0C49C
infil,infil_qinsur_zero,param,smcmax,3,real,4.449999928E-01,3EE3D70A
infil,infil_qinsur_zero,param,smcmax,4,real,4.510000050E-01,3EE6E979
infil,infil_qinsur_zero,param,smcwlt,1,real,4.699999839E-02,3D408312
infil,infil_qinsur_zero,param,smcwlt,2,real,5.099999905E-02,3D50E560
infil,infil_qinsur_zero,param,smcwlt,3,real,5.499999970E-02,3D6147AE
infil,infil_qinsur_zero,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
infil,infil_qinsur_zero,param,bexp,1,real,4.739999771E+00,4097AE14
infil,infil_qinsur_zero,param,bexp,2,real,4.900000095E+00,409CCCCD
infil,infil_qinsur_zero,param,bexp,3,real,5.050000191E+00,40A1999A
infil,infil_qinsur_zero,param,bexp,4,real,5.199999809E+00,40A66666
infil,infil_qinsur_zero,param,dksat,1,real,5.230000170E-06,36AF7D5C
infil,infil_qinsur_zero,param,dksat,2,real,4.900000022E-06,36A46AAE
infil,infil_qinsur_zero,param,dksat,3,real,4.550000085E-06,3698AC34
infil,infil_qinsur_zero,param,dksat,4,real,4.200000149E-06,368CEDBA
infil,infil_qinsur_zero,param,dwsat,1,real,3.579999975E-05,381627F5
infil,infil_qinsur_zero,param,dwsat,2,real,3.400000060E-05,380E9B39
infil,infil_qinsur_zero,param,dwsat,3,real,3.199999992E-05,380637BD
infil,infil_qinsur_zero,param,dwsat,4,real,3.049999941E-05,37FFDA40
infil,infil_qinsur_zero,param,kdt,0,real,3.137000084E+00,4048C49C
infil,infil_qinsur_zero,param,frzx,0,real,1.518999934E-01,3E1B8BAC
infil,infil_qinsur_zero,param,slope,0,real,1.000000015E-01,3DCCCCCD
infil,infil_qinsur_zero,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
infil,infil_qinsur_zero,param,timean,0,real,1.050000000E+01,41280000
infil,infil_qinsur_zero,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
infil,infil_qinsur_zero,param,urban_flag,0,int,0,
infil,infil_qinsur_zero,input,nsoil,0,int,4,
infil,infil_qinsur_zero,input,dt,0,real,1.800000000E+03,44E10000
infil,infil_qinsur_zero,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
infil,infil_qinsur_zero,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
infil,infil_qinsur_zero,input,zsoil,3,real,-1.000000000E+00,BF800000
infil,infil_qinsur_zero,input,zsoil,4,real,-2.000000000E+00,C0000000
infil,infil_qinsur_zero,input,sh2o,1,real,1.800000072E-01,3E3851EC
infil,infil_qinsur_zero,input,sh2o,2,real,2.099999934E-01,3E570A3D
infil,infil_qinsur_zero,input,sh2o,3,real,2.399999946E-01,3E75C28F
infil,infil_qinsur_zero,input,sh2o,4,real,2.599999905E-01,3E851EB8
infil,infil_qinsur_zero,input,sice,1,real,0.000000000E+00,00000000
infil,infil_qinsur_zero,input,sice,2,real,0.000000000E+00,00000000
infil,infil_qinsur_zero,input,sice,3,real,0.000000000E+00,00000000
infil,infil_qinsur_zero,input,sice,4,real,0.000000000E+00,00000000
infil,infil_qinsur_zero,input,sicemax,0,real,0.000000000E+00,00000000
infil,infil_qinsur_zero,input,qinsur,0,real,0.000000000E+00,00000000
infil,infil_qinsur_zero,input,pddum,0,real,-9.990000000E+02,C479C000
infil,infil_qinsur_zero,input,runsrf,0,real,-4.995000000E+02,C3F9C000
infil,infil_qinsur_zero,output,pddum,0,real,-9.990000000E+02,C479C000
infil,infil_qinsur_zero,output,runsrf,0,real,-4.995000000E+02,C3F9C000
infil,infil_unfrozen_runoff,param,smcmax,1,real,4.339999855E-01,3EDE353F
infil,infil_unfrozen_runoff,param,smcmax,2,real,4.390000105E-01,3EE0C49C
infil,infil_unfrozen_runoff,param,smcmax,3,real,4.449999928E-01,3EE3D70A
infil,infil_unfrozen_runoff,param,smcmax,4,real,4.510000050E-01,3EE6E979
infil,infil_unfrozen_runoff,param,smcwlt,1,real,4.699999839E-02,3D408312
infil,infil_unfrozen_runoff,param,smcwlt,2,real,5.099999905E-02,3D50E560
infil,infil_unfrozen_runoff,param,smcwlt,3,real,5.499999970E-02,3D6147AE
infil,infil_unfrozen_runoff,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
infil,infil_unfrozen_runoff,param,bexp,1,real,4.739999771E+00,4097AE14
infil,infil_unfrozen_runoff,param,bexp,2,real,4.900000095E+00,409CCCCD
infil,infil_unfrozen_runoff,param,bexp,3,real,5.050000191E+00,40A1999A
infil,infil_unfrozen_runoff,param,bexp,4,real,5.199999809E+00,40A66666
infil,infil_unfrozen_runoff,param,dksat,1,real,5.230000170E-06,36AF7D5C
infil,infil_unfrozen_runoff,param,dksat,2,real,4.900000022E-06,36A46AAE
infil,infil_unfrozen_runoff,param,dksat,3,real,4.550000085E-06,3698AC34
infil,infil_unfrozen_runoff,param,dksat,4,real,4.200000149E-06,368CEDBA
infil,infil_unfrozen_runoff,param,dwsat,1,real,3.579999975E-05,381627F5
infil,infil_unfrozen_runoff,param,dwsat,2,real,3.400000060E-05,380E9B39
infil,infil_unfrozen_runoff,param,dwsat,3,real,3.199999992E-05,380637BD
infil,infil_unfrozen_runoff,param,dwsat,4,real,3.049999941E-05,37FFDA40
infil,infil_unfrozen_runoff,param,kdt,0,real,3.137000084E+00,4048C49C
infil,infil_unfrozen_runoff,param,frzx,0,real,1.518999934E-01,3E1B8BAC
infil,infil_unfrozen_runoff,param,slope,0,real,1.000000015E-01,3DCCCCCD
infil,infil_unfrozen_runoff,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
infil,infil_unfrozen_runoff,param,timean,0,real,1.050000000E+01,41280000
infil,infil_unfrozen_runoff,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
infil,infil_unfrozen_runoff,param,urban_flag,0,int,0,
infil,infil_unfrozen_runoff,input,nsoil,0,int,4,
infil,infil_unfrozen_runoff,input,dt,0,real,1.800000000E+03,44E10000
infil,infil_unfrozen_runoff,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
infil,infil_unfrozen_runoff,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
infil,infil_unfrozen_runoff,input,zsoil,3,real,-1.000000000E+00,BF800000
infil,infil_unfrozen_runoff,input,zsoil,4,real,-2.000000000E+00,C0000000
infil,infil_unfrozen_runoff,input,sh2o,1,real,1.800000072E-01,3E3851EC
infil,infil_unfrozen_runoff,input,sh2o,2,real,2.099999934E-01,3E570A3D
infil,infil_unfrozen_runoff,input,sh2o,3,real,2.399999946E-01,3E75C28F
infil,infil_unfrozen_runoff,input,sh2o,4,real,2.599999905E-01,3E851EB8
infil,infil_unfrozen_runoff,input,sice,1,real,0.000000000E+00,00000000
infil,infil_unfrozen_runoff,input,sice,2,real,0.000000000E+00,00000000
infil,infil_unfrozen_runoff,input,sice,3,real,0.000000000E+00,00000000
infil,infil_unfrozen_runoff,input,sice,4,real,0.000000000E+00,00000000
infil,infil_unfrozen_runoff,input,sicemax,0,real,0.000000000E+00,00000000
infil,infil_unfrozen_runoff,input,qinsur,0,real,2.999999924E-05,37FBA882
infil,infil_unfrozen_runoff,input,pddum,0,real,-9.990000000E+02,C479C000
infil,infil_unfrozen_runoff,input,runsrf,0,real,-4.995000000E+02,C3F9C000
infil,infil_unfrozen_runoff,output,pddum,0,real,9.589011825E-06,3720E07E
infil,infil_unfrozen_runoff,output,runsrf,0,real,2.041098742E-05,37AB3843
infil,infil_px_limited,param,smcmax,1,real,4.339999855E-01,3EDE353F
infil,infil_px_limited,param,smcmax,2,real,4.390000105E-01,3EE0C49C
infil,infil_px_limited,param,smcmax,3,real,4.449999928E-01,3EE3D70A
infil,infil_px_limited,param,smcmax,4,real,4.510000050E-01,3EE6E979
infil,infil_px_limited,param,smcwlt,1,real,4.699999839E-02,3D408312
infil,infil_px_limited,param,smcwlt,2,real,5.099999905E-02,3D50E560
infil,infil_px_limited,param,smcwlt,3,real,5.499999970E-02,3D6147AE
infil,infil_px_limited,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
infil,infil_px_limited,param,bexp,1,real,4.739999771E+00,4097AE14
infil,infil_px_limited,param,bexp,2,real,4.900000095E+00,409CCCCD
infil,infil_px_limited,param,bexp,3,real,5.050000191E+00,40A1999A
infil,infil_px_limited,param,bexp,4,real,5.199999809E+00,40A66666
infil,infil_px_limited,param,dksat,1,real,5.230000170E-06,36AF7D5C
infil,infil_px_limited,param,dksat,2,real,4.900000022E-06,36A46AAE
infil,infil_px_limited,param,dksat,3,real,4.550000085E-06,3698AC34
infil,infil_px_limited,param,dksat,4,real,4.200000149E-06,368CEDBA
infil,infil_px_limited,param,dwsat,1,real,3.579999975E-05,381627F5
infil,infil_px_limited,param,dwsat,2,real,3.400000060E-05,380E9B39
infil,infil_px_limited,param,dwsat,3,real,3.199999992E-05,380637BD
infil,infil_px_limited,param,dwsat,4,real,3.049999941E-05,37FFDA40
infil,infil_px_limited,param,kdt,0,real,3.137000084E+00,4048C49C
infil,infil_px_limited,param,frzx,0,real,1.518999934E-01,3E1B8BAC
infil,infil_px_limited,param,slope,0,real,1.000000015E-01,3DCCCCCD
infil,infil_px_limited,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
infil,infil_px_limited,param,timean,0,real,1.050000000E+01,41280000
infil,infil_px_limited,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
infil,infil_px_limited,param,urban_flag,0,int,0,
infil,infil_px_limited,input,nsoil,0,int,4,
infil,infil_px_limited,input,dt,0,real,1.800000000E+03,44E10000
infil,infil_px_limited,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
infil,infil_px_limited,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
infil,infil_px_limited,input,zsoil,3,real,-1.000000000E+00,BF800000
infil,infil_px_limited,input,zsoil,4,real,-2.000000000E+00,C0000000
infil,infil_px_limited,input,sh2o,1,real,1.800000072E-01,3E3851EC
infil,infil_px_limited,input,sh2o,2,real,2.099999934E-01,3E570A3D
infil,infil_px_limited,input,sh2o,3,real,2.399999946E-01,3E75C28F
infil,infil_px_limited,input,sh2o,4,real,2.599999905E-01,3E851EB8
infil,infil_px_limited,input,sice,1,real,0.000000000E+00,00000000
infil,infil_px_limited,input,sice,2,real,0.000000000E+00,00000000
infil,infil_px_limited,input,sice,3,real,0.000000000E+00,00000000
infil,infil_px_limited,input,sice,4,real,0.000000000E+00,00000000
infil,infil_px_limited,input,sicemax,0,real,0.000000000E+00,00000000
infil,infil_px_limited,input,qinsur,0,real,9.999999939E-09,322BCC77
infil,infil_px_limited,input,pddum,0,real,-9.990000000E+02,C479C000
infil,infil_px_limited,input,runsrf,0,real,-4.995000000E+02,C3F9C000
infil,infil_px_limited,output,pddum,0,real,9.992909611E-09,322BAD48
infil,infil_px_limited,output,runsrf,0,real,7.090328324E-12,2CF97800
infil,infil_wcnd_floor,param,smcmax,1,real,4.339999855E-01,3EDE353F
infil,infil_wcnd_floor,param,smcmax,2,real,4.390000105E-01,3EE0C49C
infil,infil_wcnd_floor,param,smcmax,3,real,4.449999928E-01,3EE3D70A
infil,infil_wcnd_floor,param,smcmax,4,real,4.510000050E-01,3EE6E979
infil,infil_wcnd_floor,param,smcwlt,1,real,4.699999839E-02,3D408312
infil,infil_wcnd_floor,param,smcwlt,2,real,5.099999905E-02,3D50E560
infil,infil_wcnd_floor,param,smcwlt,3,real,5.499999970E-02,3D6147AE
infil,infil_wcnd_floor,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
infil,infil_wcnd_floor,param,bexp,1,real,4.739999771E+00,4097AE14
infil,infil_wcnd_floor,param,bexp,2,real,4.900000095E+00,409CCCCD
infil,infil_wcnd_floor,param,bexp,3,real,5.050000191E+00,40A1999A
infil,infil_wcnd_floor,param,bexp,4,real,5.199999809E+00,40A66666
infil,infil_wcnd_floor,param,dksat,1,real,5.230000170E-06,36AF7D5C
infil,infil_wcnd_floor,param,dksat,2,real,4.900000022E-06,36A46AAE
infil,infil_wcnd_floor,param,dksat,3,real,4.550000085E-06,3698AC34
infil,infil_wcnd_floor,param,dksat,4,real,4.200000149E-06,368CEDBA
infil,infil_wcnd_floor,param,dwsat,1,real,3.579999975E-05,381627F5
infil,infil_wcnd_floor,param,dwsat,2,real,3.400000060E-05,380E9B39
infil,infil_wcnd_floor,param,dwsat,3,real,3.199999992E-05,380637BD
infil,infil_wcnd_floor,param,dwsat,4,real,3.049999941E-05,37FFDA40
infil,infil_wcnd_floor,param,kdt,0,real,3.137000084E+00,4048C49C
infil,infil_wcnd_floor,param,frzx,0,real,1.518999934E-01,3E1B8BAC
infil,infil_wcnd_floor,param,slope,0,real,1.000000015E-01,3DCCCCCD
infil,infil_wcnd_floor,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
infil,infil_wcnd_floor,param,timean,0,real,1.050000000E+01,41280000
infil,infil_wcnd_floor,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
infil,infil_wcnd_floor,param,urban_flag,0,int,0,
infil,infil_wcnd_floor,input,nsoil,0,int,4,
infil,infil_wcnd_floor,input,dt,0,real,1.800000000E+03,44E10000
infil,infil_wcnd_floor,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
infil,infil_wcnd_floor,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
infil,infil_wcnd_floor,input,zsoil,3,real,-1.000000000E+00,BF800000
infil,infil_wcnd_floor,input,zsoil,4,real,-2.000000000E+00,C0000000
infil,infil_wcnd_floor,input,sh2o,1,real,4.300000072E-01,3EDC28F6
infil,infil_wcnd_floor,input,sh2o,2,real,4.350000024E-01,3EDEB852
infil,infil_wcnd_floor,input,sh2o,3,real,4.399999976E-01,3EE147AE
infil,infil_wcnd_floor,input,sh2o,4,real,4.460000098E-01,3EE45A1D
infil,infil_wcnd_floor,input,sice,1,real,0.000000000E+00,00000000
infil,infil_wcnd_floor,input,sice,2,real,0.000000000E+00,00000000
infil,infil_wcnd_floor,input,sice,3,real,0.000000000E+00,00000000
infil,infil_wcnd_floor,input,sice,4,real,0.000000000E+00,00000000
infil,infil_wcnd_floor,input,sicemax,0,real,0.000000000E+00,00000000
infil,infil_wcnd_floor,input,qinsur,0,real,4.999999874E-05,3851B717
infil,infil_wcnd_floor,input,pddum,0,real,-9.990000000E+02,C479C000
infil,infil_wcnd_floor,input,runsrf,0,real,-4.995000000E+02,C3F9C000
infil,infil_wcnd_floor,output,pddum,0,real,4.659254046E-06,369C56B0
infil,infil_wcnd_floor,output,runsrf,0,real,4.534074469E-05,383E2C41
infil,infil_frozen,param,smcmax,1,real,4.339999855E-01,3EDE353F
infil,infil_frozen,param,smcmax,2,real,4.390000105E-01,3EE0C49C
infil,infil_frozen,param,smcmax,3,real,4.449999928E-01,3EE3D70A
infil,infil_frozen,param,smcmax,4,real,4.510000050E-01,3EE6E979
infil,infil_frozen,param,smcwlt,1,real,4.699999839E-02,3D408312
infil,infil_frozen,param,smcwlt,2,real,5.099999905E-02,3D50E560
infil,infil_frozen,param,smcwlt,3,real,5.499999970E-02,3D6147AE
infil,infil_frozen,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
infil,infil_frozen,param,bexp,1,real,4.739999771E+00,4097AE14
infil,infil_frozen,param,bexp,2,real,4.900000095E+00,409CCCCD
infil,infil_frozen,param,bexp,3,real,5.050000191E+00,40A1999A
infil,infil_frozen,param,bexp,4,real,5.199999809E+00,40A66666
infil,infil_frozen,param,dksat,1,real,5.230000170E-06,36AF7D5C
infil,infil_frozen,param,dksat,2,real,4.900000022E-06,36A46AAE
infil,infil_frozen,param,dksat,3,real,4.550000085E-06,3698AC34
infil,infil_frozen,param,dksat,4,real,4.200000149E-06,368CEDBA
infil,infil_frozen,param,dwsat,1,real,3.579999975E-05,381627F5
infil,infil_frozen,param,dwsat,2,real,3.400000060E-05,380E9B39
infil,infil_frozen,param,dwsat,3,real,3.199999992E-05,380637BD
infil,infil_frozen,param,dwsat,4,real,3.049999941E-05,37FFDA40
infil,infil_frozen,param,kdt,0,real,3.137000084E+00,4048C49C
infil,infil_frozen,param,frzx,0,real,1.518999934E-01,3E1B8BAC
infil,infil_frozen,param,slope,0,real,1.000000015E-01,3DCCCCCD
infil,infil_frozen,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
infil,infil_frozen,param,timean,0,real,1.050000000E+01,41280000
infil,infil_frozen,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
infil,infil_frozen,param,urban_flag,0,int,0,
infil,infil_frozen,input,nsoil,0,int,4,
infil,infil_frozen,input,dt,0,real,1.800000000E+03,44E10000
infil,infil_frozen,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
infil,infil_frozen,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
infil,infil_frozen,input,zsoil,3,real,-1.000000000E+00,BF800000
infil,infil_frozen,input,zsoil,4,real,-2.000000000E+00,C0000000
infil,infil_frozen,input,sh2o,1,real,1.400000006E-01,3E0F5C29
infil,infil_frozen,input,sh2o,2,real,1.700000018E-01,3E2E147B
infil,infil_frozen,input,sh2o,3,real,2.000000030E-01,3E4CCCCD
infil,infil_frozen,input,sh2o,4,real,2.300000042E-01,3E6B851F
infil,infil_frozen,input,sice,1,real,1.199999973E-01,3DF5C28F
infil,infil_frozen,input,sice,2,real,9.000000358E-02,3DB851EC
infil,infil_frozen,input,sice,3,real,5.999999866E-02,3D75C28F
infil,infil_frozen,input,sice,4,real,2.999999933E-02,3CF5C28F
infil,infil_frozen,input,sicemax,0,real,1.199999973E-01,3DF5C28F
infil,infil_frozen,input,qinsur,0,real,3.999999899E-05,3827C5AC
infil,infil_frozen,input,pddum,0,real,-9.990000000E+02,C479C000
infil,infil_frozen,input,runsrf,0,real,-4.995000000E+02,C3F9C000
infil,infil_frozen,output,pddum,0,real,7.860879123E-06,3703E238
infil,infil_frozen,output,runsrf,0,real,3.213911987E-05,3806CD1E
infil,infil_dice_at_limit,param,smcmax,1,real,4.339999855E-01,3EDE353F
infil,infil_dice_at_limit,param,smcmax,2,real,4.390000105E-01,3EE0C49C
infil,infil_dice_at_limit,param,smcmax,3,real,4.449999928E-01,3EE3D70A
infil,infil_dice_at_limit,param,smcmax,4,real,4.510000050E-01,3EE6E979
infil,infil_dice_at_limit,param,smcwlt,1,real,4.699999839E-02,3D408312
infil,infil_dice_at_limit,param,smcwlt,2,real,5.099999905E-02,3D50E560
infil,infil_dice_at_limit,param,smcwlt,3,real,5.499999970E-02,3D6147AE
infil,infil_dice_at_limit,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
infil,infil_dice_at_limit,param,bexp,1,real,4.739999771E+00,4097AE14
infil,infil_dice_at_limit,param,bexp,2,real,4.900000095E+00,409CCCCD
infil,infil_dice_at_limit,param,bexp,3,real,5.050000191E+00,40A1999A
infil,infil_dice_at_limit,param,bexp,4,real,5.199999809E+00,40A66666
infil,infil_dice_at_limit,param,dksat,1,real,5.230000170E-06,36AF7D5C
infil,infil_dice_at_limit,param,dksat,2,real,4.900000022E-06,36A46AAE
infil,infil_dice_at_limit,param,dksat,3,real,4.550000085E-06,3698AC34
infil,infil_dice_at_limit,param,dksat,4,real,4.200000149E-06,368CEDBA
infil,infil_dice_at_limit,param,dwsat,1,real,3.579999975E-05,381627F5
infil,infil_dice_at_limit,param,dwsat,2,real,3.400000060E-05,380E9B39
infil,infil_dice_at_limit,param,dwsat,3,real,3.199999992E-05,380637BD
infil,infil_dice_at_limit,param,dwsat,4,real,3.049999941E-05,37FFDA40
infil,infil_dice_at_limit,param,kdt,0,real,3.137000084E+00,4048C49C
infil,infil_dice_at_limit,param,frzx,0,real,6.500000134E-03,3BD4FDF4
infil,infil_dice_at_limit,param,slope,0,real,1.000000015E-01,3DCCCCCD
infil,infil_dice_at_limit,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
infil,infil_dice_at_limit,param,timean,0,real,1.050000000E+01,41280000
infil,infil_dice_at_limit,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
infil,infil_dice_at_limit,param,urban_flag,0,int,0,
infil,infil_dice_at_limit,input,nsoil,0,int,4,
infil,infil_dice_at_limit,input,dt,0,real,1.800000000E+03,44E10000
infil,infil_dice_at_limit,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
infil,infil_dice_at_limit,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
infil,infil_dice_at_limit,input,zsoil,3,real,-1.000000000E+00,BF800000
infil,infil_dice_at_limit,input,zsoil,4,real,-2.000000000E+00,C0000000
infil,infil_dice_at_limit,input,sh2o,1,real,1.400000006E-01,3E0F5C29
infil,infil_dice_at_limit,input,sh2o,2,real,1.700000018E-01,3E2E147B
infil,infil_dice_at_limit,input,sh2o,3,real,2.000000030E-01,3E4CCCCD
infil,infil_dice_at_limit,input,sh2o,4,real,2.300000042E-01,3E6B851F
infil,infil_dice_at_limit,input,sice,1,real,9.999999404E-02,3DCCCCCC
infil,infil_dice_at_limit,input,sice,2,real,0.000000000E+00,00000000
infil,infil_dice_at_limit,input,sice,3,real,0.000000000E+00,00000000
infil,infil_dice_at_limit,input,sice,4,real,0.000000000E+00,00000000
infil,infil_dice_at_limit,input,sicemax,0,real,9.999999404E-02,3DCCCCCC
infil,infil_dice_at_limit,input,qinsur,0,real,3.999999899E-05,3827C5AC
infil,infil_dice_at_limit,input,pddum,0,real,-9.990000000E+02,C479C000
infil,infil_dice_at_limit,input,runsrf,0,real,-4.995000000E+02,C3F9C000
infil,infil_dice_at_limit,output,pddum,0,real,1.153162157E-05,374177F0
infil,infil_dice_at_limit,output,runsrf,0,real,2.846837742E-05,37EECF60
infil,infil_dice_just_above_limit,param,smcmax,1,real,4.339999855E-01,3EDE353F
infil,infil_dice_just_above_limit,param,smcmax,2,real,4.390000105E-01,3EE0C49C
infil,infil_dice_just_above_limit,param,smcmax,3,real,4.449999928E-01,3EE3D70A
infil,infil_dice_just_above_limit,param,smcmax,4,real,4.510000050E-01,3EE6E979
infil,infil_dice_just_above_limit,param,smcwlt,1,real,4.699999839E-02,3D408312
infil,infil_dice_just_above_limit,param,smcwlt,2,real,5.099999905E-02,3D50E560
infil,infil_dice_just_above_limit,param,smcwlt,3,real,5.499999970E-02,3D6147AE
infil,infil_dice_just_above_limit,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
infil,infil_dice_just_above_limit,param,bexp,1,real,4.739999771E+00,4097AE14
infil,infil_dice_just_above_limit,param,bexp,2,real,4.900000095E+00,409CCCCD
infil,infil_dice_just_above_limit,param,bexp,3,real,5.050000191E+00,40A1999A
infil,infil_dice_just_above_limit,param,bexp,4,real,5.199999809E+00,40A66666
infil,infil_dice_just_above_limit,param,dksat,1,real,5.230000170E-06,36AF7D5C
infil,infil_dice_just_above_limit,param,dksat,2,real,4.900000022E-06,36A46AAE
infil,infil_dice_just_above_limit,param,dksat,3,real,4.550000085E-06,3698AC34
infil,infil_dice_just_above_limit,param,dksat,4,real,4.200000149E-06,368CEDBA
infil,infil_dice_just_above_limit,param,dwsat,1,real,3.579999975E-05,381627F5
infil,infil_dice_just_above_limit,param,dwsat,2,real,3.400000060E-05,380E9B39
infil,infil_dice_just_above_limit,param,dwsat,3,real,3.199999992E-05,380637BD
infil,infil_dice_just_above_limit,param,dwsat,4,real,3.049999941E-05,37FFDA40
infil,infil_dice_just_above_limit,param,kdt,0,real,3.137000084E+00,4048C49C
infil,infil_dice_just_above_limit,param,frzx,0,real,6.500000134E-03,3BD4FDF4
infil,infil_dice_just_above_limit,param,slope,0,real,1.000000015E-01,3DCCCCCD
infil,infil_dice_just_above_limit,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
infil,infil_dice_just_above_limit,param,timean,0,real,1.050000000E+01,41280000
infil,infil_dice_just_above_limit,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
infil,infil_dice_just_above_limit,param,urban_flag,0,int,0,
infil,infil_dice_just_above_limit,input,nsoil,0,int,4,
infil,infil_dice_just_above_limit,input,dt,0,real,1.800000000E+03,44E10000
infil,infil_dice_just_above_limit,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
infil,infil_dice_just_above_limit,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
infil,infil_dice_just_above_limit,input,zsoil,3,real,-1.000000000E+00,BF800000
infil,infil_dice_just_above_limit,input,zsoil,4,real,-2.000000000E+00,C0000000
infil,infil_dice_just_above_limit,input,sh2o,1,real,1.400000006E-01,3E0F5C29
infil,infil_dice_just_above_limit,input,sh2o,2,real,1.700000018E-01,3E2E147B
infil,infil_dice_just_above_limit,input,sh2o,3,real,2.000000030E-01,3E4CCCCD
infil,infil_dice_just_above_limit,input,sh2o,4,real,2.300000042E-01,3E6B851F
infil,infil_dice_just_above_limit,input,sice,1,real,1.000000015E-01,3DCCCCCD
infil,infil_dice_just_above_limit,input,sice,2,real,0.000000000E+00,00000000
infil,infil_dice_just_above_limit,input,sice,3,real,0.000000000E+00,00000000
infil,infil_dice_just_above_limit,input,sice,4,real,0.000000000E+00,00000000
infil,infil_dice_just_above_limit,input,sicemax,0,real,1.000000015E-01,3DCCCCCD
infil,infil_dice_just_above_limit,input,qinsur,0,real,3.999999899E-05,3827C5AC
infil,infil_dice_just_above_limit,input,pddum,0,real,-9.990000000E+02,C479C000
infil,infil_dice_just_above_limit,input,runsrf,0,real,-4.995000000E+02,C3F9C000
infil,infil_dice_just_above_limit,output,pddum,0,real,3.572415153E-06,366FBDA0
infil,infil_dice_just_above_limit,output,runsrf,0,real,3.642758384E-05,3818C9D2
infil,infil_heavy_ice,param,smcmax,1,real,4.339999855E-01,3EDE353F
infil,infil_heavy_ice,param,smcmax,2,real,4.390000105E-01,3EE0C49C
infil,infil_heavy_ice,param,smcmax,3,real,4.449999928E-01,3EE3D70A
infil,infil_heavy_ice,param,smcmax,4,real,4.510000050E-01,3EE6E979
infil,infil_heavy_ice,param,smcwlt,1,real,4.699999839E-02,3D408312
infil,infil_heavy_ice,param,smcwlt,2,real,5.099999905E-02,3D50E560
infil,infil_heavy_ice,param,smcwlt,3,real,5.499999970E-02,3D6147AE
infil,infil_heavy_ice,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
infil,infil_heavy_ice,param,bexp,1,real,4.739999771E+00,4097AE14
infil,infil_heavy_ice,param,bexp,2,real,4.900000095E+00,409CCCCD
infil,infil_heavy_ice,param,bexp,3,real,5.050000191E+00,40A1999A
infil,infil_heavy_ice,param,bexp,4,real,5.199999809E+00,40A66666
infil,infil_heavy_ice,param,dksat,1,real,5.230000170E-06,36AF7D5C
infil,infil_heavy_ice,param,dksat,2,real,4.900000022E-06,36A46AAE
infil,infil_heavy_ice,param,dksat,3,real,4.550000085E-06,3698AC34
infil,infil_heavy_ice,param,dksat,4,real,4.200000149E-06,368CEDBA
infil,infil_heavy_ice,param,dwsat,1,real,3.579999975E-05,381627F5
infil,infil_heavy_ice,param,dwsat,2,real,3.400000060E-05,380E9B39
infil,infil_heavy_ice,param,dwsat,3,real,3.199999992E-05,380637BD
infil,infil_heavy_ice,param,dwsat,4,real,3.049999941E-05,37FFDA40
infil,infil_heavy_ice,param,kdt,0,real,3.137000084E+00,4048C49C
infil,infil_heavy_ice,param,frzx,0,real,1.518999934E-01,3E1B8BAC
infil,infil_heavy_ice,param,slope,0,real,1.000000015E-01,3DCCCCCD
infil,infil_heavy_ice,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
infil,infil_heavy_ice,param,timean,0,real,1.050000000E+01,41280000
infil,infil_heavy_ice,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
infil,infil_heavy_ice,param,urban_flag,0,int,0,
