leaf,case,role,name,index,slot,live,bits,value
sfcdif1,sign_flip_resets,out,fv,0,7,1,3E53808C,0.206545055
sfcdif1,sign_flip_resets,out,cm,0,8,1,3BDFAA6F,0.682573719E-2
sfcdif1,sign_flip_resets,out,ch,0,9,1,3BDFAA6F,0.682573719E-2
sfcdif1,sign_flip_resets,out,ch2,0,10,1,3CBF65F9,0.233640540E-1
sfcdif1,mozsgn_already_two,int,iter,0,1,1,40800000,4.00000000
sfcdif1,mozsgn_already_two,int,mozsgn,0,2,1,40400000,3.00000000
sfcdif1,mozsgn_already_two,int,iloc,0,3,1,42100000,36.0000000
sfcdif1,mozsgn_already_two,int,jloc,0,4,1,42380000,46.0000000
sfcdif1,mozsgn_already_two,in,sfctmp,0,1,1,438E0000,284.000000
sfcdif1,mozsgn_already_two,in,rhoair,0,2,1,3F9C28F6,1.22000003
sfcdif1,mozsgn_already_two,in,h,0,3,1,428C0000,70.0000000
sfcdif1,mozsgn_already_two,in,qair,0,4,1,3BB43958,0.549999997E-2
sfcdif1,mozsgn_already_two,in,zlvl,0,5,1,40C00000,6.00000000
sfcdif1,mozsgn_already_two,in,zpd,0,6,1,3E4CCCCD,0.200000003
sfcdif1,mozsgn_already_two,in,z0m,0,7,1,3D23D70A,0.399999991E-1
sfcdif1,mozsgn_already_two,in,z0h,0,8,1,3D23D70A,0.399999991E-1
sfcdif1,mozsgn_already_two,in,ur,0,9,1,40000000,2.00000000
sfcdif1,mozsgn_already_two,in,mpe,0,10,1,358637BD,0.999999997E-6
sfcdif1,mozsgn_already_two,in,moz,0,11,1,BECCCCCD,-0.400000006
sfcdif1,mozsgn_already_two,in,fm,0,12,1,3F333333,0.699999988
sfcdif1,mozsgn_already_two,in,fh,0,13,1,3F266666,0.649999976
sfcdif1,mozsgn_already_two,in,fm2,0,14,1,3EA8F5C3,0.330000013
sfcdif1,mozsgn_already_two,in,fh2,0,15,1,3E99999A,0.300000012
sfcdif1,mozsgn_already_two,in,fv,0,16,1,3E6147AE,0.219999999
sfcdif1,mozsgn_already_two,out,moz,0,1,1,00000000,0.00000000
sfcdif1,mozsgn_already_two,out,mozsgn,0,2,1,40400000,3.00000000
sfcdif1,mozsgn_already_two,out,fm,0,3,1,00000000,0.00000000
sfcdif1,mozsgn_already_two,out,fh,0,4,1,00000000,0.00000000
sfcdif1,mozsgn_already_two,out,fm2,0,5,1,00000000,0.00000000
sfcdif1,mozsgn_already_two,out,fh2,0,6,1,00000000,0.00000000
sfcdif1,mozsgn_already_two,out,fv,0,7,1,3E249B20,0.160748005
sfcdif1,mozsgn_already_two,out,cm,0,8,1,3BD3AE3F,0.645998074E-2
sfcdif1,mozsgn_already_two,out,ch,0,9,1,3BD3AE3F,0.645998074E-2
sfcdif1,mozsgn_already_two,out,ch2,0,10,1,3C85F7D3,0.163535234E-1
sfcdif1,mpe_floors_tmp1,int,iter,0,1,1,40000000,2.00000000
sfcdif1,mpe_floors_tmp1,int,mozsgn,0,2,1,00000000,0.00000000
sfcdif1,mpe_floors_tmp1,int,iloc,0,3,1,42140000,37.0000000
sfcdif1,mpe_floors_tmp1,int,jloc,0,4,1,423C0000,47.0000000
sfcdif1,mpe_floors_tmp1,in,sfctmp,0,1,1,438F0000,286.000000
sfcdif1,mpe_floors_tmp1,in,rhoair,0,2,1,3F9851EC,1.19000006
sfcdif1,mpe_floors_tmp1,in,h,0,3,1,3951B717,0.199999995E-3
sfcdif1,mpe_floors_tmp1,in,qair,0,4,1,3BC49BA6,0.600000005E-2
sfcdif1,mpe_floors_tmp1,in,zlvl,0,5,1,41200000,10.0000000
sfcdif1,mpe_floors_tmp1,in,zpd,0,6,1,3F0CCCCD,0.550000012
sfcdif1,mpe_floors_tmp1,in,z0m,0,7,1,3D8F5C29,0.700000003E-1
sfcdif1,mpe_floors_tmp1,in,z0h,0,8,1,3D8F5C29,0.700000003E-1
sfcdif1,mpe_floors_tmp1,in,ur,0,9,1,404CCCCD,3.20000005
sfcdif1,mpe_floors_tmp1,in,mpe,0,10,1,38D1B717,0.999999975E-4
sfcdif1,mpe_floors_tmp1,in,moz,0,11,1,BD4CCCCD,-0.500000007E-1
sfcdif1,mpe_floors_tmp1,in,fm,0,12,1,3E99999A,0.300000012
sfcdif1,mpe_floors_tmp1,in,fh,0,13,1,3E947AE1,0.289999992
sfcdif1,mpe_floors_tmp1,in,fm2,0,14,1,3E23D70A,0.159999996
sfcdif1,mpe_floors_tmp1,in,fh2,0,15,1,3E19999A,0.150000006
sfcdif1,mpe_floors_tmp1,in,fv,0,16,1,3EA8F5C3,0.330000013
sfcdif1,mpe_floors_tmp1,out,moz,0,1,1,BCD76ABD,-0.262960140E-1
sfcdif1,mpe_floors_tmp1,out,mozsgn,0,2,1,00000000,0.00000000
sfcdif1,mpe_floors_tmp1,out,fm,0,3,1,3E4990A6,0.196840852
sfcdif1,mpe_floors_tmp1,out,fh,0,4,1,3E72527C,0.236642778
sfcdif1,mpe_floors_tmp1,out,fm2,0,5,1,3DBAC88A,0.912028104E-1
sfcdif1,mpe_floors_tmp1,out,fh2,0,6,1,3DC73C09,0.972824767E-1
sfcdif1,mpe_floors_tmp1,out,fv,0,7,1,3E8B3044,0.271852612
sfcdif1,mpe_floors_tmp1,out,cm,0,8,1,3BEC7E06,0.721717160E-2
sfcdif1,mpe_floors_tmp1,out,ch,0,9,1,3BEE822B,0.727870082E-2
sfcdif1,mpe_floors_tmp1,out,ch2,0,10,1,3D076684,0.330567509E-1
sfcdif1,moz_clamped_to_one,int,iter,0,1,1,40400000,3.00000000
sfcdif1,moz_clamped_to_one,int,mozsgn,0,2,1,00000000,0.00000000
sfcdif1,moz_clamped_to_one,int,iloc,0,3,1,42180000,38.0000000
sfcdif1,moz_clamped_to_one,int,jloc,0,4,1,42400000,48.0000000
sfcdif1,moz_clamped_to_one,in,sfctmp,0,1,1,43880000,272.000000
sfcdif1,moz_clamped_to_one,in,rhoair,0,2,1,3FA66666,1.29999995
sfcdif1,moz_clamped_to_one,in,h,0,3,1,C2B40000,-90.0000000
sfcdif1,moz_clamped_to_one,in,qair,0,4,1,3B03126F,0.200000009E-2
sfcdif1,moz_clamped_to_one,in,zlvl,0,5,1,41200000,10.0000000
sfcdif1,moz_clamped_to_one,in,zpd,0,6,1,3E99999A,0.300000012
sfcdif1,moz_clamped_to_one,in,z0m,0,7,1,3CF5C28F,0.299999993E-1
sfcdif1,moz_clamped_to_one,in,z0h,0,8,1,3CF5C28F,0.299999993E-1
sfcdif1,moz_clamped_to_one,in,ur,0,9,1,3FC00000,1.50000000
sfcdif1,moz_clamped_to_one,in,mpe,0,10,1,358637BD,0.999999997E-6
sfcdif1,moz_clamped_to_one,in,moz,0,11,1,3F4CCCCD,0.800000012
sfcdif1,moz_clamped_to_one,in,fm,0,12,1,BF800000,-1.00000000
sfcdif1,moz_clamped_to_one,in,fh,0,13,1,BF733333,-0.949999988
sfcdif1,moz_clamped_to_one,in,fm2,0,14,1,BF000000,-0.500000000
sfcdif1,moz_clamped_to_one,in,fh2,0,15,1,BEF5C28F,-0.479999989
sfcdif1,moz_clamped_to_one,in,fv,0,16,1,3D23D70A,0.399999991E-1
sfcdif1,moz_clamped_to_one,out,moz,0,1,1,3F800000,1.00000000
sfcdif1,moz_clamped_to_one,out,mozsgn,0,2,1,00000000,0.00000000
sfcdif1,moz_clamped_to_one,out,fm,0,3,1,C0400000,-3.00000000
sfcdif1,moz_clamped_to_one,out,fh,0,4,1,C03E6666,-2.97499990
sfcdif1,moz_clamped_to_one,out,fm2,0,5,1,C0300000,-2.75000000
sfcdif1,moz_clamped_to_one,out,fh2,0,6,1,C02F5C29,-2.74000001
sfcdif1,moz_clamped_to_one,out,fv,0,7,1,3D8BF9B6,0.683473796E-1
sfcdif1,moz_clamped_to_one,out,cm,0,8,1,3B081038,0.207616203E-2
sfcdif1,moz_clamped_to_one,out,ch,0,9,1,3B0873B2,0.208209129E-2
sfcdif1,moz_clamped_to_one,out,ch2,0,10,1,3B80D027,0.393106369E-2
sfcdif1,clamps_bind,int,iter,0,1,1,40A00000,5.00000000
sfcdif1,clamps_bind,int,mozsgn,0,2,1,00000000,0.00000000
sfcdif1,clamps_bind,int,iloc,0,3,1,421C0000,39.0000000
sfcdif1,clamps_bind,int,jloc,0,4,1,42440000,49.0000000
sfcdif1,clamps_bind,in,sfctmp,0,1,1,43930000,294.000000
sfcdif1,clamps_bind,in,rhoair,0,2,1,3F8F5C29,1.12000000
sfcdif1,clamps_bind,in,h,0,3,1,42AC0000,86.0000000
sfcdif1,clamps_bind,in,qair,0,4,1,3C343958,0.109999999E-1
sfcdif1,clamps_bind,in,zlvl,0,5,1,40200000,2.50000000
sfcdif1,clamps_bind,in,zpd,0,6,1,3F000000,0.500000000
sfcdif1,clamps_bind,in,z0m,0,7,1,3F800000,1.00000000
sfcdif1,clamps_bind,in,z0h,0,8,1,3F800000,1.00000000
sfcdif1,clamps_bind,in,ur,0,9,1,3FE66666,1.79999995
sfcdif1,clamps_bind,in,mpe,0,10,1,358637BD,0.999999997E-6
sfcdif1,clamps_bind,in,moz,0,11,1,BE99999A,-0.300000012
sfcdif1,clamps_bind,in,fm,0,12,1,3F99999A,1.20000005
sfcdif1,clamps_bind,in,fh,0,13,1,3F800000,1.00000000
sfcdif1,clamps_bind,in,fm2,0,14,1,3F8CCCCD,1.10000002
sfcdif1,clamps_bind,in,fh2,0,15,1,3F800000,1.00000000
sfcdif1,clamps_bind,in,fv,0,16,1,3E19999A,0.150000006
sfcdif1,clamps_bind,out,moz,0,1,1,BF19AA18,-0.600251675
sfcdif1,clamps_bind,out,mozsgn,0,2,1,00000000,0.00000000
sfcdif1,clamps_bind,out,fm,0,3,1,3F1FB37C,0.623832464
sfcdif1,clamps_bind,out,fh,0,4,1,3F1FB37C,0.623832464
sfcdif1,clamps_bind,out,fm2,0,5,1,3F7D1ECA,0.988751054
sfcdif1,clamps_bind,out,fh2,0,6,1,3F7D1ECA,0.988751054
sfcdif1,clamps_bind,out,fv,0,7,1,412632CF,10.3874044
sfcdif1,clamps_bind,out,cm,0,8,1,42053527,33.3019066
sfcdif1,clamps_bind,out,ch,0,9,1,42053527,33.3019066
sfcdif1,clamps_bind,out,ch2,0,10,1,421747C5,37.8200874
sfcdif1,degenerate_guards,int,iter,0,1,1,40000000,2.00000000
sfcdif1,degenerate_guards,int,mozsgn,0,2,1,40000000,2.00000000
sfcdif1,degenerate_guards,int,iloc,0,3,1,42200000,40.0000000
sfcdif1,degenerate_guards,int,jloc,0,4,1,42480000,50.0000000
sfcdif1,degenerate_guards,in,sfctmp,0,1,1,43908000,289.000000
sfcdif1,degenerate_guards,in,rhoair,0,2,1,3F95C28F,1.16999996
sfcdif1,degenerate_guards,in,h,0,3,1,430C0000,140.000000
sfcdif1,degenerate_guards,in,qair,0,4,1,3C03126F,0.800000038E-2
sfcdif1,degenerate_guards,in,zlvl,0,5,1,4A742410,4000004.00
sfcdif1,degenerate_guards,in,zpd,0,6,1,40000000,2.00000000
sfcdif1,degenerate_guards,in,z0m,0,7,1,4A742400,4000000.00
sfcdif1,degenerate_guards,in,z0h,0,8,1,4A742400,4000000.00
sfcdif1,degenerate_guards,in,ur,0,9,1,40000000,2.00000000
sfcdif1,degenerate_guards,in,mpe,0,10,1,358637BD,0.999999997E-6
sfcdif1,degenerate_guards,in,moz,0,11,1,BE19999A,-0.150000006
sfcdif1,degenerate_guards,in,fm,0,12,1,3F666666,0.899999976
sfcdif1,degenerate_guards,in,fh,0,13,1,3F4CCCCD,0.800000012
sfcdif1,degenerate_guards,in,fm2,0,14,1,3F19999A,0.600000024
sfcdif1,degenerate_guards,in,fh2,0,15,1,3F000000,0.500000000
sfcdif1,degenerate_guards,in,fv,0,16,1,3ECCCCCD,0.400000006
sfcdif1,degenerate_guards,out,moz,0,1,1,00000000,0.00000000
sfcdif1,degenerate_guards,out,mozsgn,0,2,1,40000000,2.00000000
sfcdif1,degenerate_guards,out,fm,0,3,1,00000000,0.00000000
sfcdif1,degenerate_guards,out,fh,0,4,1,00000000,0.00000000
sfcdif1,degenerate_guards,out,fm2,0,5,1,00000000,0.00000000
sfcdif1,degenerate_guards,out,fh2,0,6,1,00000000,0.00000000
sfcdif1,degenerate_guards,out,fv,0,7,1,49435001,800000.062
sfcdif1,degenerate_guards,out,cm,0,8,1,521502FA,0.160000016E+12
sfcdif1,degenerate_guards,out,ch,0,9,1,521502FA,0.160000016E+12
sfcdif1,degenerate_guards,out,ch2,0,10,1,529502FA,0.320000033E+12
stomata,forest_wj_limited,int,vegtyp,0,1,1,3F800000,1.00000000
stomata,forest_wj_limited,int,iloc,0,2,1,424C0000,51.0000000
stomata,forest_wj_limited,int,jloc,0,3,1,42740000,61.0000000
stomata,forest_wj_limited,in,mpe,0,1,1,358637BD,0.999999997E-6
stomata,forest_wj_limited,in,apar,0,2,1,40A00000,5.00000000
stomata,forest_wj_limited,in,foln,0,3,1,3F99999A,1.20000005
stomata,forest_wj_limited,in,tv,0,4,1,43950000,298.000000
stomata,forest_wj_limited,in,ei,0,5,1,45462000,3170.00000
stomata,forest_wj_limited,in,ea,0,6,1,45034000,2100.00000
stomata,forest_wj_limited,in,sfctmp,0,7,1,43940000,296.000000
stomata,forest_wj_limited,in,sfcprs,0,8,1,47BD7400,97000.0000
stomata,forest_wj_limited,in,fveg,0,9,1,3F733333,0.949999988
stomata,forest_wj_limited,in,o2,0,10,1,46A34800,20900.0000
stomata,forest_wj_limited,in,co2,0,11,1,42200000,40.0000000
stomata,forest_wj_limited,in,igs,0,12,1,3F800000,1.00000000
stomata,forest_wj_limited,in,btran,0,13,1,3F4CCCCD,0.800000012
stomata,forest_wj_limited,in,rb,0,14,1,41C80000,25.0000000
stomata,forest_wj_limited,in,bp,0,15,1,44FA0000,2000.00000
stomata,forest_wj_limited,in,folnmx,0,16,1,3FC00000,1.50000000
stomata,forest_wj_limited,in,qe25,0,17,1,3D75C28F,0.599999987E-1
stomata,forest_wj_limited,in,kc25,0,18,1,41F00000,30.0000000
stomata,forest_wj_limited,in,akc,0,19,1,40066666,2.09999990
stomata,forest_wj_limited,in,ko25,0,20,1,46EA6000,30000.0000
stomata,forest_wj_limited,in,ako,0,21,1,3F99999A,1.20000005
stomata,forest_wj_limited,in,vcmx25,0,22,1,42480000,50.0000000
stomata,forest_wj_limited,in,avcmx,0,23,1,4019999A,2.40000010
stomata,forest_wj_limited,in,c3psn,0,24,1,3F800000,1.00000000
stomata,forest_wj_limited,in,mp,0,25,1,40C00000,6.00000000
stomata,forest_wj_limited,out,rs,0,1,1,453CA9CA,3018.61182
stomata,forest_wj_limited,out,psn,0,2,1,3F91E0B5,1.13967001
stomata,dry_canopy_ci_floor,int,vegtyp,0,1,1,41200000,10.0000000
stomata,dry_canopy_ci_floor,int,iloc,0,2,1,42500000,52.0000000
stomata,dry_canopy_ci_floor,int,jloc,0,3,1,42780000,62.0000000
stomata,dry_canopy_ci_floor,in,mpe,0,1,1,358637BD,0.999999997E-6
stomata,dry_canopy_ci_floor,in,apar,0,2,1,44160000,600.000000
stomata,dry_canopy_ci_floor,in,foln,0,3,1,3FE66666,1.79999995
stomata,dry_canopy_ci_floor,in,tv,0,4,1,43968000,301.000000
stomata,dry_canopy_ci_floor,in,ei,0,5,1,4573C000,3900.00000
stomata,dry_canopy_ci_floor,in,ea,0,6,1,43C80000,400.000000
stomata,dry_canopy_ci_floor,in,sfctmp,0,7,1,43958000,299.000000
stomata,dry_canopy_ci_floor,in,sfcprs,0,8,1,47C35000,100000.000
stomata,dry_canopy_ci_floor,in,fveg,0,9,1,3F4CCCCD,0.800000012
stomata,dry_canopy_ci_floor,in,o2,0,10,1,46A34800,20900.0000
stomata,dry_canopy_ci_floor,in,co2,0,11,1,42200000,40.0000000
stomata,dry_canopy_ci_floor,in,igs,0,12,1,3F800000,1.00000000
stomata,dry_canopy_ci_floor,in,btran,0,13,1,3F19999A,0.600000024
stomata,dry_canopy_ci_floor,in,rb,0,14,1,40A00000,5.00000000
stomata,dry_canopy_ci_floor,in,bp,0,15,1,44FA0000,2000.00000
stomata,dry_canopy_ci_floor,in,folnmx,0,16,1,3FC00000,1.50000000
stomata,dry_canopy_ci_floor,in,qe25,0,17,1,3D6147AE,0.549999997E-1
stomata,dry_canopy_ci_floor,in,kc25,0,18,1,41F00000,30.0000000
stomata,dry_canopy_ci_floor,in,akc,0,19,1,40066666,2.09999990
stomata,dry_canopy_ci_floor,in,ko25,0,20,1,46EA6000,30000.0000
stomata,dry_canopy_ci_floor,in,ako,0,21,1,3F99999A,1.20000005
stomata,dry_canopy_ci_floor,in,vcmx25,0,22,1,42F00000,120.000000
stomata,dry_canopy_ci_floor,in,avcmx,0,23,1,4019999A,2.40000010
stomata,dry_canopy_ci_floor,in,c3psn,0,24,1,3F800000,1.00000000
stomata,dry_canopy_ci_floor,in,mp,0,25,1,40C00000,6.00000000
stomata,dry_canopy_ci_floor,out,rs,0,1,1,439E1047,316.127167
stomata,dry_canopy_ci_floor,out,psn,0,2,1,41FBDAAF,31.4817791
stomata,crop_we_limited,int,vegtyp,0,1,1,41400000,12.0000000
stomata,crop_we_limited,int,iloc,0,2,1,42540000,53.0000000
stomata,crop_we_limited,int,jloc,0,3,1,427C0000,63.0000000
stomata,crop_we_limited,in,mpe,0,1,1,358637BD,0.999999997E-6
stomata,crop_we_limited,in,apar,0,2,1,43D20000,420.000000
stomata,crop_we_limited,in,foln,0,3,1,4019999A,2.40000010
stomata,crop_we_limited,in,tv,0,4,1,43960000,300.000000
stomata,crop_we_limited,in,ei,0,5,1,45610000,3600.00000
stomata,crop_we_limited,in,ea,0,6,1,4573C000,3900.00000
stomata,crop_we_limited,in,sfctmp,0,7,1,43948000,297.000000
stomata,crop_we_limited,in,sfcprs,0,8,1,47C15C00,99000.0000
stomata,crop_we_limited,in,fveg,0,9,1,3F666666,0.899999976
stomata,crop_we_limited,in,o2,0,10,1,46A34800,20900.0000
stomata,crop_we_limited,in,co2,0,11,1,42200000,40.0000000
stomata,crop_we_limited,in,igs,0,12,1,3F666666,0.899999976
stomata,crop_we_limited,in,btran,0,13,1,3F800000,1.00000000
stomata,crop_we_limited,in,rb,0,14,1,41400000,12.0000000
stomata,crop_we_limited,in,bp,0,15,1,44FA0000,2000.00000
stomata,crop_we_limited,in,folnmx,0,16,1,3FC00000,1.50000000
stomata,crop_we_limited,in,qe25,0,17,1,3D851EB8,0.649999976E-1
stomata,crop_we_limited,in,kc25,0,18,1,41200000,10.0000000
stomata,crop_we_limited,in,akc,0,19,1,3FE66666,1.79999995
stomata,crop_we_limited,in,ko25,0,20,1,46EA6000,30000.0000
stomata,crop_we_limited,in,ako,0,21,1,3FA66666,1.29999995
stomata,crop_we_limited,in,vcmx25,0,22,1,42A00000,80.0000000
stomata,crop_we_limited,in,avcmx,0,23,1,400CCCCD,2.20000005
stomata,crop_we_limited,in,c3psn,0,24,1,3F800000,1.00000000
stomata,crop_we_limited,in,mp,0,25,1,41100000,9.00000000
stomata,crop_we_limited,out,rs,0,1,1,422FBDAB,43.9352226
stomata,crop_we_limited,out,psn,0,2,1,421CFF4D,39.2493172
stomata,c4_pathway,int,vegtyp,0,1,1,40C00000,6.00000000
stomata,c4_pathway,int,iloc,0,2,1,42580000,54.0000000
stomata,c4_pathway,int,jloc,0,3,1,42800000,64.0000000
stomata,c4_pathway,in,mpe,0,1,1,358637BD,0.999999997E-6
stomata,c4_pathway,in,apar,0,2,1,439B0000,310.000000
stomata,c4_pathway,in,foln,0,3,1,3FCCCCCD,1.60000002
stomata,c4_pathway,in,tv,0,4,1,43978000,303.000000
stomata,c4_pathway,in,ei,0,5,1,4584D000,4250.00000
stomata,c4_pathway,in,ea,0,6,1,45228000,2600.00000
stomata,c4_pathway,in,sfctmp,0,7,1,43968000,301.000000
stomata,c4_pathway,in,sfcprs,0,8,1,47BF6800,98000.0000
stomata,c4_pathway,in,fveg,0,9,1,3F59999A,0.850000024
stomata,c4_pathway,in,o2,0,10,1,46A34800,20900.0000
stomata,c4_pathway,in,co2,0,11,1,42200000,40.0000000
stomata,c4_pathway,in,igs,0,12,1,3F800000,1.00000000
stomata,c4_pathway,in,btran,0,13,1,3F333333,0.699999988
stomata,c4_pathway,in,rb,0,14,1,41A00000,20.0000000
stomata,c4_pathway,in,bp,0,15,1,457A0000,4000.00000
stomata,c4_pathway,in,folnmx,0,16,1,3FC00000,1.50000000
stomata,c4_pathway,in,qe25,0,17,1,3D23D70A,0.399999991E-1
stomata,c4_pathway,in,kc25,0,18,1,41F00000,30.0000000
stomata,c4_pathway,in,akc,0,19,1,40066666,2.09999990
stomata,c4_pathway,in,ko25,0,20,1,46EA6000,30000.0000
stomata,c4_pathway,in,ako,0,21,1,3F99999A,1.20000005
stomata,c4_pathway,in,vcmx25,0,22,1,425C0000,55.0000000
stomata,c4_pathway,in,avcmx,0,23,1,4019999A,2.40000010
stomata,c4_pathway,in,c3psn,0,24,1,00000000,0.00000000
stomata,c4_pathway,in,mp,0,25,1,41100000,9.00000000
stomata,c4_pathway,out,rs,0,1,1,422AA328,42.6593323
stomata,c4_pathway,out,psn,0,2,1,424D8576,51.3803329
stomata,dark_early_return,int,vegtyp,0,1,1,41500000,13.0000000
stomata,dark_early_return,int,iloc,0,2,1,425C0000,55.0000000
stomata,dark_early_return,int,jloc,0,3,1,42820000,65.0000000
stomata,dark_early_return,in,mpe,0,1,1,358637BD,0.999999997E-6
stomata,dark_early_return,in,apar,0,2,1,00000000,0.00000000
stomata,dark_early_return,in,foln,0,3,1,3FC00000,1.50000000
stomata,dark_early_return,in,tv,0,4,1,43900000,288.000000
stomata,dark_early_return,in,ei,0,5,1,44D48000,1700.00000
stomata,dark_early_return,in,ea,0,6,1,44BB8000,1500.00000
stomata,dark_early_return,in,sfctmp,0,7,1,438F8000,287.000000
stomata,dark_early_return,in,sfcprs,0,8,1,47C54400,101000.000
stomata,dark_early_return,in,fveg,0,9,1,3F19999A,0.600000024
stomata,dark_early_return,in,o2,0,10,1,46A34800,20900.0000
stomata,dark_early_return,in,co2,0,11,1,42200000,40.0000000
stomata,dark_early_return,in,igs,0,12,1,3F000000,0.500000000
stomata,dark_early_return,in,btran,0,13,1,3F666666,0.899999976
stomata,dark_early_return,in,rb,0,14,1,41F00000,30.0000000
stomata,dark_early_return,in,bp,0,15,1,58635FA9,0.999999987E+15
stomata,dark_early_return,in,folnmx,0,16,1,00000000,0.00000000
stomata,dark_early_return,in,qe25,0,17,1,00000000,0.00000000
stomata,dark_early_return,in,kc25,0,18,1,41F00000,30.0000000
stomata,dark_early_return,in,akc,0,19,1,40066666,2.09999990
stomata,dark_early_return,in,ko25,0,20,1,46EA6000,30000.0000
stomata,dark_early_return,in,ako,0,21,1,3F99999A,1.20000005
stomata,dark_early_return,in,vcmx25,0,22,1,00000000,0.00000000
stomata,dark_early_return,in,avcmx,0,23,1,4019999A,2.40000010
stomata,dark_early_return,in,c3psn,0,24,1,3F800000,1.00000000
stomata,dark_early_return,in,mp,0,25,1,41100000,9.00000000
stomata,dark_early_return,out,rs,0,1,1,3335CC50,0.423281676E-7
stomata,dark_early_return,out,psn,0,2,1,00000000,0.00000000
stomata,fveg_clamp_folnmx_zero,int,vegtyp,0,1,1,41800000,16.0000000
stomata,fveg_clamp_folnmx_zero,int,iloc,0,2,1,42600000,56.0000000
stomata,fveg_clamp_folnmx_zero,int,jloc,0,3,1,42840000,66.0000000
stomata,fveg_clamp_folnmx_zero,in,mpe,0,1,1,358637BD,0.999999997E-6
stomata,fveg_clamp_folnmx_zero,in,apar,0,2,1,33D6BF95,0.100000001E-6
stomata,fveg_clamp_folnmx_zero,in,foln,0,3,1,3F666666,0.899999976
stomata,fveg_clamp_folnmx_zero,in,tv,0,4,1,43930000,294.000000
stomata,fveg_clamp_folnmx_zero,in,ei,0,5,1,45228000,2600.00000
stomata,fveg_clamp_folnmx_zero,in,ea,0,6,1,44ED8000,1900.00000
stomata,fveg_clamp_folnmx_zero,in,sfctmp,0,7,1,43928000,293.000000
stomata,fveg_clamp_folnmx_zero,in,sfcprs,0,8,1,47BB8000,96000.0000
stomata,fveg_clamp_folnmx_zero,in,fveg,0,9,1,33D6BF95,0.100000001E-6
stomata,fveg_clamp_folnmx_zero,in,o2,0,10,1,46A34800,20900.0000
stomata,fveg_clamp_folnmx_zero,in,co2,0,11,1,42200000,40.0000000
stomata,fveg_clamp_folnmx_zero,in,igs,0,12,1,3F800000,1.00000000
stomata,fveg_clamp_folnmx_zero,in,btran,0,13,1,3F000000,0.500000000
stomata,fveg_clamp_folnmx_zero,in,rb,0,14,1,420C0000,35.0000000
stomata,fveg_clamp_folnmx_zero,in,bp,0,15,1,44FA0000,2000.00000
stomata,fveg_clamp_folnmx_zero,in,folnmx,0,16,1,00000000,0.00000000
stomata,fveg_clamp_folnmx_zero,in,qe25,0,17,1,3D8F5C29,0.700000003E-1
stomata,fveg_clamp_folnmx_zero,in,kc25,0,18,1,41D00000,26.0000000
stomata,fveg_clamp_folnmx_zero,in,akc,0,19,1,40000000,2.00000000
stomata,fveg_clamp_folnmx_zero,in,ko25,0,20,1,46DAC000,28000.0000
stomata,fveg_clamp_folnmx_zero,in,ako,0,21,1,3F8CCCCD,1.10000002
stomata,fveg_clamp_folnmx_zero,in,vcmx25,0,22,1,42340000,45.0000000
stomata,fveg_clamp_folnmx_zero,in,avcmx,0,23,1,40133333,2.29999995
stomata,fveg_clamp_folnmx_zero,in,c3psn,0,24,1,3F800000,1.00000000
stomata,fveg_clamp_folnmx_zero,in,mp,0,25,1,41000000,8.00000000
stomata,fveg_clamp_folnmx_zero,out,rs,0,1,1,468048F5,16420.4785
stomata,fveg_clamp_folnmx_zero,out,psn,0,2,1,3CE95497,0.284827184E-1
stomata,highland_crop_b_nonneg,int,vegtyp,0,1,1,41400000,12.0000000
stomata,highland_crop_b_nonneg,int,iloc,0,2,1,42640000,57.0000000
stomata,highland_crop_b_nonneg,int,jloc,0,3,1,42860000,67.0000000
stomata,highland_crop_b_nonneg,in,mpe,0,1,1,358637BD,0.999999997E-6
stomata,highland_crop_b_nonneg,in,apar,0,2,1,43BE0000,380.000000
stomata,highland_crop_b_nonneg,in,foln,0,3,1,40000000,2.00000000
stomata,highland_crop_b_nonneg,in,tv,0,4,1,43920000,292.000000
stomata,highland_crop_b_nonneg,in,ei,0,5,1,45160000,2400.00000
stomata,highland_crop_b_nonneg,in,ea,0,6,1,44C80000,1600.00000
stomata,highland_crop_b_nonneg,in,sfctmp,0,7,1,43910000,290.000000
stomata,highland_crop_b_nonneg,in,sfcprs,0,8,1,476A6000,60000.0000
stomata,highland_crop_b_nonneg,in,fveg,0,9,1,3F6B851F,0.920000017
stomata,highland_crop_b_nonneg,in,o2,0,10,1,46435000,12500.0000
stomata,highland_crop_b_nonneg,in,co2,0,11,1,41C00000,24.0000000
stomata,highland_crop_b_nonneg,in,igs,0,12,1,3F800000,1.00000000
stomata,highland_crop_b_nonneg,in,btran,0,13,1,3F800000,1.00000000
stomata,highland_crop_b_nonneg,in,rb,0,14,1,42480000,50.0000000
stomata,highland_crop_b_nonneg,in,bp,0,15,1,44FA0000,2000.00000
stomata,highland_crop_b_nonneg,in,folnmx,0,16,1,3FC00000,1.50000000
stomata,highland_crop_b_nonneg,in,qe25,0,17,1,3D75C28F,0.599999987E-1
stomata,highland_crop_b_nonneg,in,kc25,0,18,1,41F00000,30.0000000
stomata,highland_crop_b_nonneg,in,akc,0,19,1,40066666,2.09999990
stomata,highland_crop_b_nonneg,in,ko25,0,20,1,46EA6000,30000.0000
stomata,highland_crop_b_nonneg,in,ako,0,21,1,3F99999A,1.20000005
