leaf,case,role,name,index,slot,live,bits,value
hrt,warm_soil_isnow0,in,df,2,19,1,3FBEB852,1.49000001
hrt,warm_soil_isnow0,in,df,3,20,1,3FDAE148,1.71000004
hrt,warm_soil_isnow0,in,df,4,21,1,3FEA3D71,1.83000004
hrt,warm_soil_isnow0,in,hcpct,-2,22,1,C61C3C00,-9999.00000
hrt,warm_soil_isnow0,in,hcpct,-1,23,1,C61C3C00,-9999.00000
hrt,warm_soil_isnow0,in,hcpct,0,24,1,C61C3C00,-9999.00000
hrt,warm_soil_isnow0,in,hcpct,1,25,1,4A05AAC0,2190000.00
hrt,warm_soil_isnow0,in,hcpct,2,26,1,4A0E3640,2330000.00
hrt,warm_soil_isnow0,in,hcpct,3,27,1,4A162580,2460000.00
hrt,warm_soil_isnow0,in,hcpct,4,28,1,4A1BA3C0,2550000.00
hrt,warm_soil_isnow0,in,phi,-2,29,1,C61C3C00,-9999.00000
hrt,warm_soil_isnow0,in,phi,-1,30,1,C61C3C00,-9999.00000
hrt,warm_soil_isnow0,in,phi,0,31,1,C61C3C00,-9999.00000
hrt,warm_soil_isnow0,in,phi,1,32,1,40C9999A,6.30000019
hrt,warm_soil_isnow0,in,phi,2,33,1,4059999A,3.40000010
hrt,warm_soil_isnow0,in,phi,3,34,1,3FB33333,1.39999998
hrt,warm_soil_isnow0,in,phi,4,35,1,3F0CCCCD,0.550000012
hrt,warm_soil_isnow0,in,tbot,0,36,1,438FA666,287.299988
hrt,warm_soil_isnow0,in,zbot,0,37,1,C1000000,-8.00000000
hrt,warm_soil_isnow0,in,dt,0,38,1,42700000,60.0000000
hrt,warm_soil_isnow0,in,ssoil,0,39,1,4256CCCD,53.7000008
hrt,warm_soil_isnow0,out,ai,-2,1,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,ai,-1,2,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,ai,0,3,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,ai,1,4,1,00000000,0.00000000
hrt,warm_soil_isnow0,out,ai,2,5,1,B6F842AC,-0.739873758E-5
hrt,warm_soil_isnow0,out,ai,3,6,1,B5FF3DDE,-0.190169862E-5
hrt,warm_soil_isnow0,out,ai,4,7,1,B55A318F,-0.812834458E-6
hrt,warm_soil_isnow0,out,bi,-2,8,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,bi,-1,9,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,bi,0,10,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,bi,1,11,1,37B5970C,0.216472181E-4
hrt,warm_soil_isnow0,out,bi,2,12,1,373E7AE9,0.113534998E-4
hrt,warm_soil_isnow0,out,bi,3,13,1,36569C98,0.319796345E-5
hrt,warm_soil_isnow0,out,bi,4,14,1,355A318F,0.812834458E-6
hrt,warm_soil_isnow0,out,ci,-2,15,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,ci,-1,16,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,ci,0,17,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,ci,1,18,1,B7B5970C,-0.216472181E-4
hrt,warm_soil_isnow0,out,ci,2,19,1,B684B326,-0.395476218E-5
hrt,warm_soil_isnow0,out,ci,3,20,1,B5ADFB52,-0.129626483E-5
hrt,warm_soil_isnow0,out,ci,4,21,1,00000000,0.00000000
hrt,warm_soil_isnow0,out,rhsts,-2,22,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,rhsts,-1,23,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,rhsts,0,24,0,00000000,0.00000000
hrt,warm_soil_isnow0,out,rhsts,1,25,1,394D5A50,0.195839675E-3
hrt,warm_soil_isnow0,out,rhsts,2,26,1,371A38E8,0.919236481E-5
hrt,warm_soil_isnow0,out,rhsts,3,27,1,360476FE,0.197387953E-5
hrt,warm_soil_isnow0,out,rhsts,4,28,1,35C39A97,0.145736237E-5
hrt,warm_soil_isnow0,out,botflx,0,29,1,3D6A37F4,0.571822673E-1
hstep,soil_only_isnow0,int,isnow,0,1,1,00000000,0.00000000
hstep,soil_only_isnow0,in,ai,-2,1,1,B70637BD,-0.799999998E-5
hstep,soil_only_isnow0,in,ai,-1,2,1,B749539C,-0.120000004E-4
hstep,soil_only_isnow0,in,ai,0,3,1,B7A7C5AC,-0.199999995E-4
hstep,soil_only_isnow0,in,ai,1,4,1,B80205FF,-0.309999996E-4
hstep,soil_only_isnow0,in,ai,2,5,1,B8302928,-0.419999997E-4
hstep,soil_only_isnow0,in,ai,3,6,1,B7DA1A93,-0.259999997E-4
hstep,soil_only_isnow0,in,ai,4,7,1,B75A1A93,-0.129999999E-4
hstep,soil_only_isnow0,in,bi,-2,8,1,378E9B39,0.170000003E-4
hstep,soil_only_isnow0,in,bi,-1,9,1,37DA1A93,0.259999997E-4
hstep,soil_only_isnow0,in,bi,0,10,1,38302928,0.419999997E-4
hstep,soil_only_isnow0,in,bi,1,11,1,38B02928,0.839999993E-4
hstep,soil_only_isnow0,in,bi,2,12,1,38991794,0.730000029E-4
hstep,soil_only_isnow0,in,bi,3,13,1,382BF76A,0.409999993E-4
hstep,soil_only_isnow0,in,bi,4,14,1,37A7C5AC,0.199999995E-4
hstep,soil_only_isnow0,in,ci,-2,15,1,B716FEB5,-0.900000032E-5
hstep,soil_only_isnow0,in,ci,-1,16,1,B76AE18B,-0.140000002E-4
hstep,soil_only_isnow0,in,ci,0,17,1,B7B88CA4,-0.220000002E-4
hstep,soil_only_isnow0,in,ci,1,18,1,B85E4C51,-0.529999998E-4
hstep,soil_only_isnow0,in,ci,2,19,1,B80205FF,-0.309999996E-4
hstep,soil_only_isnow0,in,ci,3,20,1,B77BA882,-0.149999996E-4
hstep,soil_only_isnow0,in,ci,4,21,1,B6EAE18B,-0.700000010E-5
hstep,soil_only_isnow0,in,rhsts,-2,22,1,38E6AFCD,0.110000001E-3
hstep,soil_only_isnow0,in,rhsts,-1,23,1,B8BCBE62,-0.900000014E-4
hstep,soil_only_isnow0,in,rhsts,0,24,1,3912CCF7,0.140000004E-3
hstep,soil_only_isnow0,in,rhsts,1,25,1,398398A6,0.250999990E-3
hstep,soil_only_isnow0,in,rhsts,2,26,1,B90A697B,-0.132000001E-3
hstep,soil_only_isnow0,in,rhsts,3,27,1,38B673C5,0.870000003E-4
hstep,soil_only_isnow0,in,rhsts,4,28,1,B8388CA4,-0.440000003E-4
hstep,soil_only_isnow0,in,stc,-2,29,1,43870CCD,270.100006
hstep,soil_only_isnow0,in,stc,-1,30,1,4387B333,271.399994
hstep,soil_only_isnow0,in,stc,0,31,1,43882666,272.299988
hstep,soil_only_isnow0,in,stc,1,32,1,438CB333,281.399994
hstep,soil_only_isnow0,in,stc,2,33,1,438D8CCD,283.100006
hstep,soil_only_isnow0,in,stc,3,34,1,438E7333,284.899994
hstep,soil_only_isnow0,in,stc,4,35,1,438F199A,286.200012
hstep,soil_only_isnow0,in,dt,0,36,1,44E10000,1800.00000
hstep,soil_only_isnow0,out,ai,-2,1,1,B70637BD,-0.799999998E-5
hstep,soil_only_isnow0,out,ai,-1,2,1,B749539C,-0.120000004E-4
hstep,soil_only_isnow0,out,ai,0,3,1,B7A7C5AC,-0.199999995E-4
hstep,soil_only_isnow0,out,ai,1,4,1,BD648E8A,-0.557999983E-1
hstep,soil_only_isnow0,out,ai,2,5,1,BD9AD42C,-0.755999982E-1
hstep,soil_only_isnow0,out,ai,3,6,1,BD3FB15B,-0.467999987E-1
hstep,soil_only_isnow0,out,ai,4,7,1,BCBFB15B,-0.233999994E-1
hstep,soil_only_isnow0,out,bi,-2,8,1,378E9B39,0.170000003E-4
hstep,soil_only_isnow0,out,bi,-1,9,1,37DA1A93,0.259999997E-4
hstep,soil_only_isnow0,out,bi,0,10,1,38302928,0.419999997E-4
hstep,soil_only_isnow0,out,bi,1,11,1,3F935A86,1.15120006
hstep,soil_only_isnow0,out,bi,2,12,1,3F90D1B7,1.13139999
hstep,soil_only_isnow0,out,bi,3,13,1,3F897247,1.07379997
hstep,soil_only_isnow0,out,bi,4,14,1,3F849BA6,1.03600001
hstep,soil_only_isnow0,out,ci,-2,15,1,B716FEB5,-0.900000032E-5
hstep,soil_only_isnow0,out,ci,-1,16,1,B76AE18B,-0.140000002E-4
hstep,soil_only_isnow0,out,ci,0,17,1,B7B88CA4,-0.220000002E-4
hstep,soil_only_isnow0,out,ci,1,18,1,3EC16292,0.377705157
hstep,soil_only_isnow0,out,ci,2,19,1,BE365244,-0.178048193
hstep,soil_only_isnow0,out,ci,3,20,1,3E0B8080,0.136232376
hstep,soil_only_isnow0,out,ci,4,21,1,BD96436F,-0.733708069E-1
hstep,soil_only_isnow0,out,rhsts,-2,22,1,38E6AFCD,0.110000001E-3
hstep,soil_only_isnow0,out,rhsts,-1,23,1,B8BCBE62,-0.900000014E-4
hstep,soil_only_isnow0,out,rhsts,0,24,1,3912CCF7,0.140000004E-3
hstep,soil_only_isnow0,out,rhsts,1,25,1,3EC8F085,0.392460018
hstep,soil_only_isnow0,out,rhsts,2,26,1,BE3D3D65,-0.184804514
hstep,soil_only_isnow0,out,rhsts,3,27,1,3E0D652B,0.138081238
hstep,soil_only_isnow0,out,rhsts,4,28,1,BD96436F,-0.733708069E-1
hstep,soil_only_isnow0,out,stc,-2,29,1,43870CCD,270.100006
hstep,soil_only_isnow0,out,stc,-1,30,1,4387B333,271.399994
hstep,soil_only_isnow0,out,stc,0,31,1,43882666,272.299988
hstep,soil_only_isnow0,out,stc,1,32,1,438CE38C,281.777710
hstep,soil_only_isnow0,out,stc,2,33,1,438D7603,282.921967
hstep,soil_only_isnow0,out,stc,3,34,1,438E84A3,285.036224
hstep,soil_only_isnow0,out,stc,4,35,1,438F1036,286.126648
hstep,one_snow_layer,int,isnow,0,1,1,BF800000,-1.00000000
hstep,one_snow_layer,in,ai,-2,1,1,B6EE3C89,-0.709999995E-5
hstep,one_snow_layer,in,ai,-1,2,1,B7302928,-0.104999999E-4
hstep,one_snow_layer,in,ai,0,3,1,B79A59B3,-0.184000000E-4
hstep,one_snow_layer,in,ai,1,4,1,B7F0C0C8,-0.287000003E-4
hstep,one_snow_layer,in,ai,2,5,1,B825ACCD,-0.394999988E-4
hstep,one_snow_layer,in,ai,3,6,1,B7CA2A5B,-0.240999998E-4
hstep,one_snow_layer,in,ai,4,7,1,B745F89D,-0.117999998E-4
hstep,one_snow_layer,in,bi,-2,8,1,37805880,0.153000001E-4
hstep,one_snow_layer,in,bi,-1,9,1,37C29D9F,0.232000002E-4
hstep,one_snow_layer,in,bi,0,10,1,3822BD2F,0.388000008E-4
hstep,one_snow_layer,in,bi,1,11,1,38A3288F,0.778000031E-4
hstep,one_snow_layer,in,bi,2,12,1,388F3C49,0.683000035E-4
hstep,one_snow_layer,in,bi,3,13,1,381F6230,0.379999983E-4
hstep,one_snow_layer,in,bi,4,14,1,3798AC34,0.182000003E-4
hstep,one_snow_layer,in,ci,-2,15,1,B70992BB,-0.819999968E-5
hstep,one_snow_layer,in,ci,-1,16,1,B7551216,-0.127000003E-4
hstep,one_snow_layer,in,ci,0,17,1,B7AB20AB,-0.204000007E-4
hstep,one_snow_layer,in,ci,1,18,1,B84DF0B9,-0.490999992E-4
hstep,one_snow_layer,in,ci,2,19,1,B7F19787,-0.287999992E-4
hstep,one_snow_layer,in,ci,3,20,1,B769340C,-0.139000003E-4
hstep,one_snow_layer,in,ci,4,21,1,B6D6BF95,-0.640000007E-5
hstep,one_snow_layer,in,rhsts,-2,22,1,B8D801B4,-0.102999998E-3
hstep,one_snow_layer,in,rhsts,-1,23,1,38B02928,0.839999993E-4
hstep,one_snow_layer,in,rhsts,0,24,1,B907442C,-0.128999993E-3
hstep,one_snow_layer,in,rhsts,1,25,1,B9755DE6,-0.234000006E-3
hstep,one_snow_layer,in,rhsts,2,26,1,38FDC161,0.120999997E-3
hstep,one_snow_layer,in,rhsts,3,27,1,B8A9DE8B,-0.809999983E-4
hstep,one_snow_layer,in,rhsts,4,28,1,382BF76A,0.409999993E-4
hstep,one_snow_layer,in,stc,-2,29,1,4384999A,265.200012
hstep,one_snow_layer,in,stc,-1,30,1,4385E666,267.799988
hstep,one_snow_layer,in,stc,0,31,1,43862666,268.299988
hstep,one_snow_layer,in,stc,1,32,1,43874000,270.500000
hstep,one_snow_layer,in,stc,2,33,1,43883333,272.399994
hstep,one_snow_layer,in,stc,3,34,1,43896666,274.799988
hstep,one_snow_layer,in,stc,4,35,1,438A8CCD,277.100006
hstep,one_snow_layer,in,dt,0,36,1,44610000,900.000000
hstep,one_snow_layer,out,ai,-2,1,1,B6EE3C89,-0.709999995E-5
hstep,one_snow_layer,out,ai,-1,2,1,B7302928,-0.104999999E-4
hstep,one_snow_layer,out,ai,0,3,1,BC87A8D6,-0.165599994E-1
hstep,one_snow_layer,out,ai,1,4,1,BCD39970,-0.258300006E-1
hstep,one_snow_layer,out,ai,2,5,1,BD119CE0,-0.355499983E-1
hstep,one_snow_layer,out,ai,3,6,1,BCB1AF3A,-0.216899998E-1
hstep,one_snow_layer,out,ai,4,7,1,BC2DFF82,-0.106199998E-1
hstep,one_snow_layer,out,bi,-2,8,1,37805880,0.153000001E-4
hstep,one_snow_layer,out,bi,-1,9,1,37C29D9F,0.232000002E-4
hstep,one_snow_layer,out,bi,0,10,1,3F847842,1.03491998
hstep,one_snow_layer,out,bi,1,11,1,3F88F66A,1.07001996
hstep,one_snow_layer,out,bi,2,12,1,3F87DE40,1.06147003
hstep,one_snow_layer,out,bi,3,13,1,3F8460AA,1.03419995
hstep,one_snow_layer,out,bi,4,14,1,3F8218BD,1.01637995
hstep,one_snow_layer,out,ci,-2,15,1,B70992BB,-0.819999968E-5
hstep,one_snow_layer,out,ci,-1,16,1,B7551216,-0.127000003E-4
hstep,one_snow_layer,out,ci,0,17,1,BDECDC55,-0.115654625
hstep,one_snow_layer,out,ci,1,18,1,BE486900,-0.195713043
hstep,one_snow_layer,out,ci,2,19,1,3DC14872,0.943764597E-1
hstep,one_snow_layer,out,ci,3,20,1,BD8B6D34,-0.680793822E-1
hstep,one_snow_layer,out,ci,4,21,1,3D11CAFB,0.355939679E-1
hstep,one_snow_layer,out,rhsts,-2,22,1,B8D801B4,-0.102999998E-3
hstep,one_snow_layer,out,rhsts,-1,23,1,38B02928,0.839999993E-4
hstep,one_snow_layer,out,rhsts,0,24,1,BDE5BFFB,-0.112182580
hstep,one_snow_layer,out,rhsts,1,25,1,BE4C672B,-0.199612305
hstep,one_snow_layer,out,rhsts,2,26,1,3DC4B13E,0.960411876E-1
hstep,one_snow_layer,out,rhsts,3,27,1,BD8C4F0E,-0.685101599E-1
hstep,one_snow_layer,out,rhsts,4,28,1,3D11CAFB,0.355939679E-1
hstep,one_snow_layer,out,stc,-2,29,1,4384999A,265.200012
hstep,one_snow_layer,out,stc,-1,30,1,4385E666,267.799988
hstep,one_snow_layer,out,stc,0,31,1,43861798,268.184326
hstep,one_snow_layer,out,stc,1,32,1,438726F3,270.304291
hstep,one_snow_layer,out,stc,2,33,1,43883F48,272.494385
hstep,one_snow_layer,out,stc,3,34,1,43895DAF,274.731903
hstep,one_snow_layer,out,stc,4,35,1,438A915B,277.135590
hstep,two_snow_layers,int,isnow,0,1,1,C0000000,-2.00000000
hstep,two_snow_layers,in,ai,-2,1,1,B71C0732,-0.929999987E-5
hstep,two_snow_layers,in,ai,-1,2,1,B7642B8E,-0.135999999E-4
hstep,two_snow_layers,in,ai,0,3,1,B7B45AE6,-0.215000000E-4
hstep,two_snow_layers,in,ai,1,4,1,B80C16FA,-0.333999997E-4
hstep,two_snow_layers,in,ai,2,5,1,B83BE7A2,-0.447999992E-4
hstep,two_snow_layers,in,ai,3,6,1,B7EA0ACB,-0.278999996E-4
hstep,two_snow_layers,in,ai,4,7,1,B76E3C89,-0.141999999E-4
hstep,two_snow_layers,in,bi,-2,8,1,37A5416E,0.197000008E-4
hstep,two_snow_layers,in,bi,-1,9,1,37F19787,0.287999992E-4
hstep,two_snow_layers,in,bi,0,10,1,383D9521,0.451999986E-4
hstep,two_snow_layers,in,bi,1,11,1,38BD29C2,0.902000029E-4
hstep,two_snow_layers,in,bi,2,12,1,38A3FF4E,0.781999988E-4
hstep,two_snow_layers,in,bi,3,13,1,38388CA4,0.440000003E-4
hstep,two_snow_layers,in,bi,4,14,1,37B60865,0.216999997E-4
hstep,two_snow_layers,in,ci,-2,15,1,B72E7BA9,-0.104000001E-4
hstep,two_snow_layers,in,ci,-1,16,1,B77F0381,-0.152000002E-4
hstep,two_snow_layers,in,ci,0,17,1,B7C6CF5D,-0.237000004E-4
hstep,two_snow_layers,in,ci,1,18,1,B86E3C89,-0.567999996E-4
hstep,two_snow_layers,in,ci,2,19,1,B80C16FA,-0.333999997E-4
hstep,two_snow_layers,in,ci,3,20,1,B7870E7D,-0.161000007E-4
hstep,two_snow_layers,in,ci,4,21,1,B6FBA882,-0.749999981E-5
hstep,two_snow_layers,in,rhsts,-2,22,1,39041EDE,0.125999999E-3
hstep,two_snow_layers,in,rhsts,-1,23,1,B8DC3372,-0.104999999E-3
hstep,two_snow_layers,in,rhsts,0,24,1,3925ACCD,0.157999995E-3
hstep,two_snow_layers,in,rhsts,1,25,1,3995F245,0.285999995E-3
hstep,two_snow_layers,in,rhsts,2,26,1,B91C3CE2,-0.149000000E-3
hstep,two_snow_layers,in,rhsts,3,27,1,38C9539C,0.960000034E-4
hstep,two_snow_layers,in,rhsts,4,28,1,B855E8D5,-0.509999991E-4
hstep,two_snow_layers,in,stc,-2,29,1,4381B333,259.399994
hstep,two_snow_layers,in,stc,-1,30,1,4382999A,261.200012
hstep,two_snow_layers,in,stc,0,31,1,4384D99A,265.700012
hstep,two_snow_layers,in,stc,1,32,1,4386B333,269.399994
hstep,two_snow_layers,in,stc,2,33,1,4387E666,271.799988
hstep,two_snow_layers,in,stc,3,34,1,4388F333,273.899994
hstep,two_snow_layers,in,stc,4,35,1,438A2666,276.299988
hstep,two_snow_layers,in,dt,0,36,1,44160000,600.000000
hstep,two_snow_layers,out,ai,-2,1,1,B71C0732,-0.929999987E-5
hstep,two_snow_layers,out,ai,-1,2,1,BC05B185,-0.815999974E-2
hstep,two_snow_layers,out,ai,0,3,1,BC535A86,-0.129000004E-1
hstep,two_snow_layers,out,ai,1,4,1,BCA42AED,-0.200399999E-1
hstep,two_snow_layers,out,ai,2,5,1,BCDC3372,-0.268799998E-1
hstep,two_snow_layers,out,ai,3,6,1,BC892253,-0.167399999E-1
hstep,two_snow_layers,out,ai,4,7,1,BC0B9778,-0.851999968E-2
hstep,two_snow_layers,out,bi,-2,8,1,37A5416E,0.197000008E-4
hstep,two_snow_layers,out,bi,-1,9,1,3F82363B,1.01727998
hstep,two_snow_layers,out,bi,0,10,1,3F8378AB,1.02711999
hstep,two_snow_layers,out,bi,1,11,1,3F86ED67,1.05411994
hstep,two_snow_layers,out,bi,2,12,1,3F860179,1.04691994
hstep,two_snow_layers,out,bi,3,13,1,3F836113,1.02639997
hstep,two_snow_layers,out,bi,4,14,1,3F81AAA4,1.01302004
hstep,two_snow_layers,out,ci,-2,15,1,B72E7BA9,-0.104000001E-4
hstep,two_snow_layers,out,ci,-1,16,1,BD7A38A6,-0.610891804E-1
hstep,two_snow_layers,out,ci,0,17,1,3DC00BA3,0.937721953E-1
hstep,two_snow_layers,out,ci,1,18,1,3E25DE13,0.161979958
hstep,two_snow_layers,out,ci,2,19,1,BDA43AFF,-0.801906511E-1
hstep,two_snow_layers,out,ci,3,20,1,3D5F5B84,0.545306355E-1
hstep,two_snow_layers,out,ci,4,21,1,BCF3B23E,-0.297480784E-1
hstep,two_snow_layers,out,rhsts,-2,22,1,39041EDE,0.125999999E-3
hstep,two_snow_layers,out,rhsts,-1,23,1,BD7DAA29,-0.619298555E-1
hstep,two_snow_layers,out,rhsts,0,24,1,3DBB73C5,0.915294066E-1
hstep,two_snow_layers,out,rhsts,1,25,1,3E2885E2,0.164573222
hstep,two_snow_layers,out,rhsts,2,26,1,BDA65EB6,-0.812353343E-1
hstep,two_snow_layers,out,rhsts,3,27,1,3D60812F,0.548106991E-1
hstep,two_snow_layers,out,rhsts,4,28,1,BCF3B23E,-0.297480784E-1
hstep,two_snow_layers,out,stc,-2,29,1,4381B333,259.399994
hstep,two_snow_layers,out,stc,-1,30,1,438291C8,261.138916
hstep,two_snow_layers,out,stc,0,31,1,4384E59B,265.793793
hstep,two_snow_layers,out,stc,1,32,1,4386C7EF,269.561981
hstep,two_snow_layers,out,stc,2,33,1,4387DC22,271.719788
hstep,two_snow_layers,out,stc,3,34,1,4388FA2E,273.954529
hstep,two_snow_layers,out,stc,4,35,1,438A2297,276.270233
hstep,three_snow_layers,int,isnow,0,1,1,C0400000,-3.00000000
hstep,three_snow_layers,in,ai,-2,1,1,B6D6BF95,-0.640000007E-5
hstep,three_snow_layers,in,ai,-1,2,1,B7246AAE,-0.980000004E-5
hstep,three_snow_layers,in,ai,0,3,1,B78F71F8,-0.170999992E-4
hstep,three_snow_layers,in,ai,1,4,1,B7DC9ED2,-0.263000002E-4
hstep,three_snow_layers,in,ai,2,5,1,B81B3073,-0.370000016E-4
hstep,three_snow_layers,in,ai,3,6,1,B7BBE7A2,-0.223999996E-4
hstep,three_snow_layers,in,ai,4,7,1,B736DF25,-0.109000002E-4
hstep,three_snow_layers,in,bi,-2,8,1,3765D90D,0.136999997E-4
hstep,three_snow_layers,in,bi,-1,9,1,37B0FFE8,0.211000006E-4
hstep,three_snow_layers,in,bi,0,10,1,38169355,0.359000005E-4
hstep,three_snow_layers,in,bi,1,11,1,3895F245,0.714999987E-4
hstep,three_snow_layers,in,bi,2,12,1,388560FD,0.635999968E-4
hstep,three_snow_layers,in,bi,3,13,1,3813A3B6,0.351999988E-4
hstep,three_snow_layers,in,bi,4,14,1,378CEDBA,0.168000006E-4
hstep,three_snow_layers,in,ci,-2,15,1,B6F4F286,-0.730000011E-5
hstep,three_snow_layers,in,ci,-1,16,1,B73D9521,-0.112999996E-4
hstep,three_snow_layers,in,ci,0,17,1,B79DB4B1,-0.187999995E-4
hstep,three_snow_layers,in,ci,1,18,1,B83D9521,-0.451999986E-4
hstep,three_snow_layers,in,ci,2,19,1,B7DF2311,-0.266000006E-4
hstep,three_snow_layers,in,ci,3,20,1,B756BF95,-0.128000001E-4
hstep,three_snow_layers,in,ci,4,21,1,B6C5F89D,-0.589999991E-5
hstep,three_snow_layers,in,rhsts,-2,22,1,B8C0F020,-0.920000020E-4
hstep,three_snow_layers,in,rhsts,-1,23,1,389F6230,0.759999966E-4
hstep,three_snow_layers,in,rhsts,0,24,1,B8F55DE6,-0.117000003E-3
hstep,three_snow_layers,in,rhsts,1,25,1,B95B2703,-0.209000005E-3
hstep,three_snow_layers,in,rhsts,2,26,1,38E6AFCD,0.110000001E-3
hstep,three_snow_layers,in,rhsts,3,27,1,B8991794,-0.730000029E-4
hstep,three_snow_layers,in,rhsts,4,28,1,381B3073,0.370000016E-4
hstep,three_snow_layers,in,stc,-2,29,1,437D999A,253.600006
hstep,three_snow_layers,in,stc,-1,30,1,43817333,258.899994
hstep,three_snow_layers,in,stc,0,31,1,4383B333,263.399994
hstep,three_snow_layers,in,stc,1,32,1,43860CCD,268.100006
hstep,three_snow_layers,in,stc,2,33,1,4387599A,270.700012
hstep,three_snow_layers,in,stc,3,34,1,4388999A,273.200012
hstep,three_snow_layers,in,stc,4,35,1,4389B333,275.399994
hstep,three_snow_layers,in,dt,0,36,1,43960000,300.000000
hstep,three_snow_layers,out,ai,-2,1,1,BAFBA883,-0.192000007E-2
hstep,three_snow_layers,out,ai,-1,2,1,BB40AD04,-0.294000003E-2
hstep,three_snow_layers,out,ai,0,3,1,BBA8198F,-0.512999995E-2
hstep,three_snow_layers,out,ai,1,4,1,BC01450F,-0.789000001E-2
hstep,three_snow_layers,out,ai,2,5,1,BC35DCC7,-0.111000007E-1
hstep,three_snow_layers,out,ai,3,6,1,BBDC3372,-0.671999995E-2
hstep,three_snow_layers,out,ai,4,7,1,BB564D7F,-0.326999999E-2
hstep,three_snow_layers,out,bi,-2,8,1,3F8086AD,1.00410998
hstep,three_snow_layers,out,bi,-1,9,1,3F80CF6C,1.00633001
hstep,three_snow_layers,out,bi,0,10,1,3F8160E9,1.01076996
hstep,three_snow_layers,out,bi,1,11,1,3F82BEE0,1.02145004
hstep,three_snow_layers,out,bi,2,12,1,3F827137,1.01908004
hstep,three_snow_layers,out,bi,3,13,1,3F815A08,1.01056004
hstep,three_snow_layers,out,bi,4,14,1,3F80A527,1.00504005
hstep,three_snow_layers,out,ci,-2,15,1,BCE0C5C1,-0.274380464E-1
hstep,three_snow_layers,out,ci,-1,16,1,3CB7FB41,0.224586744E-1
hstep,three_snow_layers,out,ci,0,17,1,BD0F2B9D,-0.349537022E-1
hstep,three_snow_layers,out,ci,1,18,1,BD7AD10C,-0.612345189E-1
hstep,three_snow_layers,out,ci,2,19,1,3D0137E4,0.315474421E-1
hstep,three_snow_layers,out,ci,3,20,1,BCAF784B,-0.214196648E-1
hstep,three_snow_layers,out,ci,4,21,1,3C33CF00,0.109746456E-1
hstep,three_snow_layers,out,rhsts,-2,22,1,BCE12C7B,-0.274870303E-1
hstep,three_snow_layers,out,rhsts,-1,23,1,3CB8F231,0.225764234E-1
hstep,three_snow_layers,out,rhsts,0,24,1,BD0DC554,-0.346120149E-1
hstep,three_snow_layers,out,rhsts,1,25,1,BD7C8836,-0.616533384E-1
hstep,three_snow_layers,out,rhsts,2,26,1,3D01E7CB,0.317151956E-1
hstep,three_snow_layers,out,rhsts,3,27,1,BCAFCFC1,-0.214613695E-1
hstep,three_snow_layers,out,rhsts,4,28,1,3C33CF00,0.109746456E-1
hstep,three_snow_layers,out,stc,-2,29,1,437D9294,253.572571
hstep,three_snow_layers,out,stc,-1,30,1,43817613,258.922455
hstep,three_snow_layers,out,stc,0,31,1,4383AEBA,263.365051
hstep,three_snow_layers,out,stc,1,32,1,438604F6,268.038757
hstep,three_snow_layers,out,stc,2,33,1,43875DA4,270.731567
hstep,three_snow_layers,out,stc,3,34,1,438896DC,273.178589
hstep,three_snow_layers,out,stc,4,35,1,4389B49B,275.410980
hstep,three_snow_layers_alt,int,isnow,0,1,1,C0400000,-3.00000000
hstep,three_snow_layers_alt,in,ai,-2,1,1,B72B20AB,-0.102000004E-4
hstep,three_snow_layers_alt,in,ai,-1,2,1,B776A005,-0.147000001E-4
hstep,three_snow_layers_alt,in,ai,0,3,1,B7C1C6DF,-0.230999995E-4
hstep,three_snow_layers_alt,in,ai,1,4,1,B81627F5,-0.357999998E-4
hstep,three_snow_layers_alt,in,ai,2,5,1,B84663FD,-0.473000000E-4
hstep,three_snow_layers_alt,in,ai,3,6,1,B7F776C5,-0.295000009E-4
hstep,three_snow_layers_alt,in,ai,4,7,1,B77D5602,-0.151000004E-4
hstep,three_snow_layers_alt,in,bi,-2,8,1,37B45AE6,0.215000000E-4
hstep,three_snow_layers_alt,in,bi,-1,9,1,38012F40,0.308000017E-4
hstep,three_snow_layers_alt,in,bi,0,10,1,3849539C,0.480000017E-4
hstep,three_snow_layers_alt,in,bi,1,11,1,38C9F4AB,0.962999984E-4
hstep,three_snow_layers_alt,in,bi,2,12,1,38AE1049,0.829999990E-4
hstep,three_snow_layers_alt,in,bi,3,13,1,3843DFBE,0.466999991E-4
hstep,three_snow_layers_alt,in,bi,4,14,1,37C29D9F,0.232000002E-4
hstep,three_snow_layers_alt,in,ci,-2,15,1,B73D9521,-0.112999996E-4
hstep,three_snow_layers_alt,in,ci,-1,16,1,B7870E7D,-0.161000007E-4
hstep,three_snow_layers_alt,in,ci,0,17,1,B7D0E058,-0.249000004E-4
