leaf,case,role,name,index,slot,live,bits,value
rosr12,two_snow_layers,in,c,-2,15,1,BEC63F14,-0.387199998
rosr12,two_snow_layers,in,c,-1,16,1,BF0DED28,-0.554399967
rosr12,two_snow_layers,in,c,0,17,1,BF818937,-1.01199996
rosr12,two_snow_layers,in,c,1,18,1,BFD2A305,-1.64559996
rosr12,two_snow_layers,in,c,2,19,1,BF9FF2E4,-1.24959993
rosr12,two_snow_layers,in,c,3,20,1,BF1FF2E4,-0.624799967
rosr12,two_snow_layers,in,c,4,21,1,BE82A993,-0.255199999
rosr12,two_snow_layers,in,d,-2,22,1,3CD028A2,0.254100002E-1
rosr12,two_snow_layers,in,d,-1,23,1,BD6DE54C,-0.580800027E-1
rosr12,two_snow_layers,in,d,0,24,1,3E10F7BA,0.141570002
rosr12,two_snow_layers,in,d,1,25,1,BEA2EF0C,-0.318230033
rosr12,two_snow_layers,in,d,2,26,1,3DD028A2,0.101640001
rosr12,two_snow_layers,in,d,3,27,1,BD3760C0,-0.447700024E-1
rosr12,two_snow_layers,in,d,4,28,1,3C326BF8,0.108899996E-1
rosr12,two_snow_layers,out,p,-2,1,0,00000000,0.00000000
rosr12,two_snow_layers,out,p,-1,2,1,BCAE96A9,-0.213120747E-1
rosr12,two_snow_layers,out,p,0,3,1,3CB412AE,0.219815634E-1
rosr12,two_snow_layers,out,p,1,4,1,BD6926C5,-0.569217391E-1
rosr12,two_snow_layers,out,p,2,5,1,BA521C20,-0.801505521E-3
rosr12,two_snow_layers,out,p,3,6,1,BC8583F1,-0.162982661E-1
rosr12,two_snow_layers,out,p,4,7,1,3B3E19A4,0.290069822E-2
rosr12,two_snow_layers,out,delta,-2,8,0,00000000,0.00000000
rosr12,two_snow_layers,out,delta,-1,9,1,BCDCF2EB,-0.269713011E-1
rosr12,two_snow_layers,out,delta,0,10,1,3D2E8751,0.426095165E-1
rosr12,two_snow_layers,out,delta,1,11,1,BD67D9FF,-0.566043817E-1
rosr12,two_snow_layers,out,delta,2,12,1,3BACC286,0.527221244E-2
rosr12,two_snow_layers,out,delta,3,13,1,BC8BC325,-0.170608256E-1
rosr12,two_snow_layers,out,delta,4,14,1,3B3E19A4,0.290069822E-2
rosr12,two_snow_layers,out,c_out,-2,15,1,BEC63F14,-0.387199998
rosr12,two_snow_layers,out,c_out,-1,16,1,BF0DED28,-0.554399967
rosr12,two_snow_layers,out,c_out,0,17,1,BF818937,-1.01199996
rosr12,two_snow_layers,out,c_out,1,18,1,BFD2A305,-1.64559996
rosr12,two_snow_layers,out,c_out,2,19,1,BF9FF2E4,-1.24959993
rosr12,two_snow_layers,out,c_out,3,20,1,BF1FF2E4,-0.624799967
rosr12,two_snow_layers,out,c_out,4,21,1,00000000,0.00000000
rosr12,three_snow_layers,int,isnow,0,1,1,C0400000,-3.00000000
rosr12,three_snow_layers,in,a,-2,1,1,BEC339C1,-0.381300002
rosr12,three_snow_layers,in,a,-1,2,1,BF13FE5D,-0.578100026
rosr12,three_snow_layers,in,a,0,3,1,BF90D845,-1.13160002
rosr12,three_snow_layers,in,a,1,4,1,C02875F8,-2.63220024
rosr12,three_snow_layers,in,a,2,5,1,C0005048,-2.00489998
rosr12,three_snow_layers,in,a,3,6,1,BF8A8C15,-1.08239996
rosr12,three_snow_layers,in,a,4,7,1,BEDC6A7F,-0.430500001
rosr12,three_snow_layers,in,b,-2,8,1,3FB46738,1.40939999
rosr12,three_snow_layers,in,b,-1,9,1,3FD809D5,1.68780005
rosr12,three_snow_layers,in,b,0,10,1,4016E48F,2.35770011
rosr12,three_snow_layers,in,b,1,11,1,4073E0DF,3.81060004
rosr12,three_snow_layers,in,b,2,12,1,4045A9FC,3.08850002
rosr12,three_snow_layers,in,b,3,13,1,40063056,2.09670019
rosr12,three_snow_layers,in,b,4,14,1,3FC51B71,1.53989995
rosr12,three_snow_layers,in,c,-2,15,1,BEEECBFA,-0.466399968
rosr12,three_snow_layers,in,c,-1,16,1,BF2AF4F0,-0.667799950
rosr12,three_snow_layers,in,c,0,17,1,BF9C0830,-1.21899986
rosr12,three_snow_layers,in,c,1,18,1,BFFDB8BA,-1.98219991
rosr12,three_snow_layers,in,c,2,19,1,BFC0AA64,-1.50519991
rosr12,three_snow_layers,in,c,3,20,1,BF40AA64,-0.752599955
rosr12,three_snow_layers,in,c,4,21,1,BE9D6388,-0.307399988
rosr12,three_snow_layers,in,d,-2,22,1,3C9E44FA,0.193200000E-1
rosr12,three_snow_layers,in,d,-1,23,1,BD34E11E,-0.441600010E-1
rosr12,three_snow_layers,in,d,0,24,1,3DDC725C,0.107639998
rosr12,three_snow_layers,in,d,1,25,1,BE77C45E,-0.241960019
rosr12,three_snow_layers,in,d,2,26,1,3D9E44FA,0.772799999E-1
rosr12,three_snow_layers,in,d,3,27,1,BD0B6D87,-0.340400003E-1
rosr12,three_snow_layers,in,d,4,28,1,3C07A8D6,0.827999972E-2
rosr12,three_snow_layers,out,p,-2,1,1,BC6FB3BB,-0.146302534E-1
rosr12,three_snow_layers,out,p,-1,2,1,BDAF6116,-0.856343955E-1
rosr12,three_snow_layers,out,p,0,3,1,BE0CF180,-0.137639999
rosr12,three_snow_layers,out,p,1,4,1,BE8CCF7D,-0.275020510
rosr12,three_snow_layers,out,p,2,5,1,BE653BCD,-0.223860934
rosr12,three_snow_layers,out,p,3,6,1,BE13D246,-0.144356817
rosr12,three_snow_layers,out,p,4,7,1,BD0F4720,-0.349799395E-1
rosr12,three_snow_layers,out,delta,-2,8,1,3C60975B,0.137079610E-1
rosr12,three_snow_layers,out,delta,-1,9,1,BCC65B78,-0.242135376E-1
rosr12,three_snow_layers,out,delta,0,10,1,3D3164C7,0.433089994E-1
rosr12,three_snow_layers,out,delta,1,11,1,BD7C2362,-0.615571812E-1
rosr12,three_snow_layers,out,delta,2,12,1,BD2097C8,-0.392072499E-1
rosr12,three_snow_layers,out,delta,3,13,1,BDDBEF54,-0.107390076
rosr12,three_snow_layers,out,delta,4,14,1,BD0F4720,-0.349799395E-1
rosr12,three_snow_layers,out,c_out,-2,15,1,BEEECBFA,-0.466399968
rosr12,three_snow_layers,out,c_out,-1,16,1,BF2AF4F0,-0.667799950
rosr12,three_snow_layers,out,c_out,0,17,1,BF9C0830,-1.21899986
rosr12,three_snow_layers,out,c_out,1,18,1,BFFDB8BA,-1.98219991
rosr12,three_snow_layers,out,c_out,2,19,1,BFC0AA64,-1.50519991
rosr12,three_snow_layers,out,c_out,3,20,1,BF40AA64,-0.752599955
rosr12,three_snow_layers,out,c_out,4,21,1,00000000,0.00000000
rosr12,three_snow_layers_alt,int,isnow,0,1,1,C0400000,-3.00000000
rosr12,three_snow_layers_alt,in,a,-2,1,1,BE855326,-0.260399997
rosr12,three_snow_layers_alt,in,a,-1,2,1,BECA2339,-0.394799978
rosr12,three_snow_layers_alt,in,a,0,3,1,BF45D638,-0.772799969
rosr12,three_snow_layers_alt,in,a,1,4,1,BFE617C2,-1.79760003
rosr12,three_snow_layers_alt,in,a,2,5,1,BFAF41F2,-1.36919999
rosr12,three_snow_layers_alt,in,a,3,6,1,BF3D3C36,-0.739199996
rosr12,three_snow_layers_alt,in,a,4,7,1,BE96872B,-0.294000000
rosr12,three_snow_layers_alt,in,b,-2,8,1,3FF6C227,1.92780006
rosr12,three_snow_layers_alt,in,b,-1,9,1,4013C01B,2.30860019
rosr12,three_snow_layers_alt,in,b,0,10,1,404E64C4,3.22490025
rosr12,three_snow_layers_alt,in,b,1,11,1,40A6CA58,5.21220016
rosr12,three_snow_layers_alt,in,b,2,12,1,40872F1B,4.22450018
rosr12,three_snow_layers_alt,in,b,3,13,1,40378BAD,2.86790013
rosr12,three_snow_layers_alt,in,b,4,14,1,4006CD9F,2.10630012
rosr12,three_snow_layers_alt,in,c,-2,15,1,BEB1F8A1,-0.347600013
rosr12,three_snow_layers_alt,in,c,-1,16,1,BEFED289,-0.497700006
rosr12,three_snow_layers_alt,in,c,0,17,1,BF689375,-0.908500016
rosr12,three_snow_layers_alt,in,c,1,18,1,BFBD182B,-1.47730005
rosr12,three_snow_layers_alt,in,c,2,19,1,BF8F9724,-1.12179995
rosr12,three_snow_layers_alt,in,c,3,20,1,BF0F9724,-0.560899973
rosr12,three_snow_layers_alt,in,c,4,21,1,BE6A9931,-0.229100004
rosr12,three_snow_layers_alt,in,d,-2,22,1,3CE685DC,0.281400010E-1
rosr12,three_snow_layers_alt,in,d,-1,23,1,BD83BA35,-0.643200055E-1
rosr12,three_snow_layers_alt,in,d,0,24,1,3E208AF0,0.156780005
rosr12,three_snow_layers_alt,in,d,1,25,1,BEB47066,-0.352420032
rosr12,three_snow_layers_alt,in,d,2,26,1,3DE685DC,0.112560004
rosr12,three_snow_layers_alt,in,d,3,27,1,BD4B1466,-0.495800003E-1
rosr12,three_snow_layers_alt,in,d,4,28,1,3C45974E,0.120599996E-1
rosr12,three_snow_layers_alt,out,p,-2,1,1,3C341CD3,0.109932004E-1
rosr12,three_snow_layers_alt,out,p,-1,2,1,BCA3BABC,-0.199865028E-1
rosr12,three_snow_layers_alt,out,p,0,3,1,3CE3C96A,0.278060026E-1
rosr12,three_snow_layers_alt,out,p,1,4,1,BD68EC6E,-0.568661019E-1
rosr12,three_snow_layers_alt,out,p,2,5,1,3B85F050,0.408748537E-2
rosr12,three_snow_layers_alt,out,p,3,6,1,BC7E962E,-0.155387353E-1
rosr12,three_snow_layers_alt,out,p,4,7,1,3B691896,0.355676329E-2
rosr12,three_snow_layers_alt,out,delta,-2,8,1,3C6F280C,0.145969503E-1
rosr12,three_snow_layers_alt,out,delta,-1,9,1,BCD66638,-0.261717886E-1
rosr12,three_snow_layers_alt,out,delta,0,10,1,3D3734BC,0.447280258E-1
rosr12,three_snow_layers_alt,out,delta,1,11,1,BD6E3629,-0.581571199E-1
rosr12,three_snow_layers_alt,out,delta,2,12,1,3C0E48A1,0.868430827E-2
rosr12,three_snow_layers_alt,out,delta,3,13,1,BC857658,-0.162917823E-1
rosr12,three_snow_layers_alt,out,delta,4,14,1,3B691896,0.355676329E-2
rosr12,three_snow_layers_alt,out,c_out,-2,15,1,BEB1F8A1,-0.347600013
rosr12,three_snow_layers_alt,out,c_out,-1,16,1,BEFED289,-0.497700006
rosr12,three_snow_layers_alt,out,c_out,0,17,1,BF689375,-0.908500016
rosr12,three_snow_layers_alt,out,c_out,1,18,1,BFBD182B,-1.47730005
rosr12,three_snow_layers_alt,out,c_out,2,19,1,BF8F9724,-1.12179995
rosr12,three_snow_layers_alt,out,c_out,3,20,1,BF0F9724,-0.560899973
rosr12,three_snow_layers_alt,out,c_out,4,21,1,00000000,0.00000000
csnow,snow_free_isnow0,int,isnow,0,1,1,00000000,0.00000000
csnow,snow_free_isnow0,in,snice,-2,1,1,00000000,0.00000000
csnow,snow_free_isnow0,in,snice,-1,2,1,00000000,0.00000000
csnow,snow_free_isnow0,in,snice,0,3,1,00000000,0.00000000
csnow,snow_free_isnow0,in,snliq,-2,4,1,00000000,0.00000000
csnow,snow_free_isnow0,in,snliq,-1,5,1,00000000,0.00000000
csnow,snow_free_isnow0,in,snliq,0,6,1,00000000,0.00000000
csnow,snow_free_isnow0,in,dzsnso,-2,7,1,00000000,0.00000000
csnow,snow_free_isnow0,in,dzsnso,-1,8,1,00000000,0.00000000
csnow,snow_free_isnow0,in,dzsnso,0,9,1,00000000,0.00000000
csnow,snow_free_isnow0,out,tksno,-2,1,0,00000000,0.00000000
csnow,snow_free_isnow0,out,tksno,-1,2,0,00000000,0.00000000
csnow,snow_free_isnow0,out,tksno,0,3,0,00000000,0.00000000
csnow,snow_free_isnow0,out,cvsno,-2,4,0,00000000,0.00000000
csnow,snow_free_isnow0,out,cvsno,-1,5,0,00000000,0.00000000
csnow,snow_free_isnow0,out,cvsno,0,6,0,00000000,0.00000000
csnow,snow_free_isnow0,out,snicev,-2,7,0,00000000,0.00000000
csnow,snow_free_isnow0,out,snicev,-1,8,0,00000000,0.00000000
csnow,snow_free_isnow0,out,snicev,0,9,0,00000000,0.00000000
csnow,snow_free_isnow0,out,snliqv,-2,10,0,00000000,0.00000000
csnow,snow_free_isnow0,out,snliqv,-1,11,0,00000000,0.00000000
csnow,snow_free_isnow0,out,snliqv,0,12,0,00000000,0.00000000
csnow,snow_free_isnow0,out,epore,-2,13,0,00000000,0.00000000
csnow,snow_free_isnow0,out,epore,-1,14,0,00000000,0.00000000
csnow,snow_free_isnow0,out,epore,0,15,0,00000000,0.00000000
csnow,single_thin_layer,int,isnow,0,1,1,BF800000,-1.00000000
csnow,single_thin_layer,in,snice,-2,1,1,00000000,0.00000000
csnow,single_thin_layer,in,snice,-1,2,1,00000000,0.00000000
csnow,single_thin_layer,in,snice,0,3,1,41466666,12.3999996
csnow,single_thin_layer,in,snliq,-2,4,1,00000000,0.00000000
csnow,single_thin_layer,in,snliq,-1,5,1,00000000,0.00000000
csnow,single_thin_layer,in,snliq,0,6,1,3FF33333,1.89999998
csnow,single_thin_layer,in,dzsnso,-2,7,1,00000000,0.00000000
csnow,single_thin_layer,in,dzsnso,-1,8,1,00000000,0.00000000
csnow,single_thin_layer,in,dzsnso,0,9,1,3D449BA6,0.480000004E-1
csnow,single_thin_layer,out,tksno,-2,1,0,00000000,0.00000000
csnow,single_thin_layer,out,tksno,-1,2,0,00000000,0.00000000
csnow,single_thin_layer,out,tksno,0,3,1,3E9266B5,0.285939842
csnow,single_thin_layer,out,cvsno,-2,4,0,00000000,0.00000000
csnow,single_thin_layer,out,cvsno,-1,5,0,00000000,0.00000000
csnow,single_thin_layer,out,cvsno,0,6,1,49387E7D,755687.812
csnow,single_thin_layer,out,snicev,-2,7,0,00000000,0.00000000
csnow,single_thin_layer,out,snicev,-1,8,0,00000000,0.00000000
csnow,single_thin_layer,out,snicev,0,9,1,3E903D0C,0.281715751
csnow,single_thin_layer,out,snliqv,-2,10,0,00000000,0.00000000
csnow,single_thin_layer,out,snliqv,-1,11,0,00000000,0.00000000
csnow,single_thin_layer,out,snliqv,0,12,1,3D222222,0.395833328E-1
csnow,single_thin_layer,out,epore,-2,13,0,00000000,0.00000000
csnow,single_thin_layer,out,epore,-1,14,0,00000000,0.00000000
csnow,single_thin_layer,out,epore,0,15,1,3F37E17A,0.718284249
csnow,two_layer_ripe,int,isnow,0,1,1,C0000000,-2.00000000
csnow,two_layer_ripe,in,snice,-2,1,1,00000000,0.00000000
csnow,two_layer_ripe,in,snice,-1,2,1,42240000,41.0000000
csnow,two_layer_ripe,in,snice,0,3,1,41D40000,26.5000000
csnow,two_layer_ripe,in,snliq,-2,4,1,00000000,0.00000000
csnow,two_layer_ripe,in,snliq,-1,5,1,41166666,9.39999962
csnow,two_layer_ripe,in,snliq,0,6,1,416CCCCD,14.8000002
csnow,two_layer_ripe,in,dzsnso,-2,7,1,00000000,0.00000000
csnow,two_layer_ripe,in,dzsnso,-1,8,1,3E0A3D71,0.135000005
csnow,two_layer_ripe,in,dzsnso,0,9,1,3D916873,0.710000023E-1
csnow,two_layer_ripe,out,tksno,-2,1,0,00000000,0.00000000
csnow,two_layer_ripe,out,tksno,-1,2,1,3EE5E7B4,0.449033380
csnow,two_layer_ripe,out,tksno,0,3,1,3F8B8892,1.09010530
csnow,two_layer_ripe,out,cvsno,-2,4,0,00000000,0.00000000
csnow,two_layer_ripe,out,cvsno,-1,5,1,49708265,985126.312
csnow,two_layer_ripe,out,cvsno,0,6,1,49D29B82,1725296.25
csnow,two_layer_ripe,out,snicev,-2,7,0,00000000,0.00000000
csnow,two_layer_ripe,out,snicev,-1,8,1,3EA99216,0.331192672
csnow,two_layer_ripe,out,snicev,0,9,1,3ED06539,0.407022268
csnow,two_layer_ripe,out,snliqv,-2,10,0,00000000,0.00000000
csnow,two_layer_ripe,out,snliqv,-1,11,1,3D8E99FA,0.696296245E-1
csnow,two_layer_ripe,out,snliqv,0,12,1,3E55741A,0.208450705
csnow,two_layer_ripe,out,epore,-2,13,0,00000000,0.00000000
csnow,two_layer_ripe,out,epore,-1,14,1,3F2B36F5,0.668807328
csnow,two_layer_ripe,out,epore,0,15,1,3F17CD64,0.592977762
csnow,three_layer_cold,int,isnow,0,1,1,C0400000,-3.00000000
csnow,three_layer_cold,in,snice,-2,1,1,42B0999A,88.3000031
csnow,three_layer_cold,in,snice,-1,2,1,4252CCCD,52.7000008
csnow,three_layer_cold,in,snice,0,3,1,41ACCCCD,21.6000004
csnow,three_layer_cold,in,snliq,-2,4,1,3F666666,0.899999976
csnow,three_layer_cold,in,snliq,-1,5,1,3EB33333,0.349999994
csnow,three_layer_cold,in,snliq,0,6,1,3F866666,1.04999995
csnow,three_layer_cold,in,dzsnso,-2,7,1,3E79DB23,0.244000003
csnow,three_layer_cold,in,dzsnso,-1,8,1,3E178D50,0.148000002
csnow,three_layer_cold,in,dzsnso,0,9,1,3D7DF3B6,0.619999990E-1
csnow,three_layer_cold,out,tksno,-2,1,1,3EDC728F,0.430561513
csnow,three_layer_cold,out,tksno,-1,2,1,3ED3EF51,0.413935214
csnow,three_layer_cold,out,tksno,0,3,1,3EDC2505,0.429969937
csnow,three_layer_cold,out,cvsno,-2,4,1,494D8609,841824.562
csnow,three_layer_cold,out,cvsno,-1,5,1,4948EF31,823027.062
csnow,three_layer_cold,out,cvsno,0,6,1,49538AF6,866479.375
csnow,three_layer_cold,out,snicev,-2,7,1,3ECA0E4F,0.394640416
csnow,three_layer_cold,out,snicev,-1,8,1,3EC6D0AF,0.388310879
csnow,three_layer_cold,out,snicev,0,9,1,3EC284F1,0.379920512
csnow,three_layer_cold,out,snliqv,-2,10,1,3B71BB2C,0.368852448E-2
csnow,three_layer_cold,out,snliqv,-1,11,1,3B1AFBD9,0.236486481E-2
csnow,three_layer_cold,out,snliqv,0,12,1,3C8ABC48,0.169354826E-1
csnow,three_layer_cold,out,epore,-2,13,1,3F1AF8D8,0.605359554
csnow,three_layer_cold,out,epore,-1,14,1,3F1C97A8,0.611689091
csnow,three_layer_cold,out,epore,0,15,1,3F1EBD88,0.620079517
csnow,ice_saturated_clamp,int,isnow,0,1,1,C0000000,-2.00000000
csnow,ice_saturated_clamp,in,snice,-2,1,1,00000000,0.00000000
csnow,ice_saturated_clamp,in,snice,-1,2,1,43520000,210.000000
csnow,ice_saturated_clamp,in,snice,0,3,1,42C00000,96.0000000
csnow,ice_saturated_clamp,in,snliq,-2,4,1,00000000,0.00000000
csnow,ice_saturated_clamp,in,snliq,-1,5,1,42040000,33.0000000
csnow,ice_saturated_clamp,in,snliq,0,6,1,41400000,12.0000000
csnow,ice_saturated_clamp,in,dzsnso,-2,7,1,00000000,0.00000000
csnow,ice_saturated_clamp,in,dzsnso,-1,8,1,3E3851EC,0.180000007
csnow,ice_saturated_clamp,in,dzsnso,0,9,1,3D50E560,0.509999990E-1
csnow,ice_saturated_clamp,out,tksno,-2,1,0,00000000,0.00000000
csnow,ice_saturated_clamp,out,tksno,-1,2,1,40BBE3B9,5.87154818
csnow,ice_saturated_clamp,out,tksno,0,3,1,416728E7,14.4474859
csnow,ice_saturated_clamp,out,cvsno,-2,4,0,00000000,0.00000000
csnow,ice_saturated_clamp,out,cvsno,-1,5,1,49FF9D80,2094000.00
csnow,ice_saturated_clamp,out,cvsno,0,6,1,49FF9D80,2094000.00
csnow,ice_saturated_clamp,out,snicev,-2,7,0,00000000,0.00000000
csnow,ice_saturated_clamp,out,snicev,-1,8,1,3F800000,1.00000000
csnow,ice_saturated_clamp,out,snicev,0,9,1,3F800000,1.00000000
csnow,ice_saturated_clamp,out,snliqv,-2,10,0,00000000,0.00000000
csnow,ice_saturated_clamp,out,snliqv,-1,11,1,00000000,0.00000000
csnow,ice_saturated_clamp,out,snliqv,0,12,1,00000000,0.00000000
csnow,ice_saturated_clamp,out,epore,-2,13,0,00000000,0.00000000
csnow,ice_saturated_clamp,out,epore,-1,14,1,00000000,0.00000000
csnow,ice_saturated_clamp,out,epore,0,15,1,00000000,0.00000000
csnow,three_layer_dense,int,isnow,0,1,1,C0400000,-3.00000000
csnow,three_layer_dense,in,snice,-2,1,1,4306B333,134.699997
csnow,three_layer_dense,in,snice,-1,2,1,428E6666,71.1999969
csnow,three_layer_dense,in,snice,0,3,1,41EE6666,29.7999992
csnow,three_layer_dense,in,snliq,-2,4,1,4019999A,2.40000010
csnow,three_layer_dense,in,snliq,-1,5,1,3FCCCCCD,1.60000002
csnow,three_layer_dense,in,snliq,0,6,1,40466666,3.09999990
csnow,three_layer_dense,in,dzsnso,-2,7,1,3E48B439,0.195999995
csnow,three_layer_dense,in,dzsnso,-1,8,1,3DF7CED9,0.120999999
csnow,three_layer_dense,in,dzsnso,0,9,1,3D6147AE,0.549999997E-1
csnow,three_layer_dense,out,tksno,-2,1,1,3FC9C542,1.57633233
csnow,three_layer_dense,out,tksno,-1,2,1,3F954664,1.16621065
csnow,three_layer_dense,out,tksno,0,3,1,3F938EBA,1.15279317
csnow,three_layer_dense,out,cvsno,-2,4,1,49C5D4A2,1620628.25
csnow,three_layer_dense,out,cvsno,-1,5,1,49AAC92B,1399077.38
csnow,three_layer_dense,out,cvsno,0,6,1,49B3D8F5,1473310.62
csnow,three_layer_dense,out,snicev,-2,7,1,3F3FDBE7,0.749449193
csnow,three_layer_dense,out,snicev,-1,8,1,3F2445CC,0.641690016
csnow,three_layer_dense,out,snicev,0,9,1,3F174291,0.590859473
csnow,three_layer_dense,out,snliqv,-2,10,1,3C489ED4,0.122448988E-1
csnow,three_layer_dense,out,snliqv,-1,11,1,3C58A5DF,0.132231405E-1
csnow,three_layer_dense,out,snliqv,0,12,1,3D66DD8E,0.563636348E-1
csnow,three_layer_dense,out,epore,-2,13,1,3E804832,0.250550807
csnow,three_layer_dense,out,epore,-1,14,1,3EB77468,0.358309984
csnow,three_layer_dense,out,epore,0,15,1,3ED17ADE,0.409140527
tdfcnd,wet_unfrozen_loam,in,smc,0,1,1,3E9A9FBE,0.301999986
tdfcnd,wet_unfrozen_loam,in,sh2o,0,2,1,3E9A9FBE,0.301999986
tdfcnd,wet_unfrozen_loam,in,smcmax,1,3,1,3EDE353F,0.433999985
tdfcnd,wet_unfrozen_loam,in,quartz,1,4,1,3E800000,0.250000000
tdfcnd,wet_unfrozen_loam,out,df,0,1,1,3F9BBD32,1.21671128
tdfcnd,dry_below_kersten,in,smc,0,1,1,3CF5C28F,0.299999993E-1
tdfcnd,dry_below_kersten,in,sh2o,0,2,1,3CED9168,0.289999992E-1
tdfcnd,dry_below_kersten,in,smcmax,1,3,1,3ED2F1AA,0.412000000
tdfcnd,dry_below_kersten,in,quartz,1,4,1,3EA3D70A,0.319999993
tdfcnd,dry_below_kersten,out,df,0,1,1,3EA91062,0.330203116
tdfcnd,partly_frozen,in,smc,0,1,1,3E8FDF3B,0.280999988
tdfcnd,partly_frozen,in,sh2o,0,2,1,3DCED917,0.101000004
tdfcnd,partly_frozen,in,smcmax,1,3,1,3EE4DD2F,0.446999997
tdfcnd,partly_frozen,in,quartz,1,4,1,3E3851EC,0.180000007
tdfcnd,partly_frozen,out,df,0,1,1,3FA46E70,1.28462029
tdfcnd,bone_dry_zero_smc,in,smc,0,1,1,00000000,0.00000000
tdfcnd,bone_dry_zero_smc,in,sh2o,0,2,1,00000000,0.00000000
tdfcnd,bone_dry_zero_smc,in,smcmax,1,3,1,3ED78D50,0.421000004
tdfcnd,bone_dry_zero_smc,in,quartz,1,4,1,3EB33333,0.349999994
tdfcnd,bone_dry_zero_smc,out,df,0,1,1,3E6787A8,0.226103425
tdfcnd,saturated_loam,in,smc,0,1,1,3EDE353F,0.433999985
tdfcnd,saturated_loam,in,sh2o,0,2,1,3EDE353F,0.433999985
tdfcnd,saturated_loam,in,smcmax,1,3,1,3EDE353F,0.433999985
tdfcnd,saturated_loam,in,quartz,1,4,1,3E851EB8,0.259999990
tdfcnd,saturated_loam,out,df,0,1,1,3FB50CDA,1.41445470
tdfcnd,quartz_rich_sand,in,smc,0,1,1,3E581062,0.210999995
tdfcnd,quartz_rich_sand,in,sh2o,0,2,1,3E581062,0.210999995
tdfcnd,quartz_rich_sand,in,smcmax,1,3,1,3EAD9168,0.338999987
tdfcnd,quartz_rich_sand,in,quartz,1,4,1,3F6B851F,0.920000017
tdfcnd,quartz_rich_sand,out,df,0,1,1,401AC0B3,2.41801143
tdfcnd,clay_wilting,in,smc,0,1,1,3E0D4FDF,0.137999997
tdfcnd,clay_wilting,in,sh2o,0,2,1,3D7DF3B6,0.619999990E-1
tdfcnd,clay_wilting,in,smcmax,1,3,1,3EEF9DB2,0.467999995
tdfcnd,clay_wilting,in,quartz,1,4,1,3DCCCCCD,0.100000001
tdfcnd,clay_wilting,out,df,0,1,1,3F22843C,0.634830236
thermoprop,bare_soil_wet,int,isnow,0,1,1,00000000,0.00000000
thermoprop,bare_soil_wet,int,ist,0,2,1,3F800000,1.00000000
thermoprop,bare_soil_wet,int,vegtyp,0,3,1,41200000,10.0000000
thermoprop,bare_soil_wet,int,urban_flag,0,4,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,dzsnso,-2,1,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,dzsnso,-1,2,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,dzsnso,0,3,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,dzsnso,1,4,1,3DCCCCCD,0.100000001
thermoprop,bare_soil_wet,in,dzsnso,2,5,1,3E99999A,0.300000012
thermoprop,bare_soil_wet,in,dzsnso,3,6,1,3F19999A,0.600000024
thermoprop,bare_soil_wet,in,dzsnso,4,7,1,3F800000,1.00000000
thermoprop,bare_soil_wet,in,snice,-2,8,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,snice,-1,9,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,snice,0,10,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,snliq,-2,11,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,snliq,-1,12,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,snliq,0,13,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,smc,1,14,1,3E9A9FBE,0.301999986
thermoprop,bare_soil_wet,in,smc,2,15,1,3E9374BC,0.287999988
thermoprop,bare_soil_wet,in,smc,3,16,1,3E8AC083,0.270999998
thermoprop,bare_soil_wet,in,smc,4,17,1,3E86A7F0,0.263000011
thermoprop,bare_soil_wet,in,sh2o,1,18,1,3E9A9FBE,0.301999986
thermoprop,bare_soil_wet,in,sh2o,2,19,1,3E9374BC,0.287999988
thermoprop,bare_soil_wet,in,sh2o,3,20,1,3E8AC083,0.270999998
thermoprop,bare_soil_wet,in,sh2o,4,21,1,3E86A7F0,0.263000011
thermoprop,bare_soil_wet,in,stc,-2,22,1,438E8000,285.000000
thermoprop,bare_soil_wet,in,stc,-1,23,1,438EB333,285.399994
thermoprop,bare_soil_wet,in,stc,0,24,1,438EF333,285.899994
thermoprop,bare_soil_wet,in,stc,1,25,1,438F199A,286.200012
thermoprop,bare_soil_wet,in,stc,2,26,1,438F8CCD,287.100006
thermoprop,bare_soil_wet,in,stc,3,27,1,43900000,288.000000
thermoprop,bare_soil_wet,in,stc,4,28,1,43904CCD,288.600006
thermoprop,bare_soil_wet,in,snowh,0,29,1,00000000,0.00000000
thermoprop,bare_soil_wet,in,dt,0,30,1,42700000,60.0000000
thermoprop,bare_soil_wet,in,tg,0,31,1,43903333,288.399994
thermoprop,bare_soil_wet,in,ur,0,32,1,406CCCCD,3.70000005
thermoprop,bare_soil_wet,in,lat,0,33,1,3F32B6AE,0.698099971
thermoprop,bare_soil_wet,in,z0m,0,34,1,3E19999A,0.150000006
thermoprop,bare_soil_wet,in,zlvl,0,35,1,41A00000,20.0000000
thermoprop,bare_soil_wet,in,smcmax,1,36,1,3EDE353F,0.433999985
