schema_version,case,case_family,repetition,k,dt_s,dz_m,rho_kg_m3,pressure_pa,exner,w_lower_m_s,w_upper_m_s,w_center_m_s,primary_ice_target_m3,temperature_before_k,theta_before_k,qv_before,qc_before,qr_before,qi_before,qs_before,qg_before,qh_before,qndrop_before,qnr_before,qni_before,qns_before,qng_before,qnh_before,qnn_before,qvolg_before,qvolh_before,temperature_after_k,theta_after_k,qv_after,qc_after,qr_after,qi_after,qs_after,qg_after,qh_after,qndrop_after,qnr_after,qni_after,qns_after,qng_after,qnh_after,qnn_after,qvolg_after,qvolh_after
gpuwm.nssl2.fused-gs.v1,all_active_dt60,coupled_all_active,0,3, 6.0000000000000000E+001, 5.0000000000000000E+002, 9.9194979667663574E-001, 7.6463000000000000E+004, 9.2614537477493286E-001, 8.5000000000000000E+000, 1.8500000000000000E+001, 1.3500000000000000E+001, 7.1775708007812500E+002, 2.6800000000000000E+002, 2.8937142944335938E+002, 3.3530383370816708E-003, 2.5999997160397470E-004, 3.9000000106170774E-004, 1.9500000053085387E-004, 3.2500000088475645E-004, 4.5499997213482857E-004, 5.8499997248873115E-004, 6.1538464000000000E+007, 2.3076923828125000E+004, 1.5384615625000000E+005, 3.8461540527343750E+003, 1.5384615478515625E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 9.0267428731749533E-007, 7.2536329298600322E-007, 2.6816302490234375E+002, 2.8954745483398438E+002, 3.3236437011510134E-003, 1.0421429760754108E-004, 2.9715721029788256E-004, 1.9987327686976641E-004, 3.3624470233917236E-004, 6.0551642673090100E-004, 6.9638871354982257E-004, 2.2496728000000000E+007, 1.3722465820312500E+004, 1.5095217187500000E+005, 1.0470740234375000E+004, 3.3866479492187500E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 1.2622112990356982E-006, 8.8691513155936264E-007
gpuwm.nssl2.fused-gs.v1,all_active_dt60,coupled_all_active,0,4, 6.0000000000000000E+001, 1.0000000000000000E+003, 8.2264310121536255E-001, 6.5963000000000000E+004, 8.8784801959991455E-001, 1.8500000000000000E+001, 1.8500000000000000E+001, 1.8500000000000000E+001, 0.0000000000000000E+000, 2.7800000000000000E+002, 3.1311663818359375E+002, 7.9787066206336021E-003, 2.8999999631196260E-004, 4.3500002357177436E-004, 2.1750001178588718E-004, 3.6250002449378371E-004, 5.0750002264976501E-004, 6.5250002080574632E-004, 5.5172412000000000E+007, 2.0689654296875000E+004, 1.3793103125000000E+005, 3.4482756347656250E+003, 1.3793103027343750E+003, 3.4482757568359375E+002, 3.5000000000000000E+008, 4.9116636091639521E-007, 5.9641627103701467E-007, 2.7753356933593750E+002, 3.1251184082031250E+002, 7.9850833863019943E-003, 3.5104318521916866E-004, 1.9356632838025689E-003, 0.0000000000000000E+000, 3.8177793612703681E-005, 6.6792097641155124E-005, 6.6947133745998144E-005, 2.5141172000000000E+007, 2.7987021484375000E+004, 0.0000000000000000E+000, 7.8256323242187500E+002, 6.8965454101562500E+001, 1.7241333007812500E+001, 3.5000000000000000E+008, 2.3851805508456891E-007, 8.6290583567460999E-008
gpuwm.nssl2.fused-gs.v1,all_active_dt60,coupled_all_active,1,1, 6.0000000000000000E+001, 1.2500000000000000E+002, 1.4265348911285400E+000, 9.7463000000000000E+004, 9.9268013238906860E-001,-3.5000000000000000E+000, 5.0000000000000000E-001,-1.5000000000000000E+000, 1.0322149658203125E+003, 2.3800000000000000E+002, 2.3975497436523438E+002, 1.4397039194591343E-004, 1.9999999494757503E-004, 3.0000001424923539E-004, 1.5000000712461770E-004, 2.5000001187436283E-004, 3.4999998752027750E-004, 4.4999999227002263E-004, 8.0000000000000000E+007, 3.0000000000000000E+004, 2.0000000000000000E+005, 5.0000000000000000E+003, 2.0000000000000000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 2.9369834919634741E-006, 1.2838813745474909E-006, 2.3811273193359375E+002, 2.3986854553222656E+002, 1.4475898933596909E-004, 0.0000000000000000E+000, 3.7115794839337468E-005, 2.4646005476824939E-004, 3.0531641095876694E-004, 6.2316365074366331E-004, 4.8715554294176400E-004, 0.0000000000000000E+000, 4.9936408996582031E+000, 1.5531272000000000E+007, 2.3719955078125000E+004, 6.9265947265625000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 3.7648183024430182E-006, 1.3692800848730258E-006
gpuwm.nssl2.fused-gs.v1,all_active_dt60,coupled_all_active,1,2, 6.0000000000000000E+001, 2.5000000000000000E+002, 1.1734191179275513E+000, 8.6963000000000000E+004, 9.6085077524185181E-001, 5.0000000000000000E-001, 8.5000000000000000E+000, 4.5000000000000000E+000, 8.4906506347656250E+002, 2.5800000000000000E+002, 2.6851202392578125E+002, 1.2093853438273072E-003, 2.2999999055173248E-004, 3.4500000765547156E-004, 1.7250000382773578E-004, 2.8750000637955964E-004, 4.0249997982755303E-004, 5.1749998237937689E-004, 6.9565216000000000E+007, 2.6086957031250000E+004, 1.7391304687500000E+005, 4.3478261718750000E+003, 1.7391304931640625E+003, 4.3478262329101562E+002, 3.5000000000000000E+008, 1.5743372614451800E-006, 9.3422210056814947E-007, 2.5808456420898438E+002, 2.6860003662109375E+002, 1.2034602696076035E-003, 9.2822840088047087E-005, 2.5566166732460260E-004, 1.7562293214723468E-004, 3.2894656760618091E-004, 5.1069009350612760E-004, 5.9718097327277064E-004, 2.5189172000000000E+007, 1.6067919921875000E+004, 1.5984960937500000E+005, 9.1966279296875000E+003, 3.2971594238281250E+003, 4.3478262329101562E+002, 3.5000000000000000E+008, 1.9181984498573001E-006, 1.0852356808754848E-006
gpuwm.nssl2.fused-gs.v1,all_active_dt60,coupled_all_active,1,3, 6.0000000000000000E+001, 5.0000000000000000E+002, 9.9194979667663574E-001, 7.6463000000000000E+004, 9.2614537477493286E-001, 8.5000000000000000E+000, 1.8500000000000000E+001, 1.3500000000000000E+001, 7.1775708007812500E+002, 2.6800000000000000E+002, 2.8937142944335938E+002, 3.3530383370816708E-003, 2.5999997160397470E-004, 3.9000000106170774E-004, 1.9500000053085387E-004, 3.2500000088475645E-004, 4.5499997213482857E-004, 5.8499997248873115E-004, 6.1538464000000000E+007, 2.3076923828125000E+004, 1.5384615625000000E+005, 3.8461540527343750E+003, 1.5384615478515625E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 9.0267428731749533E-007, 7.2536329298600322E-007, 2.6816302490234375E+002, 2.8954745483398438E+002, 3.3236437011510134E-003, 1.0421429760754108E-004, 2.9715721029788256E-004, 1.9987327686976641E-004, 3.3624470233917236E-004, 6.0551642673090100E-004, 6.9638871354982257E-004, 2.2496728000000000E+007, 1.3722465820312500E+004, 1.5095217187500000E+005, 1.0470740234375000E+004, 3.3866479492187500E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 1.2622112990356982E-006, 8.8691513155936264E-007
gpuwm.nssl2.fused-gs.v1,all_active_dt60,coupled_all_active,1,4, 6.0000000000000000E+001, 1.0000000000000000E+003, 8.2264310121536255E-001, 6.5963000000000000E+004, 8.8784801959991455E-001, 1.8500000000000000E+001, 1.8500000000000000E+001, 1.8500000000000000E+001, 0.0000000000000000E+000, 2.7800000000000000E+002, 3.1311663818359375E+002, 7.9787066206336021E-003, 2.8999999631196260E-004, 4.3500002357177436E-004, 2.1750001178588718E-004, 3.6250002449378371E-004, 5.0750002264976501E-004, 6.5250002080574632E-004, 5.5172412000000000E+007, 2.0689654296875000E+004, 1.3793103125000000E+005, 3.4482756347656250E+003, 1.3793103027343750E+003, 3.4482757568359375E+002, 3.5000000000000000E+008, 4.9116636091639521E-007, 5.9641627103701467E-007, 2.7753356933593750E+002, 3.1251184082031250E+002, 7.9850833863019943E-003, 3.5104318521916866E-004, 1.9356632838025689E-003, 0.0000000000000000E+000, 3.8177793612703681E-005, 6.6792097641155124E-005, 6.6947133745998144E-005, 2.5141172000000000E+007, 2.7987021484375000E+004, 0.0000000000000000E+000, 7.8256323242187500E+002, 6.8965454101562500E+001, 1.7241333007812500E+001, 3.5000000000000000E+008, 2.3851805508456891E-007, 8.6290583567460999E-008
gpuwm.nssl2.fused-gs.v1,cloud_donor_compete_dt60,cloud_donor_competition,0,1, 6.0000000000000000E+001, 1.3000000000000000E+002, 1.4629364013671875E+000, 9.7426000000000000E+004, 9.9257236719131470E-001,-3.2500000000000000E+000, 7.5000000000000000E-001,-1.2500000000000000E+000, 8.1685357666015625E+002, 2.3200000000000000E+002, 2.3373609924316406E+002, 7.1970411227084696E-005, 8.0000003799796104E-003, 1.5000000130385160E-003, 1.2000000569969416E-003, 1.5000000130385160E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.0000000000000000E+008, 8.0000000000000000E+004, 8.0000000000000000E+005, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 1.5489915313082747E-005, 5.8517462093732320E-006, 2.3416671752929688E+002, 2.3591903686523438E+002, 7.9276040196418762E-005,-9.3132257461547852E-010, 5.0592236220836639E-005, 4.9204258248209953E-003, 1.9406382925808430E-003, 5.2733845077455044E-003, 3.8076539058238268E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5534660800000000E+008, 4.8239625000000000E+004, 2.0414839843750000E+004, 2.0000001220703125E+003, 3.5000000000000000E+008, 2.8281159757170826E-005, 1.0945652320515364E-005
gpuwm.nssl2.fused-gs.v1,cloud_donor_compete_dt60,cloud_donor_competition,0,2, 6.0000000000000000E+001, 2.5500000000000000E+002, 1.2616652250289917E+000, 8.6926000000000000E+004, 9.6073389053344727E-001, 7.5000000000000000E-001, 8.7500000000000000E+000, 4.7500000000000000E+000, 7.0447064208984375E+002, 2.4000000000000000E+002, 2.4980903625488281E+002, 1.9669166067615151E-004, 8.0000003799796104E-003, 1.5000000130385160E-003, 1.2000000569969416E-003, 1.5000000130385160E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.0000000000000000E+008, 8.0000000000000000E+004, 8.0000000000000000E+005, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 7.5699908848037012E-006, 3.8820467125333380E-006, 2.4144494628906250E+002, 2.5131303405761719E+002, 2.1179475879762322E-004,-9.3132257461547852E-010, 3.6398111842572689E-003, 2.7829003520309925E-003, 1.7866512062028050E-003, 4.4683637097477913E-003, 3.3071704674512148E-003, 0.0000000000000000E+000, 1.0000001000000000E+007, 6.4512268000000000E+007, 4.5851253906250000E+004, 2.1572136718750000E+004, 2.0000000000000000E+003, 3.5000000000000000E+008, 1.4139093764242716E-005, 7.0122478064149618E-006
gpuwm.nssl2.fused-gs.v1,cloud_donor_compete_dt60,cloud_donor_competition,0,3, 6.0000000000000000E+001, 5.0500000000000000E+002, 1.0230510234832764E+000, 7.6426000000000000E+004, 9.2601722478866577E-001, 8.7500000000000000E+000, 1.8750000000000000E+001, 1.3750000000000000E+001, 5.7123663330078125E+002, 2.6000000000000000E+002, 2.8077230834960938E+002, 1.6220972174778581E-003, 8.0000003799796104E-003, 1.5000000130385160E-003, 1.2000000569969416E-003, 1.5000000130385160E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.0000000000000000E+008, 8.0000000000000000E+004, 8.0000000000000000E+005, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 3.6829835607932182E-006, 2.5576277948857751E-006, 2.6135379028320312E+002, 2.8223425292968750E+002, 1.6424360219389200E-003,-9.3132257461547852E-010, 4.8570670187473297E-003, 1.3035801239311695E-003, 8.4619323024526238E-004, 4.7955298796296120E-003, 4.1772918775677681E-003, 0.0000000000000000E+000, 1.0011140000000000E+007, 6.3222181250000000E+005, 1.2023037109375000E+004, 2.5636923828125000E+004, 2.0002668457031250E+003, 3.5000000000000000E+008, 1.2881256225227844E-005, 6.1658020058530383E-006
gpuwm.nssl2.fused-gs.v1,cloud_donor_compete_dt60,cloud_donor_competition,0,4, 6.0000000000000000E+001, 1.0050000000000000E+003, 8.4165900945663452E-001, 6.5926000000000000E+004, 8.8770562410354614E-001, 1.8750000000000000E+001, 1.8750000000000000E+001, 1.8750000000000000E+001, 0.0000000000000000E+000, 2.7200000000000000E+002, 3.0640786743164062E+002, 5.3456178866326809E-003, 8.0000003799796104E-003, 1.5000000130385160E-003, 1.2000000569969416E-003, 1.5000000130385160E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.0000000000000000E+008, 8.0000000000000000E+004, 8.0000000000000000E+005, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 1.7823366533775697E-006, 1.8703533442021580E-006, 2.7180047607421875E+002, 3.0618310546875000E+002, 5.3038205951452255E-003,-9.3132257461547852E-010, 1.0462192818522453E-002, 5.7817640481516719E-004, 9.1790803708136082E-004, 3.0250558629631996E-003, 1.0584644041955471E-003, 0.0000000000000000E+000, 1.0036364000000000E+007, 4.1877062500000000E+004, 1.2606017578125000E+004, 8.0816296875000000E+004, 2.0000000000000000E+003, 3.5000000000000000E+008, 5.1492593229340855E-006, 1.4443471627600957E-006
gpuwm.nssl2.fused-gs.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,1, 6.0000000000000000E+001, 1.3000000000000000E+002, 1.4629364013671875E+000, 9.7426000000000000E+004, 9.9257236719131470E-001,-3.2500000000000000E+000, 7.5000000000000000E-001,-1.2500000000000000E+000, 8.1685357666015625E+002, 2.3200000000000000E+002, 2.3373609924316406E+002, 7.1970411227084696E-005, 8.0000003799796104E-003, 1.5000000130385160E-003, 1.2000000569969416E-003, 1.5000000130385160E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.0000000000000000E+008, 8.0000000000000000E+004, 8.0000000000000000E+005, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 1.5489915313082747E-005, 5.8517462093732320E-006, 2.3416671752929688E+002, 2.3591903686523438E+002, 7.9276040196418762E-005,-9.3132257461547852E-010, 5.0592236220836639E-005, 4.9204258248209953E-003, 1.9406382925808430E-003, 5.2733845077455044E-003, 3.8076539058238268E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5534660800000000E+008, 4.8239625000000000E+004, 2.0414839843750000E+004, 2.0000001220703125E+003, 3.5000000000000000E+008, 2.8281159757170826E-005, 1.0945652320515364E-005
gpuwm.nssl2.fused-gs.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2, 6.0000000000000000E+001, 2.5500000000000000E+002, 1.2616652250289917E+000, 8.6926000000000000E+004, 9.6073389053344727E-001, 7.5000000000000000E-001, 8.7500000000000000E+000, 4.7500000000000000E+000, 7.0447064208984375E+002, 2.4000000000000000E+002, 2.4980903625488281E+002, 1.9669166067615151E-004, 8.0000003799796104E-003, 1.5000000130385160E-003, 1.2000000569969416E-003, 1.5000000130385160E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.0000000000000000E+008, 8.0000000000000000E+004, 8.0000000000000000E+005, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 7.5699908848037012E-006, 3.8820467125333380E-006, 2.4144494628906250E+002, 2.5131303405761719E+002, 2.1179475879762322E-004,-9.3132257461547852E-010, 3.6398111842572689E-003, 2.7829003520309925E-003, 1.7866512062028050E-003, 4.4683637097477913E-003, 3.3071704674512148E-003, 0.0000000000000000E+000, 1.0000001000000000E+007, 6.4512268000000000E+007, 4.5851253906250000E+004, 2.1572136718750000E+004, 2.0000000000000000E+003, 3.5000000000000000E+008, 1.4139093764242716E-005, 7.0122478064149618E-006
gpuwm.nssl2.fused-gs.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3, 6.0000000000000000E+001, 5.0500000000000000E+002, 1.0230510234832764E+000, 7.6426000000000000E+004, 9.2601722478866577E-001, 8.7500000000000000E+000, 1.8750000000000000E+001, 1.3750000000000000E+001, 5.7123663330078125E+002, 2.6000000000000000E+002, 2.8077230834960938E+002, 1.6220972174778581E-003, 8.0000003799796104E-003, 1.5000000130385160E-003, 1.2000000569969416E-003, 1.5000000130385160E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.0000000000000000E+008, 8.0000000000000000E+004, 8.0000000000000000E+005, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 3.6829835607932182E-006, 2.5576277948857751E-006, 2.6135379028320312E+002, 2.8223425292968750E+002, 1.6424360219389200E-003,-9.3132257461547852E-010, 4.8570670187473297E-003, 1.3035801239311695E-003, 8.4619323024526238E-004, 4.7955298796296120E-003, 4.1772918775677681E-003, 0.0000000000000000E+000, 1.0011140000000000E+007, 6.3222181250000000E+005, 1.2023037109375000E+004, 2.5636923828125000E+004, 2.0002668457031250E+003, 3.5000000000000000E+008, 1.2881256225227844E-005, 6.1658020058530383E-006
gpuwm.nssl2.fused-gs.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4, 6.0000000000000000E+001, 1.0050000000000000E+003, 8.4165900945663452E-001, 6.5926000000000000E+004, 8.8770562410354614E-001, 1.8750000000000000E+001, 1.8750000000000000E+001, 1.8750000000000000E+001, 0.0000000000000000E+000, 2.7200000000000000E+002, 3.0640786743164062E+002, 5.3456178866326809E-003, 8.0000003799796104E-003, 1.5000000130385160E-003, 1.2000000569969416E-003, 1.5000000130385160E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.0000000000000000E+008, 8.0000000000000000E+004, 8.0000000000000000E+005, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 1.7823366533775697E-006, 1.8703533442021580E-006, 2.7180047607421875E+002, 3.0618310546875000E+002, 5.3038205951452255E-003,-9.3132257461547852E-010, 1.0462192818522453E-002, 5.7817640481516719E-004, 9.1790803708136082E-004, 3.0250558629631996E-003, 1.0584644041955471E-003, 0.0000000000000000E+000, 1.0036364000000000E+007, 4.1877062500000000E+004, 1.2606017578125000E+004, 8.0816296875000000E+004, 2.0000000000000000E+003, 3.5000000000000000E+008, 5.1492593229340855E-006, 1.4443471627600957E-006
gpuwm.nssl2.fused-gs.v1,rain_donor_compete_dt60,rain_donor_competition,0,1, 6.0000000000000000E+001, 1.3500000000000000E+002, 1.3567585945129395E+000, 9.7389000000000000E+004, 9.9246460199356079E-001,-4.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000000000000E+000, 0.0000000000000000E+000, 2.5000000000000000E+002, 2.5189814758300781E+002, 4.7314513358287513E-004, 1.5000000130385160E-003, 8.0000003799796104E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.1999999880790710E-003, 2.4000001139938831E-003, 8.0000000000000000E+007, 2.0000000000000000E+004, 1.0000000000000000E+006, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 1.7558051695232280E-005, 6.5124418142659124E-006, 2.5239524841308594E+002, 2.5431158447265625E+002, 5.2314967615529895E-004, 0.0000000000000000E+000, 4.3885828927159309E-004, 1.4962099958211184E-003, 2.0818612538278103E-003, 1.0001096874475479E-002, 3.8319700397551060E-003, 0.0000000000000000E+000, 3.8139843750000000E+002, 7.7192237500000000E+005, 1.9797296875000000E+004, 1.0401803710937500E+004, 1.9996794433593750E+003, 3.5000000000000000E+008, 3.2810257835080847E-005, 9.5645009423606098E-006
gpuwm.nssl2.fused-gs.v1,rain_donor_compete_dt60,rain_donor_competition,0,2, 6.0000000000000000E+001, 2.6000000000000000E+002, 1.1632878780364990E+000, 8.6889000000000000E+004, 9.6061694622039795E-001, 0.0000000000000000E+000, 8.0000000000000000E+000, 4.0000000000000000E+000, 0.0000000000000000E+000, 2.6000000000000000E+002, 2.7065939331054688E+002, 1.3708157930523157E-003, 1.5000000130385160E-003, 8.0000003799796104E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.1999999880790710E-003, 2.4000001139938831E-003, 6.9565216000000000E+007, 2.0000000000000000E+004, 1.0000000000000000E+006, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 8.5307774497778155E-006, 4.2952169678756036E-006, 2.6088665771484375E+002, 2.7158239746093750E+002, 1.4626397751271725E-003, 0.0000000000000000E+000, 5.7288715615868568E-003, 1.4242528704926372E-003, 1.7931505572050810E-003, 4.7410223633050919E-003, 4.1208802722394466E-003, 0.0000000000000000E+000, 6.2853930664062500E+002, 7.3422787500000000E+005, 1.5662466796875000E+004, 1.0731567382812500E+004, 1.9992900390625000E+003, 3.5000000000000000E+008, 1.4668534277006984E-005, 7.4088197834498715E-006
gpuwm.nssl2.fused-gs.v1,rain_donor_compete_dt60,rain_donor_competition,0,3, 6.0000000000000000E+001, 5.1000000000000000E+002, 1.0021821260452271E+000, 7.6389000000000000E+004, 9.2588901519775391E-001, 8.0000000000000000E+000, 1.8000000000000000E+001, 1.3000000000000000E+001, 0.0000000000000000E+000, 2.6514898681640625E+002, 2.8637231445312500E+002, 2.4702809751033783E-003, 1.5000000130385160E-003, 8.0000003799796104E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.1999999880790710E-003, 2.4000001139938831E-003, 6.1538464000000000E+007, 2.0000000000000000E+004, 1.0000000000000000E+006, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 4.4096013880334795E-006, 3.0065464216022519E-006, 2.6604730224609375E+002, 2.8734252929687500E+002, 2.5753614027053118E-003, 0.0000000000000000E+000, 5.7116020470857620E-003, 1.2168425600975752E-003, 1.6093084122985601E-003, 5.1132254302501678E-003, 4.1439426131546497E-003, 0.0000000000000000E+000, 5.3985949707031250E+002, 6.2057062500000000E+005, 1.3721985351562500E+004, 2.9552853515625000E+004, 1.9991105957031250E+003, 3.5000000000000000E+008, 1.0403298801975325E-005, 5.4390202421927825E-006
gpuwm.nssl2.fused-gs.v1,rain_donor_compete_dt60,rain_donor_competition,0,4, 6.0000000000000000E+001, 1.0100000000000000E+003, 8.6421418190002441E-001, 6.5889000000000000E+004, 8.8756316900253296E-001, 1.8000000000000000E+001, 1.8000000000000000E+001, 1.8000000000000000E+001, 0.0000000000000000E+000, 2.6515100097656250E+002, 2.9874041748046875E+002, 2.8649454470723867E-003, 1.5000000130385160E-003, 8.0000003799796104E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.1999999880790710E-003, 2.4000001139938831E-003, 5.5172412000000000E+007, 2.0000000000000000E+004, 1.0000000000000000E+006, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 2.2367896690411726E-006, 2.3045711259328527E-006, 2.6602203369140625E+002, 2.9972180175781250E+002, 2.9822587966918945E-003, 0.0000000000000000E+000, 5.6885345838963985E-003, 1.2368233874440193E-003, 1.6016361769288778E-003, 5.1237819716334343E-003, 4.1319113224744797E-003, 0.0000000000000000E+000, 4.6365820312500000E+002, 6.4062462500000000E+005, 1.3303145507812500E+004, 2.6954287109375000E+004, 1.9989797363281250E+003, 3.5000000000000000E+008, 7.1997346822172403E-006, 4.3662985262926668E-006
gpuwm.nssl2.fused-gs.v1,rain_donor_compete_dt60,rain_donor_competition,1,1, 6.0000000000000000E+001, 1.3500000000000000E+002, 1.3567585945129395E+000, 9.7389000000000000E+004, 9.9246460199356079E-001,-4.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000000000000E+000, 0.0000000000000000E+000, 2.5000000000000000E+002, 2.5189814758300781E+002, 4.7314513358287513E-004, 1.5000000130385160E-003, 8.0000003799796104E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.1999999880790710E-003, 2.4000001139938831E-003, 8.0000000000000000E+007, 2.0000000000000000E+004, 1.0000000000000000E+006, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 1.7558051695232280E-005, 6.5124418142659124E-006, 2.5239524841308594E+002, 2.5431158447265625E+002, 5.2314967615529895E-004, 0.0000000000000000E+000, 4.3885828927159309E-004, 1.4962099958211184E-003, 2.0818612538278103E-003, 1.0001096874475479E-002, 3.8319700397551060E-003, 0.0000000000000000E+000, 3.8139843750000000E+002, 7.7192237500000000E+005, 1.9797296875000000E+004, 1.0401803710937500E+004, 1.9996794433593750E+003, 3.5000000000000000E+008, 3.2810257835080847E-005, 9.5645009423606098E-006
gpuwm.nssl2.fused-gs.v1,rain_donor_compete_dt60,rain_donor_competition,1,2, 6.0000000000000000E+001, 2.6000000000000000E+002, 1.1632878780364990E+000, 8.6889000000000000E+004, 9.6061694622039795E-001, 0.0000000000000000E+000, 8.0000000000000000E+000, 4.0000000000000000E+000, 0.0000000000000000E+000, 2.6000000000000000E+002, 2.7065939331054688E+002, 1.3708157930523157E-003, 1.5000000130385160E-003, 8.0000003799796104E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.1999999880790710E-003, 2.4000001139938831E-003, 6.9565216000000000E+007, 2.0000000000000000E+004, 1.0000000000000000E+006, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 8.5307774497778155E-006, 4.2952169678756036E-006, 2.6088665771484375E+002, 2.7158239746093750E+002, 1.4626397751271725E-003, 0.0000000000000000E+000, 5.7288715615868568E-003, 1.4242528704926372E-003, 1.7931505572050810E-003, 4.7410223633050919E-003, 4.1208802722394466E-003, 0.0000000000000000E+000, 6.2853930664062500E+002, 7.3422787500000000E+005, 1.5662466796875000E+004, 1.0731567382812500E+004, 1.9992900390625000E+003, 3.5000000000000000E+008, 1.4668534277006984E-005, 7.4088197834498715E-006
gpuwm.nssl2.fused-gs.v1,rain_donor_compete_dt60,rain_donor_competition,1,3, 6.0000000000000000E+001, 5.1000000000000000E+002, 1.0021821260452271E+000, 7.6389000000000000E+004, 9.2588901519775391E-001, 8.0000000000000000E+000, 1.8000000000000000E+001, 1.3000000000000000E+001, 0.0000000000000000E+000, 2.6514898681640625E+002, 2.8637231445312500E+002, 2.4702809751033783E-003, 1.5000000130385160E-003, 8.0000003799796104E-003, 1.7999999690800905E-003, 2.0000000949949026E-003, 2.1999999880790710E-003, 2.4000001139938831E-003, 6.1538464000000000E+007, 2.0000000000000000E+004, 1.0000000000000000E+006, 2.0000000000000000E+004, 8.0000000000000000E+003, 2.0000000000000000E+003, 3.5000000000000000E+008, 4.4096013880334795E-006, 3.0065464216022519E-006, 2.6604730224609375E+002, 2.8734252929687500E+002, 2.5753614027053118E-003, 0.0000000000000000E+000, 5.7116020470857620E-003, 1.2168425600975752E-003, 1.6093084122985601E-003, 5.1132254302501678E-003, 4.1439426131546497E-003, 0.0000000000000000E+000, 5.3985949707031250E+002, 6.2057062500000000E+005, 1.3721985351562500E+004, 2.9552853515625000E+004, 1.9991105957031250E+003, 3.5000000000000000E+008, 1.0403298801975325E-005, 5.4390202421927825E-006
