case,k,delt,ktau,conflx,iland,isoil,nroot,myj,prcpms,rainf,patm,qvatm,qcatm,glw,gsw,emiss,rnet,qkms,tkms,rho,xlv,cp,rovcp,cw,stbolt,tabs,zsmain,zshalf,tice,rhosice,capice,thdifice,tso_before,tso_after,dew_before,dew_after,soilt_before,soilt_after,qvg_before,qvg_after,qsg_before,qsg_after,qcg_before,qcg_after,eeta,qfx,hfx,s,evapl,prcpl,fltot,soilmois_after,soiliqw_after,soilice_after,smfrkeep_after,keepfr_after
dew_condensing,3,60.0000000,1,40.0000000,24,16,4,0,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,0.399999991E-1,0.249999985E-1,-8.94998169,916.246887,1874720.62,0.120597804E-5,264.200012,264.213074,0.00000000,0.369235713E-4,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.480006420E-4,-136.801834,-116.995514,113.064293,-0.480006420E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
dew_condensing,4,60.0000000,1,40.0000000,24,16,4,0,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,0.100000001,0.700000003E-1,-9.35000610,916.186462,1871740.25,0.120789832E-5,263.799988,263.802643,0.00000000,0.369235713E-4,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.480006420E-4,-136.801834,-116.995514,113.064293,-0.480006420E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
dew_condensing,5,60.0000000,1,40.0000000,24,16,4,0,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,0.300000012,0.200000003,-9.75000000,916.126160,1868760.75,0.120982418E-5,263.399994,263.400177,0.00000000,0.369235713E-4,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.480006420E-4,-136.801834,-116.995514,113.064293,-0.480006420E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
dew_condensing,6,60.0000000,1,40.0000000,24,16,4,0,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,0.600000024,0.450000018,-10.1499939,916.065796,1865781.38,0.121175606E-5,263.000000,263.000092,0.00000000,0.369235713E-4,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.480006420E-4,-136.801834,-116.995514,113.064293,-0.480006420E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
dew_condensing,7,60.0000000,1,40.0000000,24,16,4,0,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,1.00000000,0.800000012,-10.5499878,916.005493,1862802.50,0.121369385E-5,262.600006,262.600037,0.00000000,0.369235713E-4,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.480006420E-4,-136.801834,-116.995514,113.064293,-0.480006420E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
dew_condensing,8,60.0000000,1,40.0000000,24,16,4,0,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,1.60000002,1.29999995,-10.9499817,915.945129,1859824.00,0.121563755E-5,262.200012,262.200012,0.00000000,0.369235713E-4,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.480006420E-4,-136.801834,-116.995514,113.064293,-0.480006420E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
dew_condensing,9,60.0000000,1,40.0000000,24,16,4,0,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,3.00000000,2.29999995,-11.3500061,915.884705,1856845.50,0.121758751E-5,261.799988,261.799988,0.00000000,0.369235713E-4,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.480006420E-4,-136.801834,-116.995514,113.064293,-0.480006420E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_condensing,1,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,0.00000000,0.00000000,-8.14999390,916.367615,1880681.88,0.120215543E-5,265.000000,265.208466,0.00000000,0.00000000,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.00000000,-135.911942,-116.995514,113.064293,-0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_condensing,2,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,0.999999978E-2,0.499999989E-2,-8.54998779,916.307312,1877701.12,0.120406378E-5,264.600006,264.708374,0.00000000,0.00000000,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.00000000,-135.911942,-116.995514,113.064293,-0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_condensing,3,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,0.399999991E-1,0.249999985E-1,-8.94998169,916.246887,1874720.62,0.120597804E-5,264.200012,264.213074,0.00000000,0.00000000,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.00000000,-135.911942,-116.995514,113.064293,-0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_condensing,4,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,0.100000001,0.700000003E-1,-9.35000610,916.186462,1871740.25,0.120789832E-5,263.799988,263.802643,0.00000000,0.00000000,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.00000000,-135.911942,-116.995514,113.064293,-0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_condensing,5,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,0.300000012,0.200000003,-9.75000000,916.126160,1868760.75,0.120982418E-5,263.399994,263.400177,0.00000000,0.00000000,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.00000000,-135.911942,-116.995514,113.064293,-0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_condensing,6,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,0.600000024,0.450000018,-10.1499939,916.065796,1865781.38,0.121175606E-5,263.000000,263.000092,0.00000000,0.00000000,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.00000000,-135.911942,-116.995514,113.064293,-0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_condensing,7,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,1.00000000,0.800000012,-10.5499878,916.005493,1862802.50,0.121369385E-5,262.600006,262.600037,0.00000000,0.00000000,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.00000000,-135.911942,-116.995514,113.064293,-0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_condensing,8,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,1.60000002,1.29999995,-10.9499817,915.945129,1859824.00,0.121563755E-5,262.200012,262.200012,0.00000000,0.00000000,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.00000000,-135.911942,-116.995514,113.064293,-0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_condensing,9,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.449999981E-2,0.00000000,290.000000,40.0000000,0.980000019,30.0000000,0.149999997E-1,0.130000003E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,272.000000,3.00000000,2.29999995,-11.3500061,915.884705,1856845.50,0.121758751E-5,261.799988,261.799988,0.00000000,0.00000000,265.000000,265.208466,0.200159056E-2,0.203842833E-2,0.200159056E-2,0.203842833E-2,0.00000000,0.00000000,-0.00000000,-135.911942,-116.995514,113.064293,-0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_evaporating,1,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.500000024E-3,0.00000000,250.000000,120.000000,0.980000019,55.0000000,0.179999992E-1,0.160000008E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,270.000000,0.00000000,0.00000000,-2.64999390,917.198914,1921709.50,0.117648995E-5,270.500000,270.359009,0.00000000,0.00000000,270.500000,270.359009,0.320813712E-2,0.317034242E-2,0.320813712E-2,0.317034242E-2,0.00000000,0.00000000,0.624860113E-4,177.433609,7.61172390,0.896952376E-1,0.624860113E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_evaporating,2,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.500000024E-3,0.00000000,250.000000,120.000000,0.980000019,55.0000000,0.179999992E-1,0.160000008E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,270.000000,0.999999978E-2,0.499999989E-2,-2.79998779,917.176208,1920589.62,0.117717593E-5,270.350006,270.358612,0.00000000,0.00000000,270.500000,270.359009,0.320813712E-2,0.317034242E-2,0.320813712E-2,0.317034242E-2,0.00000000,0.00000000,0.624860113E-4,177.433609,7.61172390,0.896952376E-1,0.624860113E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_evaporating,3,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.500000024E-3,0.00000000,250.000000,120.000000,0.980000019,55.0000000,0.179999992E-1,0.160000008E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,270.000000,0.399999991E-1,0.249999985E-1,-2.94998169,917.153564,1919469.88,0.117786260E-5,270.200012,270.204041,0.00000000,0.00000000,270.500000,270.359009,0.320813712E-2,0.317034242E-2,0.320813712E-2,0.317034242E-2,0.00000000,0.00000000,0.624860113E-4,177.433609,7.61172390,0.896952376E-1,0.624860113E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_evaporating,4,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.500000024E-3,0.00000000,250.000000,120.000000,0.980000019,55.0000000,0.179999992E-1,0.160000008E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,270.000000,0.100000001,0.700000003E-1,-3.10000610,917.130859,1918350.00,0.117855029E-5,270.049988,270.050934,0.00000000,0.00000000,270.500000,270.359009,0.320813712E-2,0.317034242E-2,0.320813712E-2,0.317034242E-2,0.00000000,0.00000000,0.624860113E-4,177.433609,7.61172390,0.896952376E-1,0.624860113E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_evaporating,5,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.500000024E-3,0.00000000,250.000000,120.000000,0.980000019,55.0000000,0.179999992E-1,0.160000008E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,270.000000,0.300000012,0.200000003,-3.25000000,917.108215,1917230.38,0.117923855E-5,269.899994,269.900024,0.00000000,0.00000000,270.500000,270.359009,0.320813712E-2,0.317034242E-2,0.320813712E-2,0.317034242E-2,0.00000000,0.00000000,0.624860113E-4,177.433609,7.61172390,0.896952376E-1,0.624860113E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_evaporating,6,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.500000024E-3,0.00000000,250.000000,120.000000,0.980000019,55.0000000,0.179999992E-1,0.160000008E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,270.000000,0.600000024,0.450000018,-3.39999390,917.085510,1916110.62,0.117992761E-5,269.750000,269.750031,0.00000000,0.00000000,270.500000,270.359009,0.320813712E-2,0.317034242E-2,0.320813712E-2,0.317034242E-2,0.00000000,0.00000000,0.624860113E-4,177.433609,7.61172390,0.896952376E-1,0.624860113E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_evaporating,7,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.500000024E-3,0.00000000,250.000000,120.000000,0.980000019,55.0000000,0.179999992E-1,0.160000008E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,270.000000,1.00000000,0.800000012,-3.54998779,917.062744,1914990.88,0.118061757E-5,269.600006,269.600006,0.00000000,0.00000000,270.500000,270.359009,0.320813712E-2,0.317034242E-2,0.320813712E-2,0.317034242E-2,0.00000000,0.00000000,0.624860113E-4,177.433609,7.61172390,0.896952376E-1,0.624860113E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_evaporating,8,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.500000024E-3,0.00000000,250.000000,120.000000,0.980000019,55.0000000,0.179999992E-1,0.160000008E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,270.000000,1.60000002,1.29999995,-3.69998169,917.040161,1913871.50,0.118130811E-5,269.450012,269.450012,0.00000000,0.00000000,270.500000,270.359009,0.320813712E-2,0.317034242E-2,0.320813712E-2,0.317034242E-2,0.00000000,0.00000000,0.624860113E-4,177.433609,7.61172390,0.896952376E-1,0.624860113E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
myj_evaporating,9,60.0000000,1,40.0000000,24,16,4,1,0.00000000,0.00000000,0.949999988,0.500000024E-3,0.00000000,250.000000,120.000000,0.980000019,55.0000000,0.179999992E-1,0.160000008E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,270.000000,3.00000000,2.29999995,-3.85000610,917.017395,1912751.62,0.118199966E-5,269.299988,269.299988,0.00000000,0.00000000,270.500000,270.359009,0.320813712E-2,0.317034242E-2,0.320813712E-2,0.317034242E-2,0.00000000,0.00000000,0.624860113E-4,177.433609,7.61172390,0.896952376E-1,0.624860113E-4,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
rain_on_ice,1,60.0000000,1,40.0000000,24,16,4,0,0.300000011E-5,1.00000000,0.949999988,0.480000023E-2,0.00000000,320.000000,100.000000,0.980000019,60.0000000,0.120000001E-1,0.109999999E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,275.000000,0.00000000,0.00000000,-2.35000610,917.244263,1923949.38,0.117512025E-5,270.799988,271.092316,0.00000000,0.171422271E-4,270.899994,271.092316,0.331763923E-2,0.337148132E-2,0.331763923E-2,0.337148132E-2,0.00000000,0.00000000,-0.222848939E-4,-63.5119476,-56.9600143,47.5177765,-0.222848939E-4,0.300000011E-5,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
rain_on_ice,2,60.0000000,1,40.0000000,24,16,4,0,0.300000011E-5,1.00000000,0.949999988,0.480000023E-2,0.00000000,320.000000,100.000000,0.980000019,60.0000000,0.120000001E-1,0.109999999E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,275.000000,0.999999978E-2,0.499999989E-2,-2.30001831,917.251831,1924322.62,0.117489230E-5,270.849976,270.882141,0.00000000,0.171422271E-4,270.899994,271.092316,0.331763923E-2,0.337148132E-2,0.331763923E-2,0.337148132E-2,0.00000000,0.00000000,-0.222848939E-4,-63.5119476,-56.9600143,47.5177765,-0.222848939E-4,0.300000011E-5,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
rain_on_ice,3,60.0000000,1,40.0000000,24,16,4,0,0.300000011E-5,1.00000000,0.949999988,0.480000023E-2,0.00000000,320.000000,100.000000,0.980000019,60.0000000,0.120000001E-1,0.109999999E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,275.000000,0.399999991E-1,0.249999985E-1,-2.25000000,917.259460,1924696.38,0.117466413E-5,270.899994,270.899506,0.00000000,0.171422271E-4,270.899994,271.092316,0.331763923E-2,0.337148132E-2,0.331763923E-2,0.337148132E-2,0.00000000,0.00000000,-0.222848939E-4,-63.5119476,-56.9600143,47.5177765,-0.222848939E-4,0.300000011E-5,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
rain_on_ice,4,60.0000000,1,40.0000000,24,16,4,0,0.300000011E-5,1.00000000,0.949999988,0.480000023E-2,0.00000000,320.000000,100.000000,0.980000019,60.0000000,0.120000001E-1,0.109999999E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,275.000000,0.100000001,0.700000003E-1,-2.20001221,917.267029,1925069.62,0.117443642E-5,270.949982,270.949677,0.00000000,0.171422271E-4,270.899994,271.092316,0.331763923E-2,0.337148132E-2,0.331763923E-2,0.337148132E-2,0.00000000,0.00000000,-0.222848939E-4,-63.5119476,-56.9600143,47.5177765,-0.222848939E-4,0.300000011E-5,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
rain_on_ice,5,60.0000000,1,40.0000000,24,16,4,0,0.300000011E-5,1.00000000,0.949999988,0.480000023E-2,0.00000000,320.000000,100.000000,0.980000019,60.0000000,0.120000001E-1,0.109999999E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,275.000000,0.300000012,0.200000003,-2.14999390,917.274536,1925443.00,0.117420871E-5,271.000000,270.999969,0.00000000,0.171422271E-4,270.899994,271.092316,0.331763923E-2,0.337148132E-2,0.331763923E-2,0.337148132E-2,0.00000000,0.00000000,-0.222848939E-4,-63.5119476,-56.9600143,47.5177765,-0.222848939E-4,0.300000011E-5,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
rain_on_ice,6,60.0000000,1,40.0000000,24,16,4,0,0.300000011E-5,1.00000000,0.949999988,0.480000023E-2,0.00000000,320.000000,100.000000,0.980000019,60.0000000,0.120000001E-1,0.109999999E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,275.000000,0.600000024,0.450000018,-2.10000610,917.282104,1925816.25,0.117398110E-5,271.049988,271.049927,0.00000000,0.171422271E-4,270.899994,271.092316,0.331763923E-2,0.337148132E-2,0.331763923E-2,0.337148132E-2,0.00000000,0.00000000,-0.222848939E-4,-63.5119476,-56.9600143,47.5177765,-0.222848939E-4,0.300000011E-5,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
rain_on_ice,7,60.0000000,1,40.0000000,24,16,4,0,0.300000011E-5,1.00000000,0.949999988,0.480000023E-2,0.00000000,320.000000,100.000000,0.980000019,60.0000000,0.120000001E-1,0.109999999E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,275.000000,1.00000000,0.800000012,-2.05001831,917.289734,1926189.75,0.117375350E-5,271.099976,271.099976,0.00000000,0.171422271E-4,270.899994,271.092316,0.331763923E-2,0.337148132E-2,0.331763923E-2,0.337148132E-2,0.00000000,0.00000000,-0.222848939E-4,-63.5119476,-56.9600143,47.5177765,-0.222848939E-4,0.300000011E-5,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
rain_on_ice,8,60.0000000,1,40.0000000,24,16,4,0,0.300000011E-5,1.00000000,0.949999988,0.480000023E-2,0.00000000,320.000000,100.000000,0.980000019,60.0000000,0.120000001E-1,0.109999999E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,275.000000,1.60000002,1.29999995,-2.00000000,917.297302,1926563.25,0.117352590E-5,271.149994,271.149963,0.00000000,0.171422271E-4,270.899994,271.092316,0.331763923E-2,0.337148132E-2,0.331763923E-2,0.337148132E-2,0.00000000,0.00000000,-0.222848939E-4,-63.5119476,-56.9600143,47.5177765,-0.222848939E-4,0.300000011E-5,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
rain_on_ice,9,60.0000000,1,40.0000000,24,16,4,0,0.300000011E-5,1.00000000,0.949999988,0.480000023E-2,0.00000000,320.000000,100.000000,0.980000019,60.0000000,0.120000001E-1,0.109999999E-1,1.29999995,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,275.000000,3.00000000,2.29999995,-1.95001221,917.304810,1926936.50,0.117329864E-5,271.199982,271.199982,0.00000000,0.171422271E-4,270.899994,271.092316,0.331763923E-2,0.337148132E-2,0.331763923E-2,0.337148132E-2,0.00000000,0.00000000,-0.222848939E-4,-63.5119476,-56.9600143,47.5177765,-0.222848939E-4,0.300000011E-5,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000
