case,case_index,k,delt,conflx,ktau,nroot,meltfactor,ivgtyp,isltyp,isice,xland,seaice,prcpms,newsnms,patm,tabs,qvatm,qcatm,rho,glw,gsw,qkms,tkms,pc,lai,vegfra,sat,cn,c1sn,c2sn,cw,xlv,cp,rovcp,g0_p,stbolt,kqwrtz,kice,kwt,qwrtz,rhocs,dqm,qmin,ref,wilt,psis,bclh,ksat,alb_snow_free,zsmain,zshalf,iland_before,snwe_before,snhei_before,snowfrac_before,rhosn_before,rhonewsn_before,rhosnfall_before,snowrat_before,grauprat_before,icerat_before,curat_before,alb_snow_before,emiss_before,mavail_before,alb_before,cst_before,znt_before,soilt_before,soilt1_before,tsnav_before,dew_before,qvg_before,qsg_before,qcg_before,smelt_before,snoh_before,snflx_before,snom_before,snowfallac_before,acsnow_before,edir1_before,ec1_before,ett1_before,eeta_before,qfx_before,hfx_before,s_before,sublim_before,evapl_before,prcpl_before,fltot_before,runoff1_before,runoff2_before,infiltr_before,smf_before,rsm_before,snweprint_before,snheiprint_before,soilm1d_before,ts1d_before,smfrkeep_before,keepfr_before,soilice_before,soiliqw_before,iland_after,snwe_after,snhei_after,snowfrac_after,rhosn_after,rhonewsn_after,rhosnfall_after,snowrat_after,grauprat_after,icerat_after,curat_after,alb_snow_after,emiss_after,mavail_after,alb_after,cst_after,znt_after,soilt_after,soilt1_after,tsnav_after,dew_after,qvg_after,qsg_after,qcg_after,smelt_after,snoh_after,snflx_after,snom_after,snowfallac_after,acsnow_after,edir1_after,ec1_after,ett1_after,eeta_after,qfx_after,hfx_after,s_after,sublim_after,evapl_after,prcpl_after,fltot_after,runoff1_after,runoff2_after,infiltr_after,smf_after,rsm_after,snweprint_after,snheiprint_after,soilm1d_after,ts1d_after,smfrkeep_after,keepfr_after,soilice_after,soiliqw_after
melt_out_mosaic_land,18,9,60.0000000,55.0000000,1,3,2.00000000,10,6,15,1.00000000,0.00000000,0.300000011E-6,0.00000000,0.920000017,268.000000,0.199999995E-3,0.199999995E-3,1.17999995,250.000000,80.0000000,0.200000003,0.150000006,0.400000006,2.90000010,20.0000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,3.00000000,2.29999995,10,0.199999995E-4,0.666666674E-4,0.300000012,300.000000,100.000000,100.000000,0.400000006,0.300000012,0.200000003,0.100000001,0.699999988,0.920000017,0.750000000,0.419999987,0.999999975E-4,0.399999991E-1,269.000000,269.000000,-3.00000000,0.399999999E-5,0.219999999E-2,0.219999999E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.50000000,0.500000006E-7,0.599999979E-7,0.699999987E-7,0.110000001E-3,0.130000000E-3,21.0000000,-9.00000000,0.199999995E-4,0.700000019E-4,0.149999996E-4,0.400000006,0.100000001E-6,0.200000002E-6,0.300000011E-6,0.00000000,0.00000000,0.00000000,0.00000000,0.216000006,272.000000,0.500000007E-1,1.00000000,0.00000000,0.216000006,10,0.00000000,0.00000000,0.423415913E-3,300.000000,100.000000,100.000000,0.400000006,0.300000012,0.200000003,0.100000001,0.699999988,0.920025408,0.757024705,0.180000007,0.989273467E-4,0.269499999E-1,268.035797,267.135986,-6.02273560,0.00000000,0.206627697E-2,0.268804654E-2,0.00000000,0.00000000,0.00000000,-165.802994,0.00000000,0.00000000,3.50000000,0.352331682E-6,0.293589508E-7,0.755647656E-9,0.382446276E-3,956.173889,6.52021027,-50.8889084,0.161341163E-6,0.382272527E-3,0.300000011E-6,-0.499980301,0.396027247E-7,0.00000000,-0.248915853E-6,0.00000000,0.00000000,0.00000000,0.00000000,0.216000006,272.000000,0.500000007E-1,0.00000000,0.500000007E-1,0.171000004
melt_out_fresh_snow,19,1,45.0000000,33.0000000,1,3,0.850000024,10,6,15,1.00000000,0.00000000,0.00000000,0.200000002E-6,0.949999988,266.000000,0.150000007E-3,0.999999975E-4,1.20000005,240.000000,70.0000000,0.219999999,0.159999996,0.400000006,2.90000010,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,0.00000000,0.00000000,10,0.499999987E-5,0.166666669E-4,0.200000003,300.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.920000017,0.550000012,0.439999998,0.00000000,0.299999993E-1,268.000000,268.000000,-5.00000000,0.00000000,0.240000011E-2,0.240000011E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,1.25000000,0.00000000,0.00000000,0.00000000,0.900000014E-4,0.999999975E-4,17.0000000,-6.00000000,0.999999975E-5,0.299999992E-4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.0000000,0.00000000,0.00000000,0.00000000,0.219999999,267.000000,0.00000000,0.00000000,0.00000000,0.219999999,10,0.00000000,0.00000000,0.713940477E-3,148.188660,63.8490067,63.8490067,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.819198906,0.180000007,0.00000000,0.299999993E-1,266.817230,266.822418,-6.33276367,0.00000000,0.234423927E-2,0.234423927E-2,0.00000000,0.00000000,0.00000000,-82.8201752,0.00000000,5.14095736,1.25000000,0.303400952E-6,0.00000000,0.00000000,0.303400942E-3,860.141663,159.941177,-82.8201752,0.303400942E-3,0.299999992E-4,0.00000000,-0.626464844,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.216234416,266.822418,0.173171803,0.00000000,0.173855424,0.635301173E-1
melt_out_fresh_snow,19,2,45.0000000,33.0000000,1,3,0.850000024,10,6,15,1.00000000,0.00000000,0.00000000,0.200000002E-6,0.949999988,266.000000,0.150000007E-3,0.999999975E-4,1.20000005,240.000000,70.0000000,0.219999999,0.159999996,0.400000006,2.90000010,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,0.999999978E-2,0.499999989E-2,10,0.499999987E-5,0.166666669E-4,0.200000003,300.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.920000017,0.550000012,0.439999998,0.00000000,0.299999993E-1,268.000000,268.000000,-5.00000000,0.00000000,0.240000011E-2,0.240000011E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,1.25000000,0.00000000,0.00000000,0.00000000,0.900000014E-4,0.999999975E-4,17.0000000,-6.00000000,0.999999975E-5,0.299999992E-4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.0000000,0.00000000,0.00000000,0.00000000,0.222000003,267.350006,0.00000000,0.00000000,0.00000000,0.222000003,10,0.00000000,0.00000000,0.713940477E-3,148.188660,63.8490067,63.8490067,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.819198906,0.180000007,0.00000000,0.299999993E-1,266.817230,266.822418,-6.33276367,0.00000000,0.234423927E-2,0.234423927E-2,0.00000000,0.00000000,0.00000000,-82.8201752,0.00000000,5.14095736,1.25000000,0.303400952E-6,0.00000000,0.00000000,0.303400942E-3,860.141663,159.941177,-82.8201752,0.303400942E-3,0.299999992E-4,0.00000000,-0.626464844,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.221933693,267.370026,0.173976585,0.00000000,0.173892498,0.654967427E-1
melt_out_fresh_snow,19,3,45.0000000,33.0000000,1,3,0.850000024,10,6,15,1.00000000,0.00000000,0.00000000,0.200000002E-6,0.949999988,266.000000,0.150000007E-3,0.999999975E-4,1.20000005,240.000000,70.0000000,0.219999999,0.159999996,0.400000006,2.90000010,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,0.399999991E-1,0.249999985E-1,10,0.499999987E-5,0.166666669E-4,0.200000003,300.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.920000017,0.550000012,0.439999998,0.00000000,0.299999993E-1,268.000000,268.000000,-5.00000000,0.00000000,0.240000011E-2,0.240000011E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,1.25000000,0.00000000,0.00000000,0.00000000,0.900000014E-4,0.999999975E-4,17.0000000,-6.00000000,0.999999975E-5,0.299999992E-4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.0000000,0.00000000,0.00000000,0.00000000,0.223999992,267.700012,0.00000000,0.00000000,0.00000000,0.223999992,10,0.00000000,0.00000000,0.713940477E-3,148.188660,63.8490067,63.8490067,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.819198906,0.180000007,0.00000000,0.299999993E-1,266.817230,266.822418,-6.33276367,0.00000000,0.234423927E-2,0.234423927E-2,0.00000000,0.00000000,0.00000000,-82.8201752,0.00000000,5.14095736,1.25000000,0.303400952E-6,0.00000000,0.00000000,0.303400942E-3,860.141663,159.941177,-82.8201752,0.303400942E-3,0.299999992E-4,0.00000000,-0.626464844,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.223997906,267.696930,0.174677730,0.00000000,0.174691617,0.667775273E-1
melt_out_fresh_snow,19,4,45.0000000,33.0000000,1,3,0.850000024,10,6,15,1.00000000,0.00000000,0.00000000,0.200000002E-6,0.949999988,266.000000,0.150000007E-3,0.999999975E-4,1.20000005,240.000000,70.0000000,0.219999999,0.159999996,0.400000006,2.90000010,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,0.100000001,0.700000003E-1,10,0.499999987E-5,0.166666669E-4,0.200000003,300.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.920000017,0.550000012,0.439999998,0.00000000,0.299999993E-1,268.000000,268.000000,-5.00000000,0.00000000,0.240000011E-2,0.240000011E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,1.25000000,0.00000000,0.00000000,0.00000000,0.900000014E-4,0.999999975E-4,17.0000000,-6.00000000,0.999999975E-5,0.299999992E-4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.0000000,0.00000000,0.00000000,0.00000000,0.225999996,268.049988,0.00000000,0.00000000,0.00000000,0.225999996,10,0.00000000,0.00000000,0.713940477E-3,148.188660,63.8490067,63.8490067,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.819198906,0.180000007,0.00000000,0.299999993E-1,266.817230,266.822418,-6.33276367,0.00000000,0.234423927E-2,0.234423927E-2,0.00000000,0.00000000,0.00000000,-82.8201752,0.00000000,5.14095736,1.25000000,0.303400952E-6,0.00000000,0.00000000,0.303400942E-3,860.141663,159.941177,-82.8201752,0.303400942E-3,0.299999992E-4,0.00000000,-0.626464844,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.225999400,268.049225,0.175260335,0.00000000,0.175264046,0.682623535E-1
melt_out_fresh_snow,19,5,45.0000000,33.0000000,1,3,0.850000024,10,6,15,1.00000000,0.00000000,0.00000000,0.200000002E-6,0.949999988,266.000000,0.150000007E-3,0.999999975E-4,1.20000005,240.000000,70.0000000,0.219999999,0.159999996,0.400000006,2.90000010,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,0.300000012,0.200000003,10,0.499999987E-5,0.166666669E-4,0.200000003,300.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.920000017,0.550000012,0.439999998,0.00000000,0.299999993E-1,268.000000,268.000000,-5.00000000,0.00000000,0.240000011E-2,0.240000011E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,1.25000000,0.00000000,0.00000000,0.00000000,0.900000014E-4,0.999999975E-4,17.0000000,-6.00000000,0.999999975E-5,0.299999992E-4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.0000000,0.00000000,0.00000000,0.00000000,0.228000000,268.399994,0.00000000,0.00000000,0.00000000,0.228000000,10,0.00000000,0.00000000,0.713940477E-3,148.188660,63.8490067,63.8490067,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.819198906,0.180000007,0.00000000,0.299999993E-1,266.817230,266.822418,-6.33276367,0.00000000,0.234423927E-2,0.234423927E-2,0.00000000,0.00000000,0.00000000,-82.8201752,0.00000000,5.14095736,1.25000000,0.303400952E-6,0.00000000,0.00000000,0.303400942E-3,860.141663,159.941177,-82.8201752,0.303400942E-3,0.299999992E-4,0.00000000,-0.626464844,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.227999985,268.399933,0.175705507,0.00000000,0.175705850,0.698647350E-1
melt_out_fresh_snow,19,6,45.0000000,33.0000000,1,3,0.850000024,10,6,15,1.00000000,0.00000000,0.00000000,0.200000002E-6,0.949999988,266.000000,0.150000007E-3,0.999999975E-4,1.20000005,240.000000,70.0000000,0.219999999,0.159999996,0.400000006,2.90000010,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,0.600000024,0.450000018,10,0.499999987E-5,0.166666669E-4,0.200000003,300.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.920000017,0.550000012,0.439999998,0.00000000,0.299999993E-1,268.000000,268.000000,-5.00000000,0.00000000,0.240000011E-2,0.240000011E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,1.25000000,0.00000000,0.00000000,0.00000000,0.900000014E-4,0.999999975E-4,17.0000000,-6.00000000,0.999999975E-5,0.299999992E-4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.0000000,0.00000000,0.00000000,0.00000000,0.230000004,268.750000,0.00000000,0.00000000,0.00000000,0.230000004,10,0.00000000,0.00000000,0.713940477E-3,148.188660,63.8490067,63.8490067,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.819198906,0.180000007,0.00000000,0.299999993E-1,266.817230,266.822418,-6.33276367,0.00000000,0.234423927E-2,0.234423927E-2,0.00000000,0.00000000,0.00000000,-82.8201752,0.00000000,5.14095736,1.25000000,0.303400952E-6,0.00000000,0.00000000,0.303400942E-3,860.141663,159.941177,-82.8201752,0.303400942E-3,0.299999992E-4,0.00000000,-0.626464844,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.229999989,268.749969,0.175990313,0.00000000,0.175990462,0.716085881E-1
melt_out_fresh_snow,19,7,45.0000000,33.0000000,1,3,0.850000024,10,6,15,1.00000000,0.00000000,0.00000000,0.200000002E-6,0.949999988,266.000000,0.150000007E-3,0.999999975E-4,1.20000005,240.000000,70.0000000,0.219999999,0.159999996,0.400000006,2.90000010,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,1.00000000,0.800000012,10,0.499999987E-5,0.166666669E-4,0.200000003,300.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.920000017,0.550000012,0.439999998,0.00000000,0.299999993E-1,268.000000,268.000000,-5.00000000,0.00000000,0.240000011E-2,0.240000011E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,1.25000000,0.00000000,0.00000000,0.00000000,0.900000014E-4,0.999999975E-4,17.0000000,-6.00000000,0.999999975E-5,0.299999992E-4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.0000000,0.00000000,0.00000000,0.00000000,0.231999993,269.100006,0.00000000,0.00000000,0.00000000,0.231999993,10,0.00000000,0.00000000,0.713940477E-3,148.188660,63.8490067,63.8490067,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.819198906,0.180000007,0.00000000,0.299999993E-1,266.817230,266.822418,-6.33276367,0.00000000,0.234423927E-2,0.234423927E-2,0.00000000,0.00000000,0.00000000,-82.8201752,0.00000000,5.14095736,1.25000000,0.303400952E-6,0.00000000,0.00000000,0.303400942E-3,860.141663,159.941177,-82.8201752,0.303400942E-3,0.299999992E-4,0.00000000,-0.626464844,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.231999978,269.099945,0.176085383,0.00000000,0.176085755,0.735228062E-1
melt_out_fresh_snow,19,8,45.0000000,33.0000000,1,3,0.850000024,10,6,15,1.00000000,0.00000000,0.00000000,0.200000002E-6,0.949999988,266.000000,0.150000007E-3,0.999999975E-4,1.20000005,240.000000,70.0000000,0.219999999,0.159999996,0.400000006,2.90000010,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,1.60000002,1.29999995,10,0.499999987E-5,0.166666669E-4,0.200000003,300.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.920000017,0.550000012,0.439999998,0.00000000,0.299999993E-1,268.000000,268.000000,-5.00000000,0.00000000,0.240000011E-2,0.240000011E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,1.25000000,0.00000000,0.00000000,0.00000000,0.900000014E-4,0.999999975E-4,17.0000000,-6.00000000,0.999999975E-5,0.299999992E-4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.0000000,0.00000000,0.00000000,0.00000000,0.233999997,269.450012,0.00000000,0.00000000,0.00000000,0.233999997,10,0.00000000,0.00000000,0.713940477E-3,148.188660,63.8490067,63.8490067,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.819198906,0.180000007,0.00000000,0.299999993E-1,266.817230,266.822418,-6.33276367,0.00000000,0.234423927E-2,0.234423927E-2,0.00000000,0.00000000,0.00000000,-82.8201752,0.00000000,5.14095736,1.25000000,0.303400952E-6,0.00000000,0.00000000,0.303400942E-3,860.141663,159.941177,-82.8201752,0.303400942E-3,0.299999992E-4,0.00000000,-0.626464844,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.233999982,269.450012,0.175952986,0.00000000,0.175952986,0.756423026E-1
melt_out_fresh_snow,19,9,45.0000000,33.0000000,1,3,0.850000024,10,6,15,1.00000000,0.00000000,0.00000000,0.200000002E-6,0.949999988,266.000000,0.150000007E-3,0.999999975E-4,1.20000005,240.000000,70.0000000,0.219999999,0.159999996,0.400000006,2.90000010,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.400000006,1210000.00,0.400999993,0.500000007E-1,0.314000010,0.136999995,-0.477999985,5.38999987,0.695000017E-5,0.180000007,3.00000000,2.29999995,10,0.499999987E-5,0.166666669E-4,0.200000003,300.000000,100.000000,100.000000,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.920000017,0.550000012,0.439999998,0.00000000,0.299999993E-1,268.000000,268.000000,-5.00000000,0.00000000,0.240000011E-2,0.240000011E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,1.25000000,0.00000000,0.00000000,0.00000000,0.900000014E-4,0.999999975E-4,17.0000000,-6.00000000,0.999999975E-5,0.299999992E-4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.0000000,0.00000000,0.00000000,0.00000000,0.236000001,269.799988,0.00000000,0.00000000,0.00000000,0.236000001,10,0.00000000,0.00000000,0.713940477E-3,148.188660,63.8490067,63.8490067,1.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.819198906,0.180000007,0.00000000,0.299999993E-1,266.817230,266.822418,-6.33276367,0.00000000,0.234423927E-2,0.234423927E-2,0.00000000,0.00000000,0.00000000,-82.8201752,0.00000000,5.14095736,1.25000000,0.303400952E-6,0.00000000,0.00000000,0.303400942E-3,860.141663,159.941177,-82.8201752,0.303400942E-3,0.299999992E-4,0.00000000,-0.626464844,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.236000001,269.799988,0.175543487,0.00000000,0.175543487,0.780108571E-1
sea_ice_bare_alb_match,20,1,60.0000000,48.0000000,1,1,2.00000000,15,16,15,2.00000000,1.00000000,0.00000000,0.00000000,0.990000010,253.000000,0.799999980E-3,0.499999987E-4,1.35000002,190.000000,40.0000000,0.600000005E-2,0.499999989E-2,0.00000000,0.999999978E-2,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.500000007E-1,2100000.00,1.00000000,0.00000000,1.00000000,0.00000000,-0.217999995,4.90000010,0.346999987E-4,0.600000024,0.00000000,0.00000000,15,0.00000000,0.00000000,0.400000006,200.000000,100.000000,100.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.349999994,0.600000024,0.199999995E-3,0.109999999E-1,255.000000,255.000000,-7.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,19.0000000,-13.0000000,6.50000000,0.00000000,2.00000000,0.100000001E-6,0.200000002E-6,0.300000011E-6,0.799999980E-4,0.900000014E-4,-14.0000000,3.00000000,0.599999985E-4,0.399999990E-4,0.00000000,0.00000000,0.400000005E-6,0.499999999E-6,0.600000021E-6,8.00000000,0.00000000,0.00000000,0.00000000,1.00000000,254.000000,1.00000000,0.00000000,1.00000000,0.00000000,15,0.00000000,0.00000000,0.00000000,200.000000,100.000000,100.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,1.00000000,0.600000024,0.00000000,0.109999999E-1,253.866943,255.000000,-7.50000000,0.634073160E-6,0.694321119E-3,0.694321119E-3,0.00000000,0.00000000,19.0000000,-13.0000000,6.50000000,0.00000000,2.00000000,-0.855998827E-9,0.00000000,0.00000000,-0.855998792E-6,-2.43959665,5.89510489,-295.773499,0.599999985E-4,-0.855998792E-6,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,253.866943,1.00000000,0.00000000,1.00000000,0.00000000
sea_ice_bare_alb_match,20,2,60.0000000,48.0000000,1,1,2.00000000,15,16,15,2.00000000,1.00000000,0.00000000,0.00000000,0.990000010,253.000000,0.799999980E-3,0.499999987E-4,1.35000002,190.000000,40.0000000,0.600000005E-2,0.499999989E-2,0.00000000,0.999999978E-2,0.00000000,0.500000024E-3,0.500000000,0.260000005E-1,21.0000000,4183000.00,2500000.00,1004.50000,0.285714298,9.81000042,0.567051011E-7,7.69999981,2.20000005,0.569999993,0.500000007E-1,2100000.00,1.00000000,0.00000000,1.00000000,0.00000000,-0.217999995,4.90000010,0.346999987E-4,0.600000024,0.999999978E-2,0.499999989E-2,15,0.00000000,0.00000000,0.400000006,200.000000,100.000000,100.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,0.349999994,0.600000024,0.199999995E-3,0.109999999E-1,255.000000,255.000000,-7.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,19.0000000,-13.0000000,6.50000000,0.00000000,2.00000000,0.100000001E-6,0.200000002E-6,0.300000011E-6,0.799999980E-4,0.900000014E-4,-14.0000000,3.00000000,0.599999985E-4,0.399999990E-4,0.00000000,0.00000000,0.400000005E-6,0.499999999E-6,0.600000021E-6,8.00000000,0.00000000,0.00000000,0.00000000,1.00000000,255.500000,1.00000000,0.00000000,1.00000000,0.00000000,15,0.00000000,0.00000000,0.00000000,200.000000,100.000000,100.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.699999988,0.980000019,1.00000000,0.600000024,0.00000000,0.109999999E-1,253.866943,255.000000,-7.50000000,0.634073160E-6,0.694321119E-3,0.694321119E-3,0.00000000,0.00000000,19.0000000,-13.0000000,6.50000000,0.00000000,2.00000000,-0.855998827E-9,0.00000000,0.00000000,-0.855998792E-6,-2.43959665,5.89510489,-295.773499,0.599999985E-4,-0.855998792E-6,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,255.175171,1.00000000,0.00000000,1.00000000,0.00000000
