case_index,k,delt,c1sn,c2sn,isice,ivgtyp,seaice,gsw,tabs,tsnav,prcpms,newsnms,vegfra,lai,sat,soilt,snowfallac,alb_snow,alb_snow_free,snowrat,grauprat,icerat,curat,iland_before,snwe_before,snhei_before,snowfrac_before,rhosn_before,rhosnfall_before,cst_before,alb_before,emiss_before,znt_before,ts1d,snhei_crit,snhei_crit_newsn,zntsn,snow_mosaic,snfr,newsn,newsnowratio,snowfracnewsn,rhonewsn,smelt,rainf,rsm,dd1,infiltr,vegfrac,drip,dripsn,dripliq,smf,interw,intersn,infwater,intwratio,gswnew,gswin,albice,albsn,emissn,emiss_snowfree,keep_snow_albedo,snowfrac2,iland_after,snwe_after,snhei_after,snowfrac_after,rhosn_after,rhosnfall_after,cst_after,alb_after,emiss_after,znt_after,tice,rhosice,capice,thdifice
6,3,60,0.0260000005,21,15,10,0,90,272.5,-1.5,3.00000011e-06,1.99999999e-06,55,2.9000001,0.000500000024,271.799988,0.0199999996,0.699999988,0.180000007,0.75,0.100000001,0.100000001,0.0500000007,10,0.00999999978,0.0666666701,0.5,150,100,0.000490000006,0.449999988,0.920000017,0.075000003,272.299988,0.106733337,0.00333333341,0.0109999999,1,1,0.000725347782,0.0118577071,0.00600000005,165.437881,0,1,0,0.000521573995,0,0.550000012,2.1573971e-05,0,0,0,1.89443872e-05,1.26295909e-05,1.56286442e-05,0.600000024,90,163.636353,0.180000007,0.699999988,0.980000019,0.920000017,0,0.376290739,15,0.0101159997,0.0673578009,0.345916599,150.18306,165.437881,0.000500000024,0.649999976,0.980000019,0.075000003,0,0,0,0
6,4,60,0.0260000005,21,15,10,0,90,272.5,-1.5,3.00000011e-06,1.99999999e-06,55,2.9000001,0.000500000024,271.799988,0.0199999996,0.699999988,0.180000007,0.75,0.100000001,0.100000001,0.0500000007,10,0.00999999978,0.0666666701,0.5,150,100,0.000490000006,0.449999988,0.920000017,0.075000003,272.700012,0.106733337,0.00333333341,0.0109999999,1,1,0.000725347782,0.0118577071,0.00600000005,165.437881,0,1,0,0.000521573995,0,0.550000012,2.1573971e-05,0,0,0,1.89443872e-05,1.26295909e-05,1.56286442e-05,0.600000024,90,163.636353,0.180000007,0.699999988,0.980000019,0.920000017,0,0.376290739,15,0.0101159997,0.0673578009,0.345916599,150.18306,165.437881,0.000500000024,0.649999976,0.980000019,0.075000003,0,0,0,0
6,5,60,0.0260000005,21,15,10,0,90,272.5,-1.5,3.00000011e-06,1.99999999e-06,55,2.9000001,0.000500000024,271.799988,0.0199999996,0.699999988,0.180000007,0.75,0.100000001,0.100000001,0.0500000007,10,0.00999999978,0.0666666701,0.5,150,100,0.000490000006,0.449999988,0.920000017,0.075000003,273.100006,0.106733337,0.00333333341,0.0109999999,1,1,0.000725347782,0.0118577071,0.00600000005,165.437881,0,1,0,0.000521573995,0,0.550000012,2.1573971e-05,0,0,0,1.89443872e-05,1.26295909e-05,1.56286442e-05,0.600000024,90,163.636353,0.180000007,0.699999988,0.980000019,0.920000017,0,0.376290739,15,0.0101159997,0.0673578009,0.345916599,150.18306,165.437881,0.000500000024,0.649999976,0.980000019,0.075000003,0,0,0,0
6,6,60,0.0260000005,21,15,10,0,90,272.5,-1.5,3.00000011e-06,1.99999999e-06,55,2.9000001,0.000500000024,271.799988,0.0199999996,0.699999988,0.180000007,0.75,0.100000001,0.100000001,0.0500000007,10,0.00999999978,0.0666666701,0.5,150,100,0.000490000006,0.449999988,0.920000017,0.075000003,273.5,0.106733337,0.00333333341,0.0109999999,1,1,0.000725347782,0.0118577071,0.00600000005,165.437881,0,1,0,0.000521573995,0,0.550000012,2.1573971e-05,0,0,0,1.89443872e-05,1.26295909e-05,1.56286442e-05,0.600000024,90,163.636353,0.180000007,0.699999988,0.980000019,0.920000017,0,0.376290739,15,0.0101159997,0.0673578009,0.345916599,150.18306,165.437881,0.000500000024,0.649999976,0.980000019,0.075000003,0,0,0,0
6,7,60,0.0260000005,21,15,10,0,90,272.5,-1.5,3.00000011e-06,1.99999999e-06,55,2.9000001,0.000500000024,271.799988,0.0199999996,0.699999988,0.180000007,0.75,0.100000001,0.100000001,0.0500000007,10,0.00999999978,0.0666666701,0.5,150,100,0.000490000006,0.449999988,0.920000017,0.075000003,273.899994,0.106733337,0.00333333341,0.0109999999,1,1,0.000725347782,0.0118577071,0.00600000005,165.437881,0,1,0,0.000521573995,0,0.550000012,2.1573971e-05,0,0,0,1.89443872e-05,1.26295909e-05,1.56286442e-05,0.600000024,90,163.636353,0.180000007,0.699999988,0.980000019,0.920000017,0,0.376290739,15,0.0101159997,0.0673578009,0.345916599,150.18306,165.437881,0.000500000024,0.649999976,0.980000019,0.075000003,0,0,0,0
6,8,60,0.0260000005,21,15,10,0,90,272.5,-1.5,3.00000011e-06,1.99999999e-06,55,2.9000001,0.000500000024,271.799988,0.0199999996,0.699999988,0.180000007,0.75,0.100000001,0.100000001,0.0500000007,10,0.00999999978,0.0666666701,0.5,150,100,0.000490000006,0.449999988,0.920000017,0.075000003,274.299988,0.106733337,0.00333333341,0.0109999999,1,1,0.000725347782,0.0118577071,0.00600000005,165.437881,0,1,0,0.000521573995,0,0.550000012,2.1573971e-05,0,0,0,1.89443872e-05,1.26295909e-05,1.56286442e-05,0.600000024,90,163.636353,0.180000007,0.699999988,0.980000019,0.920000017,0,0.376290739,15,0.0101159997,0.0673578009,0.345916599,150.18306,165.437881,0.000500000024,0.649999976,0.980000019,0.075000003,0,0,0,0
6,9,60,0.0260000005,21,15,10,0,90,272.5,-1.5,3.00000011e-06,1.99999999e-06,55,2.9000001,0.000500000024,271.799988,0.0199999996,0.699999988,0.180000007,0.75,0.100000001,0.100000001,0.0500000007,10,0.00999999978,0.0666666701,0.5,150,100,0.000490000006,0.449999988,0.920000017,0.075000003,274.700012,0.106733337,0.00333333341,0.0109999999,1,1,0.000725347782,0.0118577071,0.00600000005,165.437881,0,1,0,0.000521573995,0,0.550000012,2.1573971e-05,0,0,0,1.89443872e-05,1.26295909e-05,1.56286442e-05,0.600000024,90,163.636353,0.180000007,0.699999988,0.980000019,0.920000017,0,0.376290739,15,0.0101159997,0.0673578009,0.345916599,150.18306,165.437881,0.000500000024,0.649999976,0.980000019,0.075000003,0,0,0,0
7,1,60,0.0260000005,21,15,10,0,70,268,-6,9.99999997e-07,4.99999987e-06,35,2.9000001,0.00039999999,267,8,0.349999994,0.180000007,1,0,0,0,10,0.0199999996,0.166666672,0.850000024,120,100,0.000494999986,0.330000013,0.920000017,0.075000003,266,0.133416668,0.00416666688,0.0109999999,0,1,0.00439149747,0.0147783253,1,68.3138199,0,1,0,0.000519110996,0,0.349999994,0.000119111006,0,0,0,4.01850593e-06,2.00925278e-05,9.33024921e-07,0.166666687,70,104.477615,0.180000007,0.699999988,0.980000019,0.920000017,1,0.479825705,15,0.0203990173,0.171080783,0.560488939,119.236168,68.3138199,0.00039999999,0.699999988,0.980000019,0.075000003,0,0,0,0
7,2,60,0.0260000005,21,15,10,0,70,268,-6,9.99999997e-07,4.99999987e-06,35,2.9000001,0.00039999999,267,8,0.349999994,0.180000007,1,0,0,0,10,0.0199999996,0.166666672,0.850000024,120,100,0.000494999986,0.330000013,0.920000017,0.075000003,266.700012,0.133416668,0.00416666688,0.0109999999,0,1,0.00439149747,0.0147783253,1,68.3138199,0,1,0,0.000519110996,0,0.349999994,0.000119111006,0,0,0,4.01850593e-06,2.00925278e-05,9.33024921e-07,0.166666687,70,104.477615,0.180000007,0.699999988,0.980000019,0.920000017,1,0.479825705,15,0.0203990173,0.171080783,0.560488939,119.236168,68.3138199,0.00039999999,0.699999988,0.980000019,0.075000003,0,0,0,0
7,3,60,0.0260000005,21,15,10,0,70,268,-6,9.99999997e-07,4.99999987e-06,35,2.9000001,0.00039999999,267,8,0.349999994,0.180000007,1,0,0,0,10,0.0199999996,0.166666672,0.850000024,120,100,0.000494999986,0.330000013,0.920000017,0.075000003,267.399994,0.133416668,0.00416666688,0.0109999999,0,1,0.00439149747,0.0147783253,1,68.3138199,0,1,0,0.000519110996,0,0.349999994,0.000119111006,0,0,0,4.01850593e-06,2.00925278e-05,9.33024921e-07,0.166666687,70,104.477615,0.180000007,0.699999988,0.980000019,0.920000017,1,0.479825705,15,0.0203990173,0.171080783,0.560488939,119.236168,68.3138199,0.00039999999,0.699999988,0.980000019,0.075000003,0,0,0,0
7,4,60,0.0260000005,21,15,10,0,70,268,-6,9.99999997e-07,4.99999987e-06,35,2.9000001,0.00039999999,267,8,0.349999994,0.180000007,1,0,0,0,10,0.0199999996,0.166666672,0.850000024,120,100,0.000494999986,0.330000013,0.920000017,0.075000003,268.100006,0.133416668,0.00416666688,0.0109999999,0,1,0.00439149747,0.0147783253,1,68.3138199,0,1,0,0.000519110996,0,0.349999994,0.000119111006,0,0,0,4.01850593e-06,2.00925278e-05,9.33024921e-07,0.166666687,70,104.477615,0.180000007,0.699999988,0.980000019,0.920000017,1,0.479825705,15,0.0203990173,0.171080783,0.560488939,119.236168,68.3138199,0.00039999999,0.699999988,0.980000019,0.075000003,0,0,0,0
7,5,60,0.0260000005,21,15,10,0,70,268,-6,9.99999997e-07,4.99999987e-06,35,2.9000001,0.00039999999,267,8,0.349999994,0.180000007,1,0,0,0,10,0.0199999996,0.166666672,0.850000024,120,100,0.000494999986,0.330000013,0.920000017,0.075000003,268.799988,0.133416668,0.00416666688,0.0109999999,0,1,0.00439149747,0.0147783253,1,68.3138199,0,1,0,0.000519110996,0,0.349999994,0.000119111006,0,0,0,4.01850593e-06,2.00925278e-05,9.33024921e-07,0.166666687,70,104.477615,0.180000007,0.699999988,0.980000019,0.920000017,1,0.479825705,15,0.0203990173,0.171080783,0.560488939,119.236168,68.3138199,0.00039999999,0.699999988,0.980000019,0.075000003,0,0,0,0
7,6,60,0.0260000005,21,15,10,0,70,268,-6,9.99999997e-07,4.99999987e-06,35,2.9000001,0.00039999999,267,8,0.349999994,0.180000007,1,0,0,0,10,0.0199999996,0.166666672,0.850000024,120,100,0.000494999986,0.330000013,0.920000017,0.075000003,269.5,0.133416668,0.00416666688,0.0109999999,0,1,0.00439149747,0.0147783253,1,68.3138199,0,1,0,0.000519110996,0,0.349999994,0.000119111006,0,0,0,4.01850593e-06,2.00925278e-05,9.33024921e-07,0.166666687,70,104.477615,0.180000007,0.699999988,0.980000019,0.920000017,1,0.479825705,15,0.0203990173,0.171080783,0.560488939,119.236168,68.3138199,0.00039999999,0.699999988,0.980000019,0.075000003,0,0,0,0
7,7,60,0.0260000005,21,15,10,0,70,268,-6,9.99999997e-07,4.99999987e-06,35,2.9000001,0.00039999999,267,8,0.349999994,0.180000007,1,0,0,0,10,0.0199999996,0.166666672,0.850000024,120,100,0.000494999986,0.330000013,0.920000017,0.075000003,270.200012,0.133416668,0.00416666688,0.0109999999,0,1,0.00439149747,0.0147783253,1,68.3138199,0,1,0,0.000519110996,0,0.349999994,0.000119111006,0,0,0,4.01850593e-06,2.00925278e-05,9.33024921e-07,0.166666687,70,104.477615,0.180000007,0.699999988,0.980000019,0.920000017,1,0.479825705,15,0.0203990173,0.171080783,0.560488939,119.236168,68.3138199,0.00039999999,0.699999988,0.980000019,0.075000003,0,0,0,0
7,8,60,0.0260000005,21,15,10,0,70,268,-6,9.99999997e-07,4.99999987e-06,35,2.9000001,0.00039999999,267,8,0.349999994,0.180000007,1,0,0,0,10,0.0199999996,0.166666672,0.850000024,120,100,0.000494999986,0.330000013,0.920000017,0.075000003,270.899994,0.133416668,0.00416666688,0.0109999999,0,1,0.00439149747,0.0147783253,1,68.3138199,0,1,0,0.000519110996,0,0.349999994,0.000119111006,0,0,0,4.01850593e-06,2.00925278e-05,9.33024921e-07,0.166666687,70,104.477615,0.180000007,0.699999988,0.980000019,0.920000017,1,0.479825705,15,0.0203990173,0.171080783,0.560488939,119.236168,68.3138199,0.00039999999,0.699999988,0.980000019,0.075000003,0,0,0,0
7,9,60,0.0260000005,21,15,10,0,70,268,-6,9.99999997e-07,4.99999987e-06,35,2.9000001,0.00039999999,267,8,0.349999994,0.180000007,1,0,0,0,10,0.0199999996,0.166666672,0.850000024,120,100,0.000494999986,0.330000013,0.920000017,0.075000003,271.600006,0.133416668,0.00416666688,0.0109999999,0,1,0.00439149747,0.0147783253,1,68.3138199,0,1,0,0.000519110996,0,0.349999994,0.000119111006,0,0,0,4.01850593e-06,2.00925278e-05,9.33024921e-07,0.166666687,70,104.477615,0.180000007,0.699999988,0.980000019,0.920000017,1,0.479825705,15,0.0203990173,0.171080783,0.560488939,119.236168,68.3138199,0.00039999999,0.699999988,0.980000019,0.075000003,0,0,0,0
8,1,60,0.0260000005,21,15,12,0,110,274,-0.5,0,7.99999998e-06,30,5.67999983,0.000500000024,272.899994,5,0.699999988,0.180000007,0,1,0,0,12,0.0299999993,0.119999997,0.949999988,250,100,0,0.550000012,0.935000002,0.200000003,272,0.0640399978,0.00200000009,0.0109999999,1,1,0.000959999976,0.0157480314,1,500,0,0,0,3.38966747e-05,0,0.299999982,0,0,0,0,0,3.38966747e-05,0,0,110,244.444458,0.180000007,0.699999988,0.980000019,0.935000002,0,0.439934582,15,0.0304461028,0.119896278,0.688019633,253.937012,500,3.38966747e-05,0.649999976,0.980000019,0.200000003,0,0,0,0
8,2,60,0.0260000005,21,15,12,0,110,274,-0.5,0,7.99999998e-06,30,5.67999983,0.000500000024,272.899994,5,0.699999988,0.180000007,0,1,0,0,12,0.0299999993,0.119999997,0.949999988,250,100,0,0.550000012,0.935000002,0.200000003,272.299988,0.0640399978,0.00200000009,0.0109999999,1,1,0.000959999976,0.0157480314,1,500,0,0,0,3.38966747e-05,0,0.299999982,0,0,0,0,0,3.38966747e-05,0,0,110,244.444458,0.180000007,0.699999988,0.980000019,0.935000002,0,0.439934582,15,0.0304461028,0.119896278,0.688019633,253.937012,500,3.38966747e-05,0.649999976,0.980000019,0.200000003,0,0,0,0
8,3,60,0.0260000005,21,15,12,0,110,274,-0.5,0,7.99999998e-06,30,5.67999983,0.000500000024,272.899994,5,0.699999988,0.180000007,0,1,0,0,12,0.0299999993,0.119999997,0.949999988,250,100,0,0.550000012,0.935000002,0.200000003,272.600006,0.0640399978,0.00200000009,0.0109999999,1,1,0.000959999976,0.0157480314,1,500,0,0,0,3.38966747e-05,0,0.299999982,0,0,0,0,0,3.38966747e-05,0,0,110,244.444458,0.180000007,0.699999988,0.980000019,0.935000002,0,0.439934582,15,0.0304461028,0.119896278,0.688019633,253.937012,500,3.38966747e-05,0.649999976,0.980000019,0.200000003,0,0,0,0
8,4,60,0.0260000005,21,15,12,0,110,274,-0.5,0,7.99999998e-06,30,5.67999983,0.000500000024,272.899994,5,0.699999988,0.180000007,0,1,0,0,12,0.0299999993,0.119999997,0.949999988,250,100,0,0.550000012,0.935000002,0.200000003,272.899994,0.0640399978,0.00200000009,0.0109999999,1,1,0.000959999976,0.0157480314,1,500,0,0,0,3.38966747e-05,0,0.299999982,0,0,0,0,0,3.38966747e-05,0,0,110,244.444458,0.180000007,0.699999988,0.980000019,0.935000002,0,0.439934582,15,0.0304461028,0.119896278,0.688019633,253.937012,500,3.38966747e-05,0.649999976,0.980000019,0.200000003,0,0,0,0
8,5,60,0.0260000005,21,15,12,0,110,274,-0.5,0,7.99999998e-06,30,5.67999983,0.000500000024,272.899994,5,0.699999988,0.180000007,0,1,0,0,12,0.0299999993,0.119999997,0.949999988,250,100,0,0.550000012,0.935000002,0.200000003,273.200012,0.0640399978,0.00200000009,0.0109999999,1,1,0.000959999976,0.0157480314,1,500,0,0,0,3.38966747e-05,0,0.299999982,0,0,0,0,0,3.38966747e-05,0,0,110,244.444458,0.180000007,0.699999988,0.980000019,0.935000002,0,0.439934582,15,0.0304461028,0.119896278,0.688019633,253.937012,500,3.38966747e-05,0.649999976,0.980000019,0.200000003,0,0,0,0
8,6,60,0.0260000005,21,15,12,0,110,274,-0.5,0,7.99999998e-06,30,5.67999983,0.000500000024,272.899994,5,0.699999988,0.180000007,0,1,0,0,12,0.0299999993,0.119999997,0.949999988,250,100,0,0.550000012,0.935000002,0.200000003,273.5,0.0640399978,0.00200000009,0.0109999999,1,1,0.000959999976,0.0157480314,1,500,0,0,0,3.38966747e-05,0,0.299999982,0,0,0,0,0,3.38966747e-05,0,0,110,244.444458,0.180000007,0.699999988,0.980000019,0.935000002,0,0.439934582,15,0.0304461028,0.119896278,0.688019633,253.937012,500,3.38966747e-05,0.649999976,0.980000019,0.200000003,0,0,0,0
8,7,60,0.0260000005,21,15,12,0,110,274,-0.5,0,7.99999998e-06,30,5.67999983,0.000500000024,272.899994,5,0.699999988,0.180000007,0,1,0,0,12,0.0299999993,0.119999997,0.949999988,250,100,0,0.550000012,0.935000002,0.200000003,273.799988,0.0640399978,0.00200000009,0.0109999999,1,1,0.000959999976,0.0157480314,1,500,0,0,0,3.38966747e-05,0,0.299999982,0,0,0,0,0,3.38966747e-05,0,0,110,244.444458,0.180000007,0.699999988,0.980000019,0.935000002,0,0.439934582,15,0.0304461028,0.119896278,0.688019633,253.937012,500,3.38966747e-05,0.649999976,0.980000019,0.200000003,0,0,0,0
8,8,60,0.0260000005,21,15,12,0,110,274,-0.5,0,7.99999998e-06,30,5.67999983,0.000500000024,272.899994,5,0.699999988,0.180000007,0,1,0,0,12,0.0299999993,0.119999997,0.949999988,250,100,0,0.550000012,0.935000002,0.200000003,274.100006,0.0640399978,0.00200000009,0.0109999999,1,1,0.000959999976,0.0157480314,1,500,0,0,0,3.38966747e-05,0,0.299999982,0,0,0,0,0,3.38966747e-05,0,0,110,244.444458,0.180000007,0.699999988,0.980000019,0.935000002,0,0.439934582,15,0.0304461028,0.119896278,0.688019633,253.937012,500,3.38966747e-05,0.649999976,0.980000019,0.200000003,0,0,0,0
8,9,60,0.0260000005,21,15,12,0,110,274,-0.5,0,7.99999998e-06,30,5.67999983,0.000500000024,272.899994,5,0.699999988,0.180000007,0,1,0,0,12,0.0299999993,0.119999997,0.949999988,250,100,0,0.550000012,0.935000002,0.200000003,274.399994,0.0640399978,0.00200000009,0.0109999999,1,1,0.000959999976,0.0157480314,1,500,0,0,0,3.38966747e-05,0,0.299999982,0,0,0,0,0,3.38966747e-05,0,0,110,244.444458,0.180000007,0.699999988,0.980000019,0.935000002,0,0.439934582,15,0.0304461028,0.119896278,0.688019633,253.937012,500,3.38966747e-05,0.649999976,0.980000019,0.200000003,0,0,0,0
9,1,60,0.0260000005,21,15,13,0,100,269,-0.5,0,0,10,1,0.000500000024,268,0,0.699999988,0.180000007,0,0,0,0,13,0.219999999,1.22222221,0.949999988,180,300,0,0.5,0.879999995,0.5,267,0.0889444426,0.00277777785,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.099999994,0,0,0,0,0,0,0,0,100,200,0.180000007,0.569999993,0.980000019,0.879999995,0,0.875861406,15,0.219999999,1.22222221,0.75,180.041397,300,0,0.542354941,0.955000043,0.5,0,0,0,0
9,2,60,0.0260000005,21,15,13,0,100,269,-0.5,0,0,10,1,0.000500000024,268,0,0.699999988,0.180000007,0,0,0,0,13,0.219999999,1.22222221,0.949999988,180,300,0,0.5,0.879999995,0.5,267.600006,0.0889444426,0.00277777785,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.099999994,0,0,0,0,0,0,0,0,100,200,0.180000007,0.569999993,0.980000019,0.879999995,0,0.875861406,15,0.219999999,1.22222221,0.75,180.041397,300,0,0.542354941,0.955000043,0.5,0,0,0,0
9,3,60,0.0260000005,21,15,13,0,100,269,-0.5,0,0,10,1,0.000500000024,268,0,0.699999988,0.180000007,0,0,0,0,13,0.219999999,1.22222221,0.949999988,180,300,0,0.5,0.879999995,0.5,268.200012,0.0889444426,0.00277777785,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.099999994,0,0,0,0,0,0,0,0,100,200,0.180000007,0.569999993,0.980000019,0.879999995,0,0.875861406,15,0.219999999,1.22222221,0.75,180.041397,300,0,0.542354941,0.955000043,0.5,0,0,0,0
9,4,60,0.0260000005,21,15,13,0,100,269,-0.5,0,0,10,1,0.000500000024,268,0,0.699999988,0.180000007,0,0,0,0,13,0.219999999,1.22222221,0.949999988,180,300,0,0.5,0.879999995,0.5,268.799988,0.0889444426,0.00277777785,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.099999994,0,0,0,0,0,0,0,0,100,200,0.180000007,0.569999993,0.980000019,0.879999995,0,0.875861406,15,0.219999999,1.22222221,0.75,180.041397,300,0,0.542354941,0.955000043,0.5,0,0,0,0
9,5,60,0.0260000005,21,15,13,0,100,269,-0.5,0,0,10,1,0.000500000024,268,0,0.699999988,0.180000007,0,0,0,0,13,0.219999999,1.22222221,0.949999988,180,300,0,0.5,0.879999995,0.5,269.399994,0.0889444426,0.00277777785,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.099999994,0,0,0,0,0,0,0,0,100,200,0.180000007,0.569999993,0.980000019,0.879999995,0,0.875861406,15,0.219999999,1.22222221,0.75,180.041397,300,0,0.542354941,0.955000043,0.5,0,0,0,0
9,6,60,0.0260000005,21,15,13,0,100,269,-0.5,0,0,10,1,0.000500000024,268,0,0.699999988,0.180000007,0,0,0,0,13,0.219999999,1.22222221,0.949999988,180,300,0,0.5,0.879999995,0.5,270,0.0889444426,0.00277777785,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.099999994,0,0,0,0,0,0,0,0,100,200,0.180000007,0.569999993,0.980000019,0.879999995,0,0.875861406,15,0.219999999,1.22222221,0.75,180.041397,300,0,0.542354941,0.955000043,0.5,0,0,0,0
9,7,60,0.0260000005,21,15,13,0,100,269,-0.5,0,0,10,1,0.000500000024,268,0,0.699999988,0.180000007,0,0,0,0,13,0.219999999,1.22222221,0.949999988,180,300,0,0.5,0.879999995,0.5,270.600006,0.0889444426,0.00277777785,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.099999994,0,0,0,0,0,0,0,0,100,200,0.180000007,0.569999993,0.980000019,0.879999995,0,0.875861406,15,0.219999999,1.22222221,0.75,180.041397,300,0,0.542354941,0.955000043,0.5,0,0,0,0
9,8,60,0.0260000005,21,15,13,0,100,269,-0.5,0,0,10,1,0.000500000024,268,0,0.699999988,0.180000007,0,0,0,0,13,0.219999999,1.22222221,0.949999988,180,300,0,0.5,0.879999995,0.5,271.200012,0.0889444426,0.00277777785,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.099999994,0,0,0,0,0,0,0,0,100,200,0.180000007,0.569999993,0.980000019,0.879999995,0,0.875861406,15,0.219999999,1.22222221,0.75,180.041397,300,0,0.542354941,0.955000043,0.5,0,0,0,0
9,9,60,0.0260000005,21,15,13,0,100,269,-0.5,0,0,10,1,0.000500000024,268,0,0.699999988,0.180000007,0,0,0,0,13,0.219999999,1.22222221,0.949999988,180,300,0,0.5,0.879999995,0.5,271.799988,0.0889444426,0.00277777785,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.099999994,0,0,0,0,0,0,0,0,100,200,0.180000007,0.569999993,0.980000019,0.879999995,0,0.875861406,15,0.219999999,1.22222221,0.75,180.041397,300,0,0.542354941,0.955000043,0.5,0,0,0,0
10,1,60,0.0260000005,21,15,15,1,30,250,-20,0,9.99999997e-07,0,0.00999999978,0.000500000024,252,0,0.699999988,0.550000012,0.899999976,0.100000001,0,0,15,0.150000006,0.5,1,300,100,0,0.699999988,0.980000019,0.0109999999,250,0.0533666685,0.00166666671,0.0109999999,0,1,0.000735760026,0.000399840006,0,81.5483246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,99.9999924,0.550000012,0.699992418,0.980000019,0.980000019,0,0.999899089,15,0.150060013,0.500345767,0.999949574,299.912628,81.5483246,0,0.699992418,0.980000019,0.0109999999,-23.1499939,914.108337,1769165.75,1.27793112e-06
10,2,60,0.0260000005,21,15,15,1,30,250,-20,0,9.99999997e-07,0,0.00999999978,0.000500000024,252,0,0.699999988,0.550000012,0.899999976,0.100000001,0,0,15,0.150000006,0.5,1,300,100,0,0.699999988,0.980000019,0.0109999999,252,0.0533666685,0.00166666671,0.0109999999,0,1,0.000735760026,0.000399840006,0,81.5483246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,99.9999924,0.550000012,0.699992418,0.980000019,0.980000019,0,0.999899089,15,0.150060013,0.500345767,0.999949574,299.912628,81.5483246,0,0.699992418,0.980000019,0.0109999999,-21.1499939,914.408936,1784002.75,1.26730288e-06
10,3,60,0.0260000005,21,15,15,1,30,250,-20,0,9.99999997e-07,0,0.00999999978,0.000500000024,252,0,0.699999988,0.550000012,0.899999976,0.100000001,0,0,15,0.150000006,0.5,1,300,100,0,0.699999988,0.980000019,0.0109999999,254,0.0533666685,0.00166666671,0.0109999999,0,1,0.000735760026,0.000399840006,0,81.5483246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,99.9999924,0.550000012,0.699992418,0.980000019,0.980000019,0,0.999899089,15,0.150060013,0.500345767,0.999949574,299.912628,81.5483246,0,0.699992418,0.980000019,0.0109999999,-19.1499939,914.709717,1798849.62,1.25684323e-06
10,4,60,0.0260000005,21,15,15,1,30,250,-20,0,9.99999997e-07,0,0.00999999978,0.000500000024,252,0,0.699999988,0.550000012,0.899999976,0.100000001,0,0,15,0.150000006,0.5,1,300,100,0,0.699999988,0.980000019,0.0109999999,256,0.0533666685,0.00166666671,0.0109999999,0,1,0.000735760026,0.000399840006,0,81.5483246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,99.9999924,0.550000012,0.699992418,0.980000019,0.980000019,0,0.999899089,15,0.150060013,0.500345767,0.999949574,299.912628,81.5483246,0,0.699992418,0.980000019,0.0109999999,-17.1499939,915.010681,1813706.12,1.24654809e-06
10,5,60,0.0260000005,21,15,15,1,30,250,-20,0,9.99999997e-07,0,0.00999999978,0.000500000024,252,0,0.699999988,0.550000012,0.899999976,0.100000001,0,0,15,0.150000006,0.5,1,300,100,0,0.699999988,0.980000019,0.0109999999,258,0.0533666685,0.00166666671,0.0109999999,0,1,0.000735760026,0.000399840006,0,81.5483246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,99.9999924,0.550000012,0.699992418,0.980000019,0.980000019,0,0.999899089,15,0.150060013,0.500345767,0.999949574,299.912628,81.5483246,0,0.699992418,0.980000019,0.0109999999,-15.1499939,915.311951,1828572.62,1.23641348e-06
10,6,60,0.0260000005,21,15,15,1,30,250,-20,0,9.99999997e-07,0,0.00999999978,0.000500000024,252,0,0.699999988,0.550000012,0.899999976,0.100000001,0,0,15,0.150000006,0.5,1,300,100,0,0.699999988,0.980000019,0.0109999999,260,0.0533666685,0.00166666671,0.0109999999,0,1,0.000735760026,0.000399840006,0,81.5483246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,99.9999924,0.550000012,0.699992418,0.980000019,0.980000019,0,0.999899089,15,0.150060013,0.500345767,0.999949574,299.912628,81.5483246,0,0.699992418,0.980000019,0.0109999999,-13.1499939,915.613342,1843448.75,1.22643598e-06
10,7,60,0.0260000005,21,15,15,1,30,250,-20,0,9.99999997e-07,0,0.00999999978,0.000500000024,252,0,0.699999988,0.550000012,0.899999976,0.100000001,0,0,15,0.150000006,0.5,1,300,100,0,0.699999988,0.980000019,0.0109999999,262,0.0533666685,0.00166666671,0.0109999999,0,1,0.000735760026,0.000399840006,0,81.5483246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,99.9999924,0.550000012,0.699992418,0.980000019,0.980000019,0,0.999899089,15,0.150060013,0.500345767,0.999949574,299.912628,81.5483246,0,0.699992418,0.980000019,0.0109999999,-11.1499939,915.914917,1858334.62,1.21661185e-06
