case,k,delt,ktau,conflx,iland,isoil,myj,meltfactor,rhonewsn,snhei_crit,prcpms,rainf,newsnow,snhei_before,snwe_before,snowfrac,rhosn_before,patm,qvatm,qcatm,glw,gsw,emiss_before,rnet,qkms,tkms,rho,alb_before,znt_before,xlv,cp,rovcp,cw,stbolt,tabs,zsmain,zshalf,tice,rhosice,capice,thdifice,tso_before,tso_after,soilt_before,soilt_after,soilt1_before,soilt1_after,tsnav_before,tsnav_after,qvg_before,qvg_after,qsg_before,qsg_after,qcg_before,qcg_after,dew_before,dew_after,snwe_after,snhei_after,rhosn_after,emiss_after,alb_after,znt_after,ilnb_before,ilnb_after,snweprint,snheiprint,rsm,smelt,snoh,snflx,snom_before,snom_after,eeta,qfx,hfx,s_before,s_after,sublim,prcpl,fltot
two_layer_deep_on_ice,8,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.533666685E-1,0.00000000,0.00000000,0.00000000,0.333333343,0.100000001,1.00000000,300.000000,0.949999988,0.399999990E-3,0.00000000,165.000000,15.0000000,0.990000010,-50.0000000,0.700000022E-2,0.600000005E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,248.000000,1.60000002,1.29999995,-5.54998779,916.760437,1900067.75,0.118989010E-5,267.600006,267.599884,247.000000,246.975311,252.000000,252.001007,-26.1499939,-21.5259094,0.368790003E-3,0.368034176E-3,0.368790003E-3,0.368034642E-3,0.00000000,0.00000000,0.00000000,0.223757439E-6,0.100000016,0.333333373,300.000000,0.990000010,0.750000000,0.199999996E-1,1,2,0.100000016,0.333333373,0.00000000,0.00000000,0.00000000,-7.99085569,0.00000000,0.00000000,-0.290884657E-6,-0.824657977,-8.14706516,0.00000000,-7.99085569,-0.290884657E-6,0.00000000,0.00000000
two_layer_deep_on_ice,9,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.533666685E-1,0.00000000,0.00000000,0.00000000,0.333333343,0.100000001,1.00000000,300.000000,0.949999988,0.399999990E-3,0.00000000,165.000000,15.0000000,0.990000010,-50.0000000,0.700000022E-2,0.600000005E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,248.000000,3.00000000,2.29999995,-3.75000000,917.032593,1913498.25,0.118153855E-5,269.399994,269.399994,247.000000,246.975311,252.000000,252.001007,-26.1499939,-21.5259094,0.368790003E-3,0.368034176E-3,0.368790003E-3,0.368034642E-3,0.00000000,0.00000000,0.00000000,0.223757439E-6,0.100000016,0.333333373,300.000000,0.990000010,0.750000000,0.199999996E-1,1,2,0.100000016,0.333333373,0.00000000,0.00000000,0.00000000,-7.99085569,0.00000000,0.00000000,-0.290884657E-6,-0.824657977,-8.14706516,0.00000000,-7.99085569,-0.290884657E-6,0.00000000,0.00000000
melting_on_ice,1,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.200000003,0.500000007E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,0.990000010,20.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,274.600006,0.00000000,0.00000000,-2.14999390,917.274536,1925443.00,0.117420871E-5,271.000000,271.016571,273.140015,273.149994,272.600006,271.016571,-0.997924805E-2,-1.06671143,0.399609981E-2,0.401051575E-2,0.399609981E-2,0.400403189E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.499970466E-1,0.199984968,250.004028,0.990000010,0.750000000,0.199999996E-1,1,1,0.499970466E-1,0.199984968,0.268799994E-6,0.515200007E-7,18.7600021,2.82678509,0.00000000,0.309120025E-2,-0.227710166E-5,-6.45558310,-19.2145233,0.00000000,2.82678509,-0.227710166E-5,0.300000011E-5,0.00000000
melting_on_ice,2,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.200000003,0.500000007E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,0.990000010,20.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,274.600006,0.999999978E-2,0.499999989E-2,-2.10000610,917.282104,1925816.25,0.117398110E-5,271.049988,271.042786,273.140015,273.149994,272.600006,271.016571,-0.997924805E-2,-1.06671143,0.399609981E-2,0.401051575E-2,0.399609981E-2,0.400403189E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.499970466E-1,0.199984968,250.004028,0.990000010,0.750000000,0.199999996E-1,1,1,0.499970466E-1,0.199984968,0.268799994E-6,0.515200007E-7,18.7600021,2.82678509,0.00000000,0.309120025E-2,-0.227710166E-5,-6.45558310,-19.2145233,0.00000000,2.82678509,-0.227710166E-5,0.300000011E-5,0.00000000
melting_on_ice,3,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.200000003,0.500000007E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,0.990000010,20.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,274.600006,0.399999991E-1,0.249999985E-1,-2.04998779,917.289734,1926190.00,0.117375328E-5,271.100006,271.098541,273.140015,273.149994,272.600006,271.016571,-0.997924805E-2,-1.06671143,0.399609981E-2,0.401051575E-2,0.399609981E-2,0.400403189E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.499970466E-1,0.199984968,250.004028,0.990000010,0.750000000,0.199999996E-1,1,1,0.499970466E-1,0.199984968,0.268799994E-6,0.515200007E-7,18.7600021,2.82678509,0.00000000,0.309120025E-2,-0.227710166E-5,-6.45558310,-19.2145233,0.00000000,2.82678509,-0.227710166E-5,0.300000011E-5,0.00000000
melting_on_ice,4,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.200000003,0.500000007E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,0.990000010,20.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,274.600006,0.100000001,0.700000003E-1,-2.00000000,917.297302,1926563.25,0.117352590E-5,271.149994,271.149658,273.140015,273.149994,272.600006,271.016571,-0.997924805E-2,-1.06671143,0.399609981E-2,0.401051575E-2,0.399609981E-2,0.400403189E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.499970466E-1,0.199984968,250.004028,0.990000010,0.750000000,0.199999996E-1,1,1,0.499970466E-1,0.199984968,0.268799994E-6,0.515200007E-7,18.7600021,2.82678509,0.00000000,0.309120025E-2,-0.227710166E-5,-6.45558310,-19.2145233,0.00000000,2.82678509,-0.227710166E-5,0.300000011E-5,0.00000000
melting_on_ice,5,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.200000003,0.500000007E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,0.990000010,20.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,274.600006,0.300000012,0.200000003,-1.94998169,917.304810,1926936.75,0.117329841E-5,271.200012,271.199982,273.140015,273.149994,272.600006,271.016571,-0.997924805E-2,-1.06671143,0.399609981E-2,0.401051575E-2,0.399609981E-2,0.400403189E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.499970466E-1,0.199984968,250.004028,0.990000010,0.750000000,0.199999996E-1,1,1,0.499970466E-1,0.199984968,0.268799994E-6,0.515200007E-7,18.7600021,2.82678509,0.00000000,0.309120025E-2,-0.227710166E-5,-6.45558310,-19.2145233,0.00000000,2.82678509,-0.227710166E-5,0.300000011E-5,0.00000000
melting_on_ice,6,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.200000003,0.500000007E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,0.990000010,20.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,274.600006,0.600000024,0.450000018,-1.89999390,917.312378,1927310.00,0.117307127E-5,271.250000,271.249939,273.140015,273.149994,272.600006,271.016571,-0.997924805E-2,-1.06671143,0.399609981E-2,0.401051575E-2,0.399609981E-2,0.400403189E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.499970466E-1,0.199984968,250.004028,0.990000010,0.750000000,0.199999996E-1,1,1,0.499970466E-1,0.199984968,0.268799994E-6,0.515200007E-7,18.7600021,2.82678509,0.00000000,0.309120025E-2,-0.227710166E-5,-6.45558310,-19.2145233,0.00000000,2.82678509,-0.227710166E-5,0.300000011E-5,0.00000000
melting_on_ice,7,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.200000003,0.500000007E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,0.990000010,20.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,274.600006,1.00000000,0.800000012,-1.85000610,917.319946,1927683.38,0.117284401E-5,271.299988,271.299988,273.140015,273.149994,272.600006,271.016571,-0.997924805E-2,-1.06671143,0.399609981E-2,0.401051575E-2,0.399609981E-2,0.400403189E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.499970466E-1,0.199984968,250.004028,0.990000010,0.750000000,0.199999996E-1,1,1,0.499970466E-1,0.199984968,0.268799994E-6,0.515200007E-7,18.7600021,2.82678509,0.00000000,0.309120025E-2,-0.227710166E-5,-6.45558310,-19.2145233,0.00000000,2.82678509,-0.227710166E-5,0.300000011E-5,0.00000000
melting_on_ice,8,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.200000003,0.500000007E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,0.990000010,20.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,274.600006,1.60000002,1.29999995,-1.79998779,917.327576,1928057.00,0.117261675E-5,271.350006,271.349976,273.140015,273.149994,272.600006,271.016571,-0.997924805E-2,-1.06671143,0.399609981E-2,0.401051575E-2,0.399609981E-2,0.400403189E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.499970466E-1,0.199984968,250.004028,0.990000010,0.750000000,0.199999996E-1,1,1,0.499970466E-1,0.199984968,0.268799994E-6,0.515200007E-7,18.7600021,2.82678509,0.00000000,0.309120025E-2,-0.227710166E-5,-6.45558310,-19.2145233,0.00000000,2.82678509,-0.227710166E-5,0.300000011E-5,0.00000000
melting_on_ice,9,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.640399978E-1,0.300000011E-5,1.00000000,0.00000000,0.200000003,0.500000007E-1,1.00000000,250.000000,0.949999988,0.414999994E-2,0.00000000,305.000000,70.0000000,0.990000010,20.0000000,0.120000001E-1,0.999999978E-2,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,274.600006,3.00000000,2.29999995,-1.75000000,917.335144,1928430.38,0.117238972E-5,271.399994,271.399994,273.140015,273.149994,272.600006,271.016571,-0.997924805E-2,-1.06671143,0.399609981E-2,0.401051575E-2,0.399609981E-2,0.400403189E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.499970466E-1,0.199984968,250.004028,0.990000010,0.750000000,0.199999996E-1,1,1,0.499970466E-1,0.199984968,0.268799994E-6,0.515200007E-7,18.7600021,2.82678509,0.00000000,0.309120025E-2,-0.227710166E-5,-6.45558310,-19.2145233,0.00000000,2.82678509,-0.227710166E-5,0.300000011E-5,0.00000000
sublimating_on_ice,1,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.106733337,0.00000000,0.00000000,0.00000000,0.666666677E-8,0.999999972E-9,1.00000000,150.000000,0.949999988,0.199999995E-3,0.00000000,240.000000,40.0000000,0.990000010,-8.00000000,0.500000007E-1,0.199999996E-1,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,269.500000,0.00000000,0.00000000,-2.64999390,917.198914,1921709.50,0.117648995E-5,270.500000,268.121490,271.000000,268.121490,271.000000,268.121490,-2.14999390,-5.02850342,0.799999980E-3,0.262228167E-2,0.100000005E-2,0.262231240E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.980000019,0.550000012,0.109999999E-1,1,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-495.268890,0.00000000,0.00000000,0.504648412E-7,0.143067822,-36.5340424,0.00000000,-495.268890,0.504648412E-7,0.00000000,0.00000000
sublimating_on_ice,2,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.106733337,0.00000000,0.00000000,0.00000000,0.666666677E-8,0.999999972E-9,1.00000000,150.000000,0.949999988,0.199999995E-3,0.00000000,240.000000,40.0000000,0.990000010,-8.00000000,0.500000007E-1,0.199999996E-1,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,269.500000,0.999999978E-2,0.499999989E-2,-2.54998779,917.214111,1922456.38,0.117603292E-5,270.600006,270.312103,271.000000,268.121490,271.000000,268.121490,-2.14999390,-5.02850342,0.799999980E-3,0.262228167E-2,0.100000005E-2,0.262231240E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.980000019,0.550000012,0.109999999E-1,1,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-495.268890,0.00000000,0.00000000,0.504648412E-7,0.143067822,-36.5340424,0.00000000,-495.268890,0.504648412E-7,0.00000000,0.00000000
sublimating_on_ice,3,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.106733337,0.00000000,0.00000000,0.00000000,0.666666677E-8,0.999999972E-9,1.00000000,150.000000,0.949999988,0.199999995E-3,0.00000000,240.000000,40.0000000,0.990000010,-8.00000000,0.500000007E-1,0.199999996E-1,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,269.500000,0.399999991E-1,0.249999985E-1,-2.44998169,917.229187,1923203.00,0.117557636E-5,270.700012,270.690247,271.000000,268.121490,271.000000,268.121490,-2.14999390,-5.02850342,0.799999980E-3,0.262228167E-2,0.100000005E-2,0.262231240E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.980000019,0.550000012,0.109999999E-1,1,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-495.268890,0.00000000,0.00000000,0.504648412E-7,0.143067822,-36.5340424,0.00000000,-495.268890,0.504648412E-7,0.00000000,0.00000000
sublimating_on_ice,4,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.106733337,0.00000000,0.00000000,0.00000000,0.666666677E-8,0.999999972E-9,1.00000000,150.000000,0.949999988,0.199999995E-3,0.00000000,240.000000,40.0000000,0.990000010,-8.00000000,0.500000007E-1,0.199999996E-1,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,269.500000,0.100000001,0.700000003E-1,-2.35000610,917.244263,1923949.38,0.117512025E-5,270.799988,270.799316,271.000000,268.121490,271.000000,268.121490,-2.14999390,-5.02850342,0.799999980E-3,0.262228167E-2,0.100000005E-2,0.262231240E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.980000019,0.550000012,0.109999999E-1,1,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-495.268890,0.00000000,0.00000000,0.504648412E-7,0.143067822,-36.5340424,0.00000000,-495.268890,0.504648412E-7,0.00000000,0.00000000
sublimating_on_ice,5,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.106733337,0.00000000,0.00000000,0.00000000,0.666666677E-8,0.999999972E-9,1.00000000,150.000000,0.949999988,0.199999995E-3,0.00000000,240.000000,40.0000000,0.990000010,-8.00000000,0.500000007E-1,0.199999996E-1,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,269.500000,0.300000012,0.200000003,-2.25000000,917.259460,1924696.38,0.117466413E-5,270.899994,270.899933,271.000000,268.121490,271.000000,268.121490,-2.14999390,-5.02850342,0.799999980E-3,0.262228167E-2,0.100000005E-2,0.262231240E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.980000019,0.550000012,0.109999999E-1,1,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-495.268890,0.00000000,0.00000000,0.504648412E-7,0.143067822,-36.5340424,0.00000000,-495.268890,0.504648412E-7,0.00000000,0.00000000
sublimating_on_ice,6,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.106733337,0.00000000,0.00000000,0.00000000,0.666666677E-8,0.999999972E-9,1.00000000,150.000000,0.949999988,0.199999995E-3,0.00000000,240.000000,40.0000000,0.990000010,-8.00000000,0.500000007E-1,0.199999996E-1,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,269.500000,0.600000024,0.450000018,-2.14999390,917.274536,1925443.00,0.117420871E-5,271.000000,270.999969,271.000000,268.121490,271.000000,268.121490,-2.14999390,-5.02850342,0.799999980E-3,0.262228167E-2,0.100000005E-2,0.262231240E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.980000019,0.550000012,0.109999999E-1,1,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-495.268890,0.00000000,0.00000000,0.504648412E-7,0.143067822,-36.5340424,0.00000000,-495.268890,0.504648412E-7,0.00000000,0.00000000
sublimating_on_ice,7,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.106733337,0.00000000,0.00000000,0.00000000,0.666666677E-8,0.999999972E-9,1.00000000,150.000000,0.949999988,0.199999995E-3,0.00000000,240.000000,40.0000000,0.990000010,-8.00000000,0.500000007E-1,0.199999996E-1,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,269.500000,1.00000000,0.800000012,-2.04998779,917.289734,1926190.00,0.117375328E-5,271.100006,271.099976,271.000000,268.121490,271.000000,268.121490,-2.14999390,-5.02850342,0.799999980E-3,0.262228167E-2,0.100000005E-2,0.262231240E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.980000019,0.550000012,0.109999999E-1,1,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-495.268890,0.00000000,0.00000000,0.504648412E-7,0.143067822,-36.5340424,0.00000000,-495.268890,0.504648412E-7,0.00000000,0.00000000
sublimating_on_ice,8,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.106733337,0.00000000,0.00000000,0.00000000,0.666666677E-8,0.999999972E-9,1.00000000,150.000000,0.949999988,0.199999995E-3,0.00000000,240.000000,40.0000000,0.990000010,-8.00000000,0.500000007E-1,0.199999996E-1,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,269.500000,1.60000002,1.29999995,-1.94998169,917.304810,1926936.75,0.117329841E-5,271.200012,271.200012,271.000000,268.121490,271.000000,268.121490,-2.14999390,-5.02850342,0.799999980E-3,0.262228167E-2,0.100000005E-2,0.262231240E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.980000019,0.550000012,0.109999999E-1,1,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-495.268890,0.00000000,0.00000000,0.504648412E-7,0.143067822,-36.5340424,0.00000000,-495.268890,0.504648412E-7,0.00000000,0.00000000
sublimating_on_ice,9,60.0000000,1,40.0000000,24,16,0,1.00000000,100.000000,0.106733337,0.00000000,0.00000000,0.00000000,0.666666677E-8,0.999999972E-9,1.00000000,150.000000,0.949999988,0.199999995E-3,0.00000000,240.000000,40.0000000,0.990000010,-8.00000000,0.500000007E-1,0.199999996E-1,1.29999995,0.750000000,0.199999996E-1,2500000.00,1004.50000,0.285714298,4183000.00,0.567051011E-7,269.500000,3.00000000,2.29999995,-1.85000610,917.319946,1927683.38,0.117284401E-5,271.299988,271.299988,271.000000,268.121490,271.000000,268.121490,-2.14999390,-5.02850342,0.799999980E-3,0.262228167E-2,0.100000005E-2,0.262231240E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.980000019,0.550000012,0.109999999E-1,1,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-495.268890,0.00000000,0.00000000,0.504648412E-7,0.143067822,-36.5340424,0.00000000,-495.268890,0.504648412E-7,0.00000000,0.00000000
