case,k,delt,ktau,conflx,nroot,iland,isoil,snwe_before,snwepr,snhei_before,newsnow,snowfrac,beta_before,deltsn,snth,rhosn_before,rhonewsn,meltfactor,prcpms,rainf,patm,tabs,qvatm,qcatm,glw,gsw,emiss,rnet,qkms,tkms,pc,rho,vegfrac,drycan,wetcan,cst,transum,mavail,dqm,qmin,psis,bclh,xlvm,cp,rovcp,g0_p,cvw,stbolt,zsmain,zshalf,thdif,cap,tranf,tso_before,tso_after,soilt_before,soilt_after,soilt1_before,soilt1_after,tsnav_before,tsnav_after,qvg_before,qvg_after,qsg_before,qsg_after,qcg_before,qcg_after,dew_before,dew_after,snwe_after,snhei_after,rhosn_after,beta_after,smelt,snoh,snflx,s,rsm,snweprint,snheiprint,x,ilnb_before,ilnb_after
melting_2layer,7,60.0000000,1,40.0000000,6,1,4,0.799999982E-1,0.799999982E-1,0.319999993,0.00000000,1.00000000,1.00000000,0.200000003,0.399999991E-1,250.000000,100.000000,1.00000000,0.300000011E-5,1.00000000,0.949999988,274.600006,0.414999994E-2,0.00000000,305.000000,70.0000000,0.980000019,20.0000000,0.120000001E-1,0.999999978E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,1.00000000,0.800000012,0.766999960E-6,2080000.00,0.00000000,272.959991,272.959961,273.140015,273.149994,273.049988,273.049438,-0.997924805E-2,-0.151397705,0.399609981E-2,0.400760723E-2,0.399609981E-2,0.400760723E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.799971223E-1,0.319984317,250.003265,1.00000000,0.501760020E-7,18.7600021,0.440254100E-1,-5.35940552,0.349439972E-6,0.799971223E-1,0.319984317,8.26392937,1,2
melting_2layer,8,60.0000000,1,40.0000000,6,1,4,0.799999982E-1,0.799999982E-1,0.319999993,0.00000000,1.00000000,1.00000000,0.200000003,0.399999991E-1,250.000000,100.000000,1.00000000,0.300000011E-5,1.00000000,0.949999988,274.600006,0.414999994E-2,0.00000000,305.000000,70.0000000,0.980000019,20.0000000,0.120000001E-1,0.999999978E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,1.60000002,1.29999995,0.786500038E-6,2110000.00,0.00000000,273.020020,273.020020,273.140015,273.149994,273.049988,273.049438,-0.997924805E-2,-0.151397705,0.399609981E-2,0.400760723E-2,0.399609981E-2,0.400760723E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.799971223E-1,0.319984317,250.003265,1.00000000,0.501760020E-7,18.7600021,0.440254100E-1,-5.35940552,0.349439972E-6,0.799971223E-1,0.319984317,8.26392937,1,2
melting_2layer,9,60.0000000,1,40.0000000,6,1,4,0.799999982E-1,0.799999982E-1,0.319999993,0.00000000,1.00000000,1.00000000,0.200000003,0.399999991E-1,250.000000,100.000000,1.00000000,0.300000011E-5,1.00000000,0.949999988,274.600006,0.414999994E-2,0.00000000,305.000000,70.0000000,0.980000019,20.0000000,0.120000001E-1,0.999999978E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,3.00000000,2.29999995,0.806000003E-6,2140000.00,0.00000000,273.080017,273.080017,273.140015,273.149994,273.049988,273.049438,-0.997924805E-2,-0.151397705,0.399609981E-2,0.400760723E-2,0.399609981E-2,0.400760723E-2,0.00000000,0.00000000,0.00000000,0.175161665E-5,0.799971223E-1,0.319984317,250.003265,1.00000000,0.501760020E-7,18.7600021,0.440254100E-1,-5.35940552,0.349439972E-6,0.799971223E-1,0.319984317,8.26392937,1,2
thin_blended,1,60.0000000,1,40.0000000,8,1,4,0.499999989E-2,0.499999989E-2,0.250000004E-1,0.00000000,1.00000000,1.00000000,0.250000000,0.500000007E-1,200.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,266.000000,0.209999993E-2,0.00000000,240.000000,60.0000000,0.980000019,-5.00000000,0.109999999E-1,0.999999978E-2,0.699999988,1.25000000,0.349999994,0.980000019,0.199999996E-1,0.00000000,0.103999995,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.00000000,0.00000000,0.650000004E-6,1900000.00,0.199999996E-1,264.000000,265.048462,265.000000,265.009796,265.000000,265.048462,-8.14999390,-8.12088013,0.200109999E-2,0.200331165E-2,0.200109999E-2,0.200331165E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.500007952E-2,0.250003990E-1,200.000000,1.00000000,0.00000000,0.00000000,-0.617970765,-1.91084290,0.00000000,0.500007952E-2,0.250003990E-1,10.5517149,1,1
thin_blended,2,60.0000000,1,40.0000000,8,1,4,0.499999989E-2,0.499999989E-2,0.250000004E-1,0.00000000,1.00000000,1.00000000,0.250000000,0.500000007E-1,200.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,266.000000,0.209999993E-2,0.00000000,240.000000,60.0000000,0.980000019,-5.00000000,0.109999999E-1,0.999999978E-2,0.699999988,1.25000000,0.349999994,0.980000019,0.199999996E-1,0.00000000,0.103999995,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.999999978E-2,0.499999989E-2,0.669499968E-6,1930000.00,0.179999992E-1,265.000000,265.063934,265.000000,265.009796,265.000000,265.048462,-8.14999390,-8.12088013,0.200109999E-2,0.200331165E-2,0.200109999E-2,0.200331165E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.500007952E-2,0.250003990E-1,200.000000,1.00000000,0.00000000,0.00000000,-0.617970765,-1.91084290,0.00000000,0.500007952E-2,0.250003990E-1,10.5517149,1,1
thin_blended,3,60.0000000,1,40.0000000,8,1,4,0.499999989E-2,0.499999989E-2,0.250000004E-1,0.00000000,1.00000000,1.00000000,0.250000000,0.500000007E-1,200.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,266.000000,0.209999993E-2,0.00000000,240.000000,60.0000000,0.980000019,-5.00000000,0.109999999E-1,0.999999978E-2,0.699999988,1.25000000,0.349999994,0.980000019,0.199999996E-1,0.00000000,0.103999995,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.399999991E-1,0.249999985E-1,0.688999990E-6,1960000.00,0.160000008E-1,266.000000,265.986786,265.000000,265.009796,265.000000,265.048462,-8.14999390,-8.12088013,0.200109999E-2,0.200331165E-2,0.200109999E-2,0.200331165E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.500007952E-2,0.250003990E-1,200.000000,1.00000000,0.00000000,0.00000000,-0.617970765,-1.91084290,0.00000000,0.500007952E-2,0.250003990E-1,10.5517149,1,1
thin_blended,4,60.0000000,1,40.0000000,8,1,4,0.499999989E-2,0.499999989E-2,0.250000004E-1,0.00000000,1.00000000,1.00000000,0.250000000,0.500000007E-1,200.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,266.000000,0.209999993E-2,0.00000000,240.000000,60.0000000,0.980000019,-5.00000000,0.109999999E-1,0.999999978E-2,0.699999988,1.25000000,0.349999994,0.980000019,0.199999996E-1,0.00000000,0.103999995,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.100000001,0.700000003E-1,0.708500011E-6,1990000.00,0.139999995E-1,267.000000,266.996277,265.000000,265.009796,265.000000,265.048462,-8.14999390,-8.12088013,0.200109999E-2,0.200331165E-2,0.200109999E-2,0.200331165E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.500007952E-2,0.250003990E-1,200.000000,1.00000000,0.00000000,0.00000000,-0.617970765,-1.91084290,0.00000000,0.500007952E-2,0.250003990E-1,10.5517149,1,1
thin_blended,5,60.0000000,1,40.0000000,8,1,4,0.499999989E-2,0.499999989E-2,0.250000004E-1,0.00000000,1.00000000,1.00000000,0.250000000,0.500000007E-1,200.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,266.000000,0.209999993E-2,0.00000000,240.000000,60.0000000,0.980000019,-5.00000000,0.109999999E-1,0.999999978E-2,0.699999988,1.25000000,0.349999994,0.980000019,0.199999996E-1,0.00000000,0.103999995,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.300000012,0.200000003,0.728000032E-6,2020000.00,0.120000001E-1,268.000000,267.999756,265.000000,265.009796,265.000000,265.048462,-8.14999390,-8.12088013,0.200109999E-2,0.200331165E-2,0.200109999E-2,0.200331165E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.500007952E-2,0.250003990E-1,200.000000,1.00000000,0.00000000,0.00000000,-0.617970765,-1.91084290,0.00000000,0.500007952E-2,0.250003990E-1,10.5517149,1,1
thin_blended,6,60.0000000,1,40.0000000,8,1,4,0.499999989E-2,0.499999989E-2,0.250000004E-1,0.00000000,1.00000000,1.00000000,0.250000000,0.500000007E-1,200.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,266.000000,0.209999993E-2,0.00000000,240.000000,60.0000000,0.980000019,-5.00000000,0.109999999E-1,0.999999978E-2,0.699999988,1.25000000,0.349999994,0.980000019,0.199999996E-1,0.00000000,0.103999995,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.600000024,0.450000018,0.747499996E-6,2050000.00,0.999999978E-2,269.000000,268.999878,265.000000,265.009796,265.000000,265.048462,-8.14999390,-8.12088013,0.200109999E-2,0.200331165E-2,0.200109999E-2,0.200331165E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.500007952E-2,0.250003990E-1,200.000000,1.00000000,0.00000000,0.00000000,-0.617970765,-1.91084290,0.00000000,0.500007952E-2,0.250003990E-1,10.5517149,1,1
thin_blended,7,60.0000000,1,40.0000000,8,1,4,0.499999989E-2,0.499999989E-2,0.250000004E-1,0.00000000,1.00000000,1.00000000,0.250000000,0.500000007E-1,200.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,266.000000,0.209999993E-2,0.00000000,240.000000,60.0000000,0.980000019,-5.00000000,0.109999999E-1,0.999999978E-2,0.699999988,1.25000000,0.349999994,0.980000019,0.199999996E-1,0.00000000,0.103999995,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,1.00000000,0.800000012,0.766999960E-6,2080000.00,0.799999945E-2,270.000000,269.999939,265.000000,265.009796,265.000000,265.048462,-8.14999390,-8.12088013,0.200109999E-2,0.200331165E-2,0.200109999E-2,0.200331165E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.500007952E-2,0.250003990E-1,200.000000,1.00000000,0.00000000,0.00000000,-0.617970765,-1.91084290,0.00000000,0.500007952E-2,0.250003990E-1,10.5517149,1,1
thin_blended,8,60.0000000,1,40.0000000,8,1,4,0.499999989E-2,0.499999989E-2,0.250000004E-1,0.00000000,1.00000000,1.00000000,0.250000000,0.500000007E-1,200.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,266.000000,0.209999993E-2,0.00000000,240.000000,60.0000000,0.980000019,-5.00000000,0.109999999E-1,0.999999978E-2,0.699999988,1.25000000,0.349999994,0.980000019,0.199999996E-1,0.00000000,0.103999995,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,1.60000002,1.29999995,0.786500038E-6,2110000.00,0.600000005E-2,271.000000,270.999969,265.000000,265.009796,265.000000,265.048462,-8.14999390,-8.12088013,0.200109999E-2,0.200331165E-2,0.200109999E-2,0.200331165E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.500007952E-2,0.250003990E-1,200.000000,1.00000000,0.00000000,0.00000000,-0.617970765,-1.91084290,0.00000000,0.500007952E-2,0.250003990E-1,10.5517149,1,1
thin_blended,9,60.0000000,1,40.0000000,8,1,4,0.499999989E-2,0.499999989E-2,0.250000004E-1,0.00000000,1.00000000,1.00000000,0.250000000,0.500000007E-1,200.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,266.000000,0.209999993E-2,0.00000000,240.000000,60.0000000,0.980000019,-5.00000000,0.109999999E-1,0.999999978E-2,0.699999988,1.25000000,0.349999994,0.980000019,0.199999996E-1,0.00000000,0.103999995,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,3.00000000,2.29999995,0.806000003E-6,2140000.00,0.00000000,272.000000,272.000000,265.000000,265.009796,265.000000,265.048462,-8.14999390,-8.12088013,0.200109999E-2,0.200331165E-2,0.200109999E-2,0.200331165E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.500007952E-2,0.250003990E-1,200.000000,1.00000000,0.00000000,0.00000000,-0.617970765,-1.91084290,0.00000000,0.500007952E-2,0.250003990E-1,10.5517149,1,1
warm_ground_bottom_melt,1,60.0000000,1,40.0000000,6,1,4,0.500000007E-1,0.500000007E-1,0.166666672,0.00000000,1.00000000,1.00000000,0.166666672,0.333333351E-1,300.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,268.000000,0.279999990E-2,0.00000000,250.000000,30.0000000,0.980000019,-10.0000000,0.899999961E-2,0.800000038E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.00000000,0.00000000,0.650000004E-6,1900000.00,0.199999996E-1,276.000000,273.149994,270.000000,269.979523,270.000000,276.020813,-3.14999390,-1.58523560,0.307570002E-2,0.307059591E-2,0.307570002E-2,0.307059591E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.499994718E-1,0.166664913,300.000000,1.00000000,0.580000004E-8,0.00000000,-4.56612730,-14.0693817,0.00000000,0.499994718E-1,0.166664913,-32.4321442,1,1
warm_ground_bottom_melt,2,60.0000000,1,40.0000000,6,1,4,0.500000007E-1,0.500000007E-1,0.166666672,0.00000000,1.00000000,1.00000000,0.166666672,0.333333351E-1,300.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,268.000000,0.279999990E-2,0.00000000,250.000000,30.0000000,0.980000019,-10.0000000,0.899999961E-2,0.800000038E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.999999978E-2,0.499999989E-2,0.669499968E-6,1930000.00,0.179999992E-1,276.149994,276.134735,270.000000,269.979523,270.000000,276.020813,-3.14999390,-1.58523560,0.307570002E-2,0.307059591E-2,0.307570002E-2,0.307059591E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.499994718E-1,0.166664913,300.000000,1.00000000,0.580000004E-8,0.00000000,-4.56612730,-14.0693817,0.00000000,0.499994718E-1,0.166664913,-32.4321442,1,1
warm_ground_bottom_melt,3,60.0000000,1,40.0000000,6,1,4,0.500000007E-1,0.500000007E-1,0.166666672,0.00000000,1.00000000,1.00000000,0.166666672,0.333333351E-1,300.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,268.000000,0.279999990E-2,0.00000000,250.000000,30.0000000,0.980000019,-10.0000000,0.899999961E-2,0.800000038E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.399999991E-1,0.249999985E-1,0.688999990E-6,1960000.00,0.160000008E-1,276.299988,276.297668,270.000000,269.979523,270.000000,276.020813,-3.14999390,-1.58523560,0.307570002E-2,0.307059591E-2,0.307570002E-2,0.307059591E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.499994718E-1,0.166664913,300.000000,1.00000000,0.580000004E-8,0.00000000,-4.56612730,-14.0693817,0.00000000,0.499994718E-1,0.166664913,-32.4321442,1,1
warm_ground_bottom_melt,4,60.0000000,1,40.0000000,6,1,4,0.500000007E-1,0.500000007E-1,0.166666672,0.00000000,1.00000000,1.00000000,0.166666672,0.333333351E-1,300.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,268.000000,0.279999990E-2,0.00000000,250.000000,30.0000000,0.980000019,-10.0000000,0.899999961E-2,0.800000038E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.100000001,0.700000003E-1,0.708500011E-6,1990000.00,0.139999995E-1,276.450012,276.449432,270.000000,269.979523,270.000000,276.020813,-3.14999390,-1.58523560,0.307570002E-2,0.307059591E-2,0.307570002E-2,0.307059591E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.499994718E-1,0.166664913,300.000000,1.00000000,0.580000004E-8,0.00000000,-4.56612730,-14.0693817,0.00000000,0.499994718E-1,0.166664913,-32.4321442,1,1
warm_ground_bottom_melt,5,60.0000000,1,40.0000000,6,1,4,0.500000007E-1,0.500000007E-1,0.166666672,0.00000000,1.00000000,1.00000000,0.166666672,0.333333351E-1,300.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,268.000000,0.279999990E-2,0.00000000,250.000000,30.0000000,0.980000019,-10.0000000,0.899999961E-2,0.800000038E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.300000012,0.200000003,0.728000032E-6,2020000.00,0.120000001E-1,276.600006,276.599945,270.000000,269.979523,270.000000,276.020813,-3.14999390,-1.58523560,0.307570002E-2,0.307059591E-2,0.307570002E-2,0.307059591E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.499994718E-1,0.166664913,300.000000,1.00000000,0.580000004E-8,0.00000000,-4.56612730,-14.0693817,0.00000000,0.499994718E-1,0.166664913,-32.4321442,1,1
warm_ground_bottom_melt,6,60.0000000,1,40.0000000,6,1,4,0.500000007E-1,0.500000007E-1,0.166666672,0.00000000,1.00000000,1.00000000,0.166666672,0.333333351E-1,300.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,268.000000,0.279999990E-2,0.00000000,250.000000,30.0000000,0.980000019,-10.0000000,0.899999961E-2,0.800000038E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.600000024,0.450000018,0.747499996E-6,2050000.00,0.999999978E-2,276.750000,276.749969,270.000000,269.979523,270.000000,276.020813,-3.14999390,-1.58523560,0.307570002E-2,0.307059591E-2,0.307570002E-2,0.307059591E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.499994718E-1,0.166664913,300.000000,1.00000000,0.580000004E-8,0.00000000,-4.56612730,-14.0693817,0.00000000,0.499994718E-1,0.166664913,-32.4321442,1,1
warm_ground_bottom_melt,7,60.0000000,1,40.0000000,6,1,4,0.500000007E-1,0.500000007E-1,0.166666672,0.00000000,1.00000000,1.00000000,0.166666672,0.333333351E-1,300.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,268.000000,0.279999990E-2,0.00000000,250.000000,30.0000000,0.980000019,-10.0000000,0.899999961E-2,0.800000038E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,1.00000000,0.800000012,0.766999960E-6,2080000.00,0.00000000,276.899994,276.899963,270.000000,269.979523,270.000000,276.020813,-3.14999390,-1.58523560,0.307570002E-2,0.307059591E-2,0.307570002E-2,0.307059591E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.499994718E-1,0.166664913,300.000000,1.00000000,0.580000004E-8,0.00000000,-4.56612730,-14.0693817,0.00000000,0.499994718E-1,0.166664913,-32.4321442,1,1
warm_ground_bottom_melt,8,60.0000000,1,40.0000000,6,1,4,0.500000007E-1,0.500000007E-1,0.166666672,0.00000000,1.00000000,1.00000000,0.166666672,0.333333351E-1,300.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,268.000000,0.279999990E-2,0.00000000,250.000000,30.0000000,0.980000019,-10.0000000,0.899999961E-2,0.800000038E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,1.60000002,1.29999995,0.786500038E-6,2110000.00,0.00000000,277.049988,277.049988,270.000000,269.979523,270.000000,276.020813,-3.14999390,-1.58523560,0.307570002E-2,0.307059591E-2,0.307570002E-2,0.307059591E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.499994718E-1,0.166664913,300.000000,1.00000000,0.580000004E-8,0.00000000,-4.56612730,-14.0693817,0.00000000,0.499994718E-1,0.166664913,-32.4321442,1,1
warm_ground_bottom_melt,9,60.0000000,1,40.0000000,6,1,4,0.500000007E-1,0.500000007E-1,0.166666672,0.00000000,1.00000000,1.00000000,0.166666672,0.333333351E-1,300.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,268.000000,0.279999990E-2,0.00000000,250.000000,30.0000000,0.980000019,-10.0000000,0.899999961E-2,0.800000038E-2,0.699999988,1.25000000,0.200000003,0.980000019,0.199999996E-1,0.00000000,0.899999961E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,3.00000000,2.29999995,0.806000003E-6,2140000.00,0.00000000,277.200012,277.200012,270.000000,269.979523,270.000000,276.020813,-3.14999390,-1.58523560,0.307570002E-2,0.307059591E-2,0.307570002E-2,0.307059591E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.499994718E-1,0.166664913,300.000000,1.00000000,0.580000004E-8,0.00000000,-4.56612730,-14.0693817,0.00000000,0.499994718E-1,0.166664913,-32.4321442,1,1
sublimating_all_snow,1,60.0000000,1,40.0000000,4,1,4,0.00000000,0.999999997E-6,0.666666710E-5,0.00000000,1.00000000,0.944792181E-1,0.333333343,0.666666701E-1,150.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,275.000000,0.500000024E-3,0.00000000,300.000000,150.000000,0.980000019,160.000000,0.500000007E-1,0.199999996E-1,0.699999988,1.25000000,0.100000001,0.980000019,0.199999996E-1,0.00000000,0.679999962E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.00000000,0.00000000,0.650000004E-6,1900000.00,0.199999996E-1,271.000000,272.121368,272.000000,272.121643,272.000000,272.121368,-1.14999390,-1.02835083,0.363610010E-2,0.367349875E-2,0.363610010E-2,0.367349875E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.944792181E-1,0.00000000,0.00000000,50.1969566,50.2284088,0.00000000,0.00000000,0.00000000,114.359795,1,1
sublimating_all_snow,2,60.0000000,1,40.0000000,4,1,4,0.00000000,0.999999997E-6,0.666666710E-5,0.00000000,1.00000000,0.944792181E-1,0.333333343,0.666666701E-1,150.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,275.000000,0.500000024E-3,0.00000000,300.000000,150.000000,0.980000019,160.000000,0.500000007E-1,0.199999996E-1,0.699999988,1.25000000,0.100000001,0.980000019,0.199999996E-1,0.00000000,0.679999962E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.999999978E-2,0.499999989E-2,0.669499968E-6,1930000.00,0.179999992E-1,271.600006,271.714661,272.000000,272.121643,272.000000,272.121368,-1.14999390,-1.02835083,0.363610010E-2,0.367349875E-2,0.363610010E-2,0.367349875E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.944792181E-1,0.00000000,0.00000000,50.1969566,50.2284088,0.00000000,0.00000000,0.00000000,114.359795,1,1
sublimating_all_snow,3,60.0000000,1,40.0000000,4,1,4,0.00000000,0.999999997E-6,0.666666710E-5,0.00000000,1.00000000,0.944792181E-1,0.333333343,0.666666701E-1,150.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,275.000000,0.500000024E-3,0.00000000,300.000000,150.000000,0.980000019,160.000000,0.500000007E-1,0.199999996E-1,0.699999988,1.25000000,0.100000001,0.980000019,0.199999996E-1,0.00000000,0.679999962E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.399999991E-1,0.249999985E-1,0.688999990E-6,1960000.00,0.160000008E-1,272.200012,272.193207,272.000000,272.121643,272.000000,272.121368,-1.14999390,-1.02835083,0.363610010E-2,0.367349875E-2,0.363610010E-2,0.367349875E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.944792181E-1,0.00000000,0.00000000,50.1969566,50.2284088,0.00000000,0.00000000,0.00000000,114.359795,1,1
sublimating_all_snow,4,60.0000000,1,40.0000000,4,1,4,0.00000000,0.999999997E-6,0.666666710E-5,0.00000000,1.00000000,0.944792181E-1,0.333333343,0.666666701E-1,150.000000,100.000000,1.00000000,0.00000000,0.00000000,0.949999988,275.000000,0.500000024E-3,0.00000000,300.000000,150.000000,0.980000019,160.000000,0.500000007E-1,0.199999996E-1,0.699999988,1.25000000,0.100000001,0.980000019,0.199999996E-1,0.00000000,0.679999962E-1,0.600000024,0.400000006,0.199999996E-1,-0.349999994,5.40000010,2835000.00,1004.50000,0.285714298,9.81000042,4183000.00,0.567051011E-7,0.100000001,0.700000003E-1,0.708500011E-6,1990000.00,0.139999995E-1,272.799988,272.797760,272.000000,272.121643,272.000000,272.121368,-1.14999390,-1.02835083,0.363610010E-2,0.367349875E-2,0.363610010E-2,0.367349875E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.000000,0.944792181E-1,0.00000000,0.00000000,50.1969566,50.2284088,0.00000000,0.00000000,0.00000000,114.359795,1,1
