case,case_index,k,delt,c1sn,c2sn,isice,ivgtyp,seaice,gsw,tabs,tsnav,prcpms,newsnms,vegfra,lai,sat,soilt,snowfallac,alb_snow,alb_snow_free,snowrat,grauprat,icerat,curat,iland_before,snwe_before,snhei_before,snowfrac_before,rhosn_before,rhosnfall_before,cst_before,alb_before,emiss_before,znt_before,ts1d
graupel_dense_new_snow,8,1,60.0000000,0.260000005E-1,21.0000000,15,12,0.00000000,110.000000,274.000000,-0.500000000,0.00000000,0.799999998E-5,30.0000000,5.67999983,0.500000024E-3,272.899994,5.00000000,0.699999988,0.180000007,0.00000000,1.00000000,0.00000000,0.00000000,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,0.00000000,0.550000012,0.935000002,0.200000003,272.000000
graupel_dense_new_snow,8,2,60.0000000,0.260000005E-1,21.0000000,15,12,0.00000000,110.000000,274.000000,-0.500000000,0.00000000,0.799999998E-5,30.0000000,5.67999983,0.500000024E-3,272.899994,5.00000000,0.699999988,0.180000007,0.00000000,1.00000000,0.00000000,0.00000000,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,0.00000000,0.550000012,0.935000002,0.200000003,272.299988
graupel_dense_new_snow,8,3,60.0000000,0.260000005E-1,21.0000000,15,12,0.00000000,110.000000,274.000000,-0.500000000,0.00000000,0.799999998E-5,30.0000000,5.67999983,0.500000024E-3,272.899994,5.00000000,0.699999988,0.180000007,0.00000000,1.00000000,0.00000000,0.00000000,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,0.00000000,0.550000012,0.935000002,0.200000003,272.600006
graupel_dense_new_snow,8,4,60.0000000,0.260000005E-1,21.0000000,15,12,0.00000000,110.000000,274.000000,-0.500000000,0.00000000,0.799999998E-5,30.0000000,5.67999983,0.500000024E-3,272.899994,5.00000000,0.699999988,0.180000007,0.00000000,1.00000000,0.00000000,0.00000000,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,0.00000000,0.550000012,0.935000002,0.200000003,272.899994
graupel_dense_new_snow,8,5,60.0000000,0.260000005E-1,21.0000000,15,12,0.00000000,110.000000,274.000000,-0.500000000,0.00000000,0.799999998E-5,30.0000000,5.67999983,0.500000024E-3,272.899994,5.00000000,0.699999988,0.180000007,0.00000000,1.00000000,0.00000000,0.00000000,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,0.00000000,0.550000012,0.935000002,0.200000003,273.200012
graupel_dense_new_snow,8,6,60.0000000,0.260000005E-1,21.0000000,15,12,0.00000000,110.000000,274.000000,-0.500000000,0.00000000,0.799999998E-5,30.0000000,5.67999983,0.500000024E-3,272.899994,5.00000000,0.699999988,0.180000007,0.00000000,1.00000000,0.00000000,0.00000000,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,0.00000000,0.550000012,0.935000002,0.200000003,273.500000
graupel_dense_new_snow,8,7,60.0000000,0.260000005E-1,21.0000000,15,12,0.00000000,110.000000,274.000000,-0.500000000,0.00000000,0.799999998E-5,30.0000000,5.67999983,0.500000024E-3,272.899994,5.00000000,0.699999988,0.180000007,0.00000000,1.00000000,0.00000000,0.00000000,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,0.00000000,0.550000012,0.935000002,0.200000003,273.799988
graupel_dense_new_snow,8,8,60.0000000,0.260000005E-1,21.0000000,15,12,0.00000000,110.000000,274.000000,-0.500000000,0.00000000,0.799999998E-5,30.0000000,5.67999983,0.500000024E-3,272.899994,5.00000000,0.699999988,0.180000007,0.00000000,1.00000000,0.00000000,0.00000000,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,0.00000000,0.550000012,0.935000002,0.200000003,274.100006
graupel_dense_new_snow,8,9,60.0000000,0.260000005E-1,21.0000000,15,12,0.00000000,110.000000,274.000000,-0.500000000,0.00000000,0.799999998E-5,30.0000000,5.67999983,0.500000024E-3,272.899994,5.00000000,0.699999988,0.180000007,0.00000000,1.00000000,0.00000000,0.00000000,12,0.299999993E-1,0.119999997,0.949999988,250.000000,100.000000,0.00000000,0.550000012,0.935000002,0.200000003,274.399994
urban_snow_cap,9,1,60.0000000,0.260000005E-1,21.0000000,15,13,0.00000000,100.000000,269.000000,-0.500000000,0.00000000,0.00000000,10.0000000,1.00000000,0.500000024E-3,268.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,13,0.219999999,1.22222221,0.949999988,180.000000,300.000000,0.00000000,0.500000000,0.879999995,0.500000000,267.000000
urban_snow_cap,9,2,60.0000000,0.260000005E-1,21.0000000,15,13,0.00000000,100.000000,269.000000,-0.500000000,0.00000000,0.00000000,10.0000000,1.00000000,0.500000024E-3,268.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,13,0.219999999,1.22222221,0.949999988,180.000000,300.000000,0.00000000,0.500000000,0.879999995,0.500000000,267.600006
urban_snow_cap,9,3,60.0000000,0.260000005E-1,21.0000000,15,13,0.00000000,100.000000,269.000000,-0.500000000,0.00000000,0.00000000,10.0000000,1.00000000,0.500000024E-3,268.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,13,0.219999999,1.22222221,0.949999988,180.000000,300.000000,0.00000000,0.500000000,0.879999995,0.500000000,268.200012
urban_snow_cap,9,4,60.0000000,0.260000005E-1,21.0000000,15,13,0.00000000,100.000000,269.000000,-0.500000000,0.00000000,0.00000000,10.0000000,1.00000000,0.500000024E-3,268.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,13,0.219999999,1.22222221,0.949999988,180.000000,300.000000,0.00000000,0.500000000,0.879999995,0.500000000,268.799988
urban_snow_cap,9,5,60.0000000,0.260000005E-1,21.0000000,15,13,0.00000000,100.000000,269.000000,-0.500000000,0.00000000,0.00000000,10.0000000,1.00000000,0.500000024E-3,268.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,13,0.219999999,1.22222221,0.949999988,180.000000,300.000000,0.00000000,0.500000000,0.879999995,0.500000000,269.399994
urban_snow_cap,9,6,60.0000000,0.260000005E-1,21.0000000,15,13,0.00000000,100.000000,269.000000,-0.500000000,0.00000000,0.00000000,10.0000000,1.00000000,0.500000024E-3,268.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,13,0.219999999,1.22222221,0.949999988,180.000000,300.000000,0.00000000,0.500000000,0.879999995,0.500000000,270.000000
urban_snow_cap,9,7,60.0000000,0.260000005E-1,21.0000000,15,13,0.00000000,100.000000,269.000000,-0.500000000,0.00000000,0.00000000,10.0000000,1.00000000,0.500000024E-3,268.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,13,0.219999999,1.22222221,0.949999988,180.000000,300.000000,0.00000000,0.500000000,0.879999995,0.500000000,270.600006
urban_snow_cap,9,8,60.0000000,0.260000005E-1,21.0000000,15,13,0.00000000,100.000000,269.000000,-0.500000000,0.00000000,0.00000000,10.0000000,1.00000000,0.500000024E-3,268.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,13,0.219999999,1.22222221,0.949999988,180.000000,300.000000,0.00000000,0.500000000,0.879999995,0.500000000,271.200012
urban_snow_cap,9,9,60.0000000,0.260000005E-1,21.0000000,15,13,0.00000000,100.000000,269.000000,-0.500000000,0.00000000,0.00000000,10.0000000,1.00000000,0.500000024E-3,268.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,13,0.219999999,1.22222221,0.949999988,180.000000,300.000000,0.00000000,0.500000000,0.879999995,0.500000000,271.799988
sea_ice_snow_deep,10,1,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,30.0000000,250.000000,-20.0000000,0.00000000,0.999999997E-6,0.00000000,0.999999978E-2,0.500000024E-3,252.000000,0.00000000,0.699999988,0.550000012,0.899999976,0.100000001,0.00000000,0.00000000,15,0.150000006,0.500000000,1.00000000,300.000000,100.000000,0.00000000,0.699999988,0.980000019,0.109999999E-1,250.000000
sea_ice_snow_deep,10,2,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,30.0000000,250.000000,-20.0000000,0.00000000,0.999999997E-6,0.00000000,0.999999978E-2,0.500000024E-3,252.000000,0.00000000,0.699999988,0.550000012,0.899999976,0.100000001,0.00000000,0.00000000,15,0.150000006,0.500000000,1.00000000,300.000000,100.000000,0.00000000,0.699999988,0.980000019,0.109999999E-1,252.000000
sea_ice_snow_deep,10,3,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,30.0000000,250.000000,-20.0000000,0.00000000,0.999999997E-6,0.00000000,0.999999978E-2,0.500000024E-3,252.000000,0.00000000,0.699999988,0.550000012,0.899999976,0.100000001,0.00000000,0.00000000,15,0.150000006,0.500000000,1.00000000,300.000000,100.000000,0.00000000,0.699999988,0.980000019,0.109999999E-1,254.000000
sea_ice_snow_deep,10,4,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,30.0000000,250.000000,-20.0000000,0.00000000,0.999999997E-6,0.00000000,0.999999978E-2,0.500000024E-3,252.000000,0.00000000,0.699999988,0.550000012,0.899999976,0.100000001,0.00000000,0.00000000,15,0.150000006,0.500000000,1.00000000,300.000000,100.000000,0.00000000,0.699999988,0.980000019,0.109999999E-1,256.000000
sea_ice_snow_deep,10,5,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,30.0000000,250.000000,-20.0000000,0.00000000,0.999999997E-6,0.00000000,0.999999978E-2,0.500000024E-3,252.000000,0.00000000,0.699999988,0.550000012,0.899999976,0.100000001,0.00000000,0.00000000,15,0.150000006,0.500000000,1.00000000,300.000000,100.000000,0.00000000,0.699999988,0.980000019,0.109999999E-1,258.000000
sea_ice_snow_deep,10,6,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,30.0000000,250.000000,-20.0000000,0.00000000,0.999999997E-6,0.00000000,0.999999978E-2,0.500000024E-3,252.000000,0.00000000,0.699999988,0.550000012,0.899999976,0.100000001,0.00000000,0.00000000,15,0.150000006,0.500000000,1.00000000,300.000000,100.000000,0.00000000,0.699999988,0.980000019,0.109999999E-1,260.000000
sea_ice_snow_deep,10,7,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,30.0000000,250.000000,-20.0000000,0.00000000,0.999999997E-6,0.00000000,0.999999978E-2,0.500000024E-3,252.000000,0.00000000,0.699999988,0.550000012,0.899999976,0.100000001,0.00000000,0.00000000,15,0.150000006,0.500000000,1.00000000,300.000000,100.000000,0.00000000,0.699999988,0.980000019,0.109999999E-1,262.000000
sea_ice_snow_deep,10,8,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,30.0000000,250.000000,-20.0000000,0.00000000,0.999999997E-6,0.00000000,0.999999978E-2,0.500000024E-3,252.000000,0.00000000,0.699999988,0.550000012,0.899999976,0.100000001,0.00000000,0.00000000,15,0.150000006,0.500000000,1.00000000,300.000000,100.000000,0.00000000,0.699999988,0.980000019,0.109999999E-1,264.000000
sea_ice_snow_deep,10,9,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,30.0000000,250.000000,-20.0000000,0.00000000,0.999999997E-6,0.00000000,0.999999978E-2,0.500000024E-3,252.000000,0.00000000,0.699999988,0.550000012,0.899999976,0.100000001,0.00000000,0.00000000,15,0.150000006,0.500000000,1.00000000,300.000000,100.000000,0.00000000,0.699999988,0.980000019,0.109999999E-1,266.000000
sea_ice_snow_partial,11,1,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,150.000000,270.000000,-1.00000000,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.799988,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.419999994E-1,0.119999997,0.800000012,350.000000,100.000000,0.00000000,0.600000024,0.980000019,0.109999999E-1,270.500000
sea_ice_snow_partial,11,2,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,150.000000,270.000000,-1.00000000,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.799988,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.419999994E-1,0.119999997,0.800000012,350.000000,100.000000,0.00000000,0.600000024,0.980000019,0.109999999E-1,270.600006
sea_ice_snow_partial,11,3,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,150.000000,270.000000,-1.00000000,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.799988,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.419999994E-1,0.119999997,0.800000012,350.000000,100.000000,0.00000000,0.600000024,0.980000019,0.109999999E-1,270.700012
sea_ice_snow_partial,11,4,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,150.000000,270.000000,-1.00000000,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.799988,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.419999994E-1,0.119999997,0.800000012,350.000000,100.000000,0.00000000,0.600000024,0.980000019,0.109999999E-1,270.799988
sea_ice_snow_partial,11,5,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,150.000000,270.000000,-1.00000000,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.799988,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.419999994E-1,0.119999997,0.800000012,350.000000,100.000000,0.00000000,0.600000024,0.980000019,0.109999999E-1,270.899994
sea_ice_snow_partial,11,6,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,150.000000,270.000000,-1.00000000,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.799988,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.419999994E-1,0.119999997,0.800000012,350.000000,100.000000,0.00000000,0.600000024,0.980000019,0.109999999E-1,271.000000
sea_ice_snow_partial,11,7,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,150.000000,270.000000,-1.00000000,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.799988,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.419999994E-1,0.119999997,0.800000012,350.000000,100.000000,0.00000000,0.600000024,0.980000019,0.109999999E-1,271.100006
sea_ice_snow_partial,11,8,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,150.000000,270.000000,-1.00000000,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.799988,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.419999994E-1,0.119999997,0.800000012,350.000000,100.000000,0.00000000,0.600000024,0.980000019,0.109999999E-1,271.200012
sea_ice_snow_partial,11,9,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,150.000000,270.000000,-1.00000000,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.799988,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.419999994E-1,0.119999997,0.800000012,350.000000,100.000000,0.00000000,0.600000024,0.980000019,0.109999999E-1,271.299988
sea_ice_snow_mosaic,12,1,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,70.0000000,272.000000,-0.300000012,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,272.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.400000019E-2,0.160000008E-1,0.850000024,250.000000,100.000000,0.00000000,0.649999976,0.980000019,0.109999999E-1,271.000000
sea_ice_snow_mosaic,12,2,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,70.0000000,272.000000,-0.300000012,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,272.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.400000019E-2,0.160000008E-1,0.850000024,250.000000,100.000000,0.00000000,0.649999976,0.980000019,0.109999999E-1,271.049988
sea_ice_snow_mosaic,12,3,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,70.0000000,272.000000,-0.300000012,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,272.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.400000019E-2,0.160000008E-1,0.850000024,250.000000,100.000000,0.00000000,0.649999976,0.980000019,0.109999999E-1,271.100006
sea_ice_snow_mosaic,12,4,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,70.0000000,272.000000,-0.300000012,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,272.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.400000019E-2,0.160000008E-1,0.850000024,250.000000,100.000000,0.00000000,0.649999976,0.980000019,0.109999999E-1,271.149994
sea_ice_snow_mosaic,12,5,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,70.0000000,272.000000,-0.300000012,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,272.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.400000019E-2,0.160000008E-1,0.850000024,250.000000,100.000000,0.00000000,0.649999976,0.980000019,0.109999999E-1,271.200012
sea_ice_snow_mosaic,12,6,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,70.0000000,272.000000,-0.300000012,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,272.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.400000019E-2,0.160000008E-1,0.850000024,250.000000,100.000000,0.00000000,0.649999976,0.980000019,0.109999999E-1,271.250000
sea_ice_snow_mosaic,12,7,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,70.0000000,272.000000,-0.300000012,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,272.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.400000019E-2,0.160000008E-1,0.850000024,250.000000,100.000000,0.00000000,0.649999976,0.980000019,0.109999999E-1,271.299988
sea_ice_snow_mosaic,12,8,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,70.0000000,272.000000,-0.300000012,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,272.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.400000019E-2,0.160000008E-1,0.850000024,250.000000,100.000000,0.00000000,0.649999976,0.980000019,0.109999999E-1,271.350006
sea_ice_snow_mosaic,12,9,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,70.0000000,272.000000,-0.300000012,0.00000000,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,272.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.400000019E-2,0.160000008E-1,0.850000024,250.000000,100.000000,0.00000000,0.649999976,0.980000019,0.109999999E-1,271.399994
sea_ice_bare,13,1,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,95.0000000,271.500000,0.00000000,0.199999999E-5,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.00000000,0.00000000,0.300000012,200.000000,100.000000,0.00000000,0.550000012,0.980000019,0.109999999E-1,270.799988
sea_ice_bare,13,2,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,95.0000000,271.500000,0.00000000,0.199999999E-5,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.00000000,0.00000000,0.300000012,200.000000,100.000000,0.00000000,0.550000012,0.980000019,0.109999999E-1,270.849976
sea_ice_bare,13,3,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,95.0000000,271.500000,0.00000000,0.199999999E-5,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.00000000,0.00000000,0.300000012,200.000000,100.000000,0.00000000,0.550000012,0.980000019,0.109999999E-1,270.899994
sea_ice_bare,13,4,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,95.0000000,271.500000,0.00000000,0.199999999E-5,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.00000000,0.00000000,0.300000012,200.000000,100.000000,0.00000000,0.550000012,0.980000019,0.109999999E-1,270.949982
sea_ice_bare,13,5,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,95.0000000,271.500000,0.00000000,0.199999999E-5,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.00000000,0.00000000,0.300000012,200.000000,100.000000,0.00000000,0.550000012,0.980000019,0.109999999E-1,271.000000
sea_ice_bare,13,6,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,95.0000000,271.500000,0.00000000,0.199999999E-5,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.00000000,0.00000000,0.300000012,200.000000,100.000000,0.00000000,0.550000012,0.980000019,0.109999999E-1,271.049988
sea_ice_bare,13,7,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,95.0000000,271.500000,0.00000000,0.199999999E-5,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.00000000,0.00000000,0.300000012,200.000000,100.000000,0.00000000,0.550000012,0.980000019,0.109999999E-1,271.099976
sea_ice_bare,13,8,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,95.0000000,271.500000,0.00000000,0.199999999E-5,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.00000000,0.00000000,0.300000012,200.000000,100.000000,0.00000000,0.550000012,0.980000019,0.109999999E-1,271.149994
sea_ice_bare,13,9,60.0000000,0.260000005E-1,21.0000000,15,15,1.00000000,95.0000000,271.500000,0.00000000,0.199999999E-5,0.00000000,0.00000000,0.999999978E-2,0.500000024E-3,270.899994,0.00000000,0.699999988,0.550000012,0.00000000,0.00000000,0.00000000,0.00000000,15,0.00000000,0.00000000,0.300000012,200.000000,100.000000,0.00000000,0.550000012,0.980000019,0.109999999E-1,271.199982
snow_water_no_depth,14,1,30.0000000,0.260000005E-1,21.0000000,15,16,0.00000000,150.000000,270.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.750000000,0.500000024E-3,269.500000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,1,0.120000001E-1,0.00000000,0.600000024,220.000000,400.000000,0.00000000,0.300000012,0.870000005,0.649999976E-1,269.000000
snow_water_no_depth,14,2,30.0000000,0.260000005E-1,21.0000000,15,16,0.00000000,150.000000,270.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.750000000,0.500000024E-3,269.500000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,1,0.120000001E-1,0.00000000,0.600000024,220.000000,400.000000,0.00000000,0.300000012,0.870000005,0.649999976E-1,269.500000
snow_water_no_depth,14,3,30.0000000,0.260000005E-1,21.0000000,15,16,0.00000000,150.000000,270.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.750000000,0.500000024E-3,269.500000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,1,0.120000001E-1,0.00000000,0.600000024,220.000000,400.000000,0.00000000,0.300000012,0.870000005,0.649999976E-1,270.000000
snow_water_no_depth,14,4,30.0000000,0.260000005E-1,21.0000000,15,16,0.00000000,150.000000,270.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.750000000,0.500000024E-3,269.500000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,1,0.120000001E-1,0.00000000,0.600000024,220.000000,400.000000,0.00000000,0.300000012,0.870000005,0.649999976E-1,270.500000
snow_water_no_depth,14,5,30.0000000,0.260000005E-1,21.0000000,15,16,0.00000000,150.000000,270.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.750000000,0.500000024E-3,269.500000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,1,0.120000001E-1,0.00000000,0.600000024,220.000000,400.000000,0.00000000,0.300000012,0.870000005,0.649999976E-1,271.000000
snow_water_no_depth,14,6,30.0000000,0.260000005E-1,21.0000000,15,16,0.00000000,150.000000,270.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.750000000,0.500000024E-3,269.500000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,1,0.120000001E-1,0.00000000,0.600000024,220.000000,400.000000,0.00000000,0.300000012,0.870000005,0.649999976E-1,271.500000
snow_water_no_depth,14,7,30.0000000,0.260000005E-1,21.0000000,15,16,0.00000000,150.000000,270.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.750000000,0.500000024E-3,269.500000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,1,0.120000001E-1,0.00000000,0.600000024,220.000000,400.000000,0.00000000,0.300000012,0.870000005,0.649999976E-1,272.000000
snow_water_no_depth,14,8,30.0000000,0.260000005E-1,21.0000000,15,16,0.00000000,150.000000,270.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.750000000,0.500000024E-3,269.500000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,1,0.120000001E-1,0.00000000,0.600000024,220.000000,400.000000,0.00000000,0.300000012,0.870000005,0.649999976E-1,272.500000
snow_water_no_depth,14,9,30.0000000,0.260000005E-1,21.0000000,15,16,0.00000000,150.000000,270.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.750000000,0.500000024E-3,269.500000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,1,0.120000001E-1,0.00000000,0.600000024,220.000000,400.000000,0.00000000,0.300000012,0.870000005,0.649999976E-1,273.000000
usgs_crop_rain_drip,15,1,30.0000000,0.260000005E-1,21.0000000,24,2,0.00000000,540.000000,293.000000,0.00000000,0.499999987E-5,0.00000000,50.0000000,5.67999983,0.349999988E-3,294.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,2,0.00000000,0.00000000,0.00000000,200.000000,100.000000,0.300000014E-3,0.250000000,0.899999976,0.200000003,293.000000
usgs_crop_rain_drip,15,2,30.0000000,0.260000005E-1,21.0000000,24,2,0.00000000,540.000000,293.000000,0.00000000,0.499999987E-5,0.00000000,50.0000000,5.67999983,0.349999988E-3,294.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,2,0.00000000,0.00000000,0.00000000,200.000000,100.000000,0.300000014E-3,0.250000000,0.899999976,0.200000003,292.100006
